intercept,b13_lag,b_on,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,date,year
0.0377737602557999,-4.40000169360535,5.23175621904202,-0.848013347771754,1.78188788528254,2.89909613594818,-0.283406604469825,1.94467524504058,0.536185671497319,-2.31974549666764,-0.325237127561798,-0.145848742824456,2.01306942012892,0.421332196167572,3.57817052647368,2009-09-16,2009
0.0238854025678657,-4.40432882939849,5.23106944044639,-0.85796425487643,1.7939761179935,2.8966839062394,-0.28698909649942,1.95659474416931,0.539531337397447,-2.31653496076734,-0.319640668437546,-0.149487000207117,2.01392096636901,0.42061393370159,3.5759655086883,2009-09-17,2009
0.0108676057048132,-4.40191187797548,5.2366336500307,-0.848297889296609,1.80450684026425,2.89311161849956,-0.279707271006056,1.96147459833288,0.535427501572286,-2.33837759336523,-0.332154523364975,-0.153214017025728,2.02188584213766,0.4366093949272,3.57067439832537,2009-09-18,2009
0.0128328182296544,-4.39302345094093,5.25464834955123,-0.838284606233359,1.7998687396852,2.89520620727428,-0.287072168857607,1.95266064958116,0.535001192319586,-2.33993037693861,-0.342817227027733,-0.152149432594689,2.01499583403797,0.440349405463027,3.57319658700593,2009-09-21,2009
0.00189210446695144,-4.39151402480331,5.24772335919388,-0.83643516535819,1.79664310222512,2.89631597374049,-0.293250916689299,1.94812963378984,0.52581859758032,-2.33606097025256,-0.339027238156351,-0.153272710347728,2.01029128820554,0.436492034678179,3.57672873152074,2009-09-22,2009
-0.0408885129577152,-4.36919335860754,5.23606170932987,-0.827510608543066,1.76897499115047,2.92920978430439,-0.289736646684755,1.91410514103033,0.502477623557718,-2.35236273309042,-0.337181641627428,-0.177950948840971,1.9597722377291,0.473931232850577,3.61250807038752,2009-09-23,2009
-0.0371627207483124,-4.36902214851542,5.23513685773244,-0.829164421740804,1.8133047384329,2.92516530789693,-0.279927722637455,1.91347282322614,0.505790901156566,-2.35358961692081,-0.350702572908428,-0.17683335243357,1.95405204388204,0.471434709291549,3.61008235341098,2009-09-24,2009
-0.0620168804924341,-4.35788672061708,5.24307145286739,-0.82587874371407,1.80237957949544,2.92890616836907,-0.284263006655472,1.92443777107741,0.519021780202484,-2.35899445388498,-0.358338085592749,-0.182496030634423,1.95815653594843,0.463126081134567,3.61620827256965,2009-09-25,2009
-0.0504421071153966,-4.34775094248358,5.24481978173619,-0.841166781591545,1.79258173877411,2.93373690237228,-0.271613226459229,1.91611660012919,0.516643164114337,-2.36263040968469,-0.363816474062008,-0.19788683476492,1.96080043528151,0.469121063738677,3.63268212528025,2009-09-28,2009
-0.0262757727997757,-4.34995047804922,5.25378509718119,-0.838192156039565,1.78457948969598,2.93444155388925,-0.280478632792343,1.9139566227864,0.519832864472749,-2.35267745175992,-0.356493826626839,-0.19731308732473,1.9651016791059,0.461733954067605,3.63567277052994,2009-09-29,2009
-0.0251238208156688,-4.36708009647303,5.24326690912669,-0.900549572528279,1.80012431430957,2.936127086156,-0.261609253579527,1.91798775081357,0.531642873605202,-2.32905293092066,-0.338043120386766,-0.200470656683379,1.97562295593936,0.459825979400132,3.62825006838129,2009-09-30,2009
-0.0429736051269195,-4.38598750891731,5.24336961517093,-0.893926722734214,1.84787979159771,2.93274138503919,-0.220278558433123,1.91175694641229,0.520660946087451,-2.31832243073769,-0.320947514580013,-0.208316085678668,1.95848597092061,0.473204471831658,3.62389971401935,2009-10-01,2009
-0.0492810874533618,-4.38879940118792,5.24611361258839,-0.892257878029108,1.85175307369745,2.93353086980917,-0.222416161779463,1.91229751055997,0.522704306650702,-2.3175113230602,-0.31738043661284,-0.211925077960761,1.95671490403282,0.472736027281619,3.6258129311546,2009-10-02,2009
-0.0672334184478395,-4.38845377197534,5.24035164511701,-0.900060339962968,1.85208847726148,2.92369660412219,-0.219248743482202,1.90967125021841,0.525112040543529,-2.32613141298105,-0.315242922613047,-0.213623789691859,1.95619779404713,0.464641450597682,3.6231940654144,2009-10-05,2009
-0.0902059682826723,-4.39332772270541,5.22700935620518,-0.926177457039025,1.85658027777927,2.90788398664088,-0.228942131688133,1.92111296206275,0.525093358334734,-2.31203996782714,-0.307003535939763,-0.200085883383888,1.9748689015061,0.460926702341235,3.61441325944957,2009-10-06,2009
-0.0556340240317954,-4.39237124534515,5.23102225259347,-0.920702982015204,1.86054987332872,2.91037941925437,-0.218733583143866,1.91181260074303,0.532869561635541,-2.30575893382956,-0.312623646108378,-0.192246225127392,1.97315723320567,0.466182438606661,3.61372822462176,2009-10-07,2009
-0.0814592928915331,-4.39589253082738,5.22245386115579,-0.92407506246179,1.85754562048183,2.90702493438784,-0.230855230934044,1.91086491826663,0.530231257127079,-2.30312231521937,-0.300403859341918,-0.19407019789718,1.97857374371335,0.467445677093685,3.61202808234478,2009-10-08,2009
-0.0682625726277894,-4.39829342987012,5.22430256195012,-0.921308246249916,1.85588603948062,2.90874093040221,-0.228819478257101,1.90691838171269,0.52566343878834,-2.29922421634029,-0.301196117970757,-0.192605653184676,1.97836464483962,0.470724088651519,3.61397895514983,2009-10-09,2009
-0.05049597745583,-4.39575460893058,5.23066019178812,-0.918368755043555,1.85364632490503,2.90998058228312,-0.222595887717203,1.89952367588906,0.524976325909587,-2.29905807463724,-0.310938947811912,-0.186918273065757,1.97355258587469,0.473251397424156,3.61891485002755,2009-10-12,2009
-0.0893901385676505,-4.39885919543942,5.21760555413258,-0.924498133412282,1.846478261402,2.9192477377879,-0.222701081135043,1.89433671058224,0.521171093547326,-2.29895647884305,-0.319862555822103,-0.165225242267652,2.02963184235017,0.470398656524623,3.65924095052156,2009-10-13,2009
-0.136623075687787,-4.40892240346569,5.1995224101457,-0.92977163844587,1.84398000425254,2.91474982540973,-0.252818085815568,1.90509651726267,0.518019484217026,-2.30438779633813,-0.297394311313209,-0.178783058587626,2.03208882407847,0.473505891508587,3.65472366787341,2009-10-14,2009
-0.140370278917162,-4.41986198437539,5.19133716566256,-0.910592475725771,1.83968861929554,2.93707316059905,-0.234564237115552,1.90444589938337,0.529884342014694,-2.29900560265394,-0.291792573194165,-0.177373022884794,2.0409970267006,0.484555377123671,3.65716137992209,2009-10-15,2009
-0.147562277410751,-4.42557052799011,5.19134214674963,-0.912323963523929,1.84792781780689,2.92781504793349,-0.234533689460087,1.90611185303733,0.529265664327365,-2.2965623033639,-0.276565254964679,-0.183219210389017,2.04369499073633,0.484126902211881,3.65618804271566,2009-10-16,2009
-0.161959513116341,-4.42213414072945,5.18386145811977,-0.909704892434089,1.84171858098817,2.92515043342492,-0.242772993470314,1.90298282384282,0.536554883116107,-2.29282443425999,-0.268734262717522,-0.184766348219831,2.04004411958439,0.482613915762066,3.65818807221976,2009-10-19,2009
-0.163651797048211,-4.42534561010974,5.18642365405564,-0.912571014865114,1.83048421258292,2.9341647445658,-0.246541579258574,1.89328842921932,0.535505540425802,-2.2938790468821,-0.266783370262767,-0.196708497805489,2.04637947579539,0.487038101807552,3.65724102470207,2009-10-20,2009
-0.202999868699082,-4.42540118893,5.170833621033,-0.95345583432235,1.81371446417273,2.92843581556537,-0.255183090332576,1.91694787678449,0.530385028880807,-2.28628419084665,-0.252843688456393,-0.205248060653213,2.06629191539329,0.485137156201587,3.69695706728954,2009-10-21,2009
-0.295176698641789,-4.34656036346523,5.21194932643124,-0.958938544616511,1.7626024978463,2.96796988225327,-0.297534792807738,1.89198214526247,0.571700876051632,-2.40202739119893,-0.31463797307568,-0.172106739348292,2.02006377618408,0.523145911835576,3.70622683855049,2009-10-22,2009
-0.31808989065149,-4.37234746018759,5.19530635510613,-0.968282454968595,1.76585354927585,2.98263146881374,-0.267930657410537,1.86799350453178,0.565184349861232,-2.40456857550042,-0.332653445429852,-0.174243232090215,2.00445649364903,0.537006394156595,3.70213041696769,2009-10-23,2009
-0.28510340112022,-4.3615265164205,5.23246469348346,-0.925663283921524,1.7605390670085,2.96574771833007,-0.307114285659876,1.77187431381698,0.57161579937139,-2.39875365404904,-0.360518226528101,-0.181849282288812,1.99438566119636,0.531671876947308,3.69366810876589,2009-10-26,2009
-0.304486873164978,-4.36067456690535,5.22411281555217,-0.926260639683867,1.75668459197097,2.9637247615826,-0.317365753748152,1.76359308553366,0.590043045856627,-2.38691454413248,-0.336185932404426,-0.191449266304649,1.98624748594327,0.526595198113629,3.69635894691171,2009-10-27,2009
-0.325613686075886,-4.35816405690164,5.21197091406095,-0.919687163275801,1.75698751283187,2.9736588356128,-0.317902361569208,1.77537067077452,0.586565650727337,-2.38817153785286,-0.344376599654886,-0.187707285148119,1.98654093235333,0.528860391194307,3.70400226313661,2009-10-28,2009
-0.331268848567269,-4.3456269460462,5.20665981935446,-0.918367022501019,1.74420833270216,2.96916853392624,-0.320358195377768,1.77472661638346,0.579013597249943,-2.39742389563071,-0.344687067776892,-0.190408885747961,1.9812128325176,0.522033166874785,3.70682392823679,2009-10-29,2009
-0.328535888448499,-4.34467595744918,5.20798770579191,-0.9162347777735,1.7442093445783,2.96800430723575,-0.321141686350691,1.79817802378412,0.593575004735366,-2.38782071858889,-0.339665559449385,-0.183227062159158,1.97792503454864,0.522035990959611,3.70820137059602,2009-10-30,2009
-0.342451116003345,-4.34430540659716,5.20380755340339,-0.902737314811225,1.74163995375895,2.97264423892327,-0.328829838074122,1.79864246716173,0.593557457180676,-2.42605569962765,-0.328341719202564,-0.198585179542779,2.01685214156032,0.45927759721079,3.72958752329749,2009-11-02,2009
-0.308990261131152,-4.31706358703102,5.1984618694012,-0.870892508097162,1.71110199456122,2.99206525016139,-0.357825524008913,1.81178616314796,0.602910432347011,-2.40763808643878,-0.318321809153368,-0.175969366553191,2.02568610760015,0.423007785238101,3.7509427283767,2009-11-03,2009
-0.379984091233993,-4.32920501382506,5.1286993817286,-0.849006993427888,1.65694198338399,2.98342032328869,-0.288934845269921,1.80424729853497,0.594993716992954,-2.4243814213951,-0.290416840458522,-0.192835320928847,2.07671010181549,0.333275682198376,3.76123799024693,2009-11-04,2009
-0.370240009897533,-4.30576618471771,5.11834392916841,-0.836508950631926,1.6438052776188,2.9906898781932,-0.292691883573726,1.82104446530801,0.58623503388824,-2.43620723803349,-0.298271139231172,-0.206461118971237,2.07316127141989,0.332252977547124,3.77765917208596,2009-11-05,2009
-0.36968268143892,-4.28515839138803,5.10767782890808,-0.803124560412793,1.62190506228581,3.01725955914619,-0.302137257824469,1.82464024449957,0.595563353065886,-2.4630903242941,-0.293684522599825,-0.221822342406389,2.07426747258888,0.314531538277788,3.77754724122494,2009-11-06,2009
-0.327453212281509,-4.27945782115025,5.10046401960166,-0.784046077347852,1.63397406492654,2.99164620131927,-0.2716030525407,1.82998738818112,0.569370808976747,-2.49158039537672,-0.340968709381832,-0.200627442833155,2.08347907550497,0.297334758805798,3.76000996551803,2009-11-09,2009
-0.303843667268238,-4.29244851778048,5.10449014040608,-0.784548125877484,1.6392609941457,2.9924562692413,-0.277496022969562,1.8114575591345,0.540419129515664,-2.5144724498291,-0.359259929381399,-0.174174468118837,2.0562946243865,0.320649452691343,3.77906673377182,2009-11-10,2009
-0.215584648054169,-4.3468893749072,5.01375667096373,-0.814512836412782,1.733792108853,2.9498130742532,-0.295890975198911,1.94916700900493,0.525253091568304,-2.4850827186876,-0.326439609098533,-0.206132352051155,2.21720961176416,0.290749808768475,3.80704202135712,2009-11-11,2009
-0.156138034094556,-4.43754407783472,5.01307767721524,-0.783567056410775,1.7521861314655,2.99017511845439,-0.249524686612313,1.87819570149508,0.55179218497292,-2.5289684626917,-0.322942530291648,-0.283734591650521,2.23857985655722,0.289230542243557,3.72713304802656,2009-11-12,2009
-0.164616273519505,-4.42288458104564,5.00355098192527,-0.788808926623648,1.74493285286168,2.99791428788764,-0.261170046742879,1.88249774703642,0.558320800256737,-2.5306810740683,-0.320271191443858,-0.293641734541867,2.23587009449664,0.283091996798329,3.72408587953887,2009-11-13,2009
-0.0548773198435003,-4.35081558730764,5.09381021953935,-0.75988270555098,1.72987549496824,3.01034854993669,-0.318913338100928,1.9723608830476,0.630832500001798,-2.58974981644706,-0.252798462815588,-0.387373288711183,2.2989315985604,0.20358427164353,3.73018510431761,2009-11-16,2009
-0.0163586681079188,-4.36370111776586,5.08597173294791,-0.751983829909686,1.7397953582724,3.00461658369173,-0.317731401601971,1.96607291540462,0.623686993561619,-2.58777994021752,-0.246920567419402,-0.388154235900854,2.29371847969944,0.17161710942062,3.736064588283,2009-11-17,2009
-0.0357388211424055,-4.37052426227402,5.08297182893335,-0.739490158263331,1.75802868894542,2.99455859189566,-0.316644578512387,1.93310932751073,0.611998157030989,-2.57813174633282,-0.253443139242193,-0.392212424741601,2.30461243808157,0.179785720337094,3.73812563751117,2009-11-18,2009
-0.00164285011997816,-4.35006357418456,5.06010749880957,-0.777999731137487,1.75796968722898,2.96057160829649,-0.318124394614162,1.94166679177677,0.637934815697684,-2.5900266738418,-0.259510554360329,-0.39727252104738,2.32493052965589,0.181018771543216,3.73311514777359,2009-11-19,2009
-0.0315099697875611,-4.34482772855775,5.03160570173481,-0.832631706148726,1.76053259439896,2.93858442584697,-0.333596053347529,1.98034627125918,0.688959654531087,-2.53493767698663,-0.156383854019083,-0.444022011087021,2.38121400787642,0.159770268735055,3.69977447714706,2009-11-20,2009
-0.0322483511867333,-4.34412831352841,5.03912292018822,-0.837943126723194,1.76062874609913,2.93231023033261,-0.331908720953527,1.98147333609505,0.689341236290891,-2.5269793358454,-0.156700892824511,-0.442941305498368,2.38163180622756,0.161538477422907,3.6948915073113,2009-11-23,2009
0.0284043575993962,-4.36975853864709,5.14221308651374,-0.745040880440126,1.71617685229618,2.87160227665906,-0.353844099291346,1.99808709509266,0.739425883853932,-2.54296127070996,-0.206023846574645,-0.487778724676977,2.40040695048776,0.0911004350423092,3.62224101630113,2009-11-24,2009
-0.0333978548906927,-4.32314815562479,5.10784678705696,-0.765135637868839,1.74226136045813,2.78573420193362,-0.339003893633338,2.00245006769458,0.766772590744943,-2.59018446251027,-0.248626829822413,-0.437233148527776,2.39380335814238,0.1464078051988,3.61807806603731,2009-11-25,2009
-0.00544535674043365,-4.29244612306596,5.09059376463371,-0.754991300301618,1.75337797103918,2.78038903003566,-0.367136276395487,2.00592855469503,0.787622913075494,-2.59753776788821,-0.225600962987096,-0.429488509346094,2.39365057492181,0.135799494829889,3.63276362266044,2009-11-30,2009
-0.0118100631482847,-4.29796000589952,5.07898708182605,-0.758669155660558,1.75664556613894,2.78067266489049,-0.366735707070364,2.00832660680535,0.784316083480738,-2.60389699057912,-0.234697088901689,-0.426161515043804,2.39600493691397,0.142155780471096,3.63293012743603,2009-12-01,2009
-0.0239916696665621,-4.30359371643976,5.05441888824978,-0.762517886476665,1.76550470258125,2.78365794255882,-0.353924301775508,1.99935239586243,0.787079247517659,-2.60956649473808,-0.245423393527222,-0.422688036066404,2.40129411268399,0.149134895795486,3.63721966249943,2009-12-02,2009
-0.0474547626443896,-4.30196516701381,5.03907163685431,-0.785606398029054,1.78112578043944,2.78338039998009,-0.354116795170549,2.0065022621309,0.794631839584542,-2.61460200421748,-0.245267950950687,-0.432967428199197,2.41525652696919,0.163747732273039,3.63837469369957,2009-12-03,2009
-0.0495542883790227,-4.29877957280433,5.03472408333168,-0.791676242440246,1.78479779344984,2.78904661722119,-0.342875178378594,2.02714923790884,0.797723256060281,-2.62099079618524,-0.243101472443745,-0.425574040614019,2.4134055904249,0.159680536361034,3.6335625448916,2009-12-04,2009
-0.0335320423820954,-4.29561834650229,5.03293123258161,-0.777471438162388,1.78162193666641,2.78157023280609,-0.353844239043732,2.03646970458543,0.795012028361951,-2.60885262805204,-0.232229122726375,-0.43545621062525,2.40840411530213,0.14134565767784,3.62962603357849,2009-12-07,2009
-0.0377198971133031,-4.30062375654697,5.0281256127758,-0.788278102547695,1.78683381068391,2.77387672459135,-0.346718862845312,2.03325610206395,0.78940879211231,-2.6109376472745,-0.236579318600714,-0.429194691084301,2.39311805289938,0.136247226447683,3.62543296061217,2009-12-08,2009
-0.0269650312851321,-4.29026935435344,5.03285171734835,-0.784650131274643,1.78117154797834,2.76892939930182,-0.345875298915529,2.04700910681418,0.793976355805448,-2.61853191887688,-0.245261654736558,-0.420188373282991,2.3891686388671,0.131813366956406,3.62449157028667,2009-12-09,2009
-0.019443693689682,-4.29108620762275,5.04034322260849,-0.781978943194762,1.78222792726571,2.76954298690886,-0.346267065987092,2.04630808191531,0.794356707506189,-2.61812828400452,-0.247177334466848,-0.419443879048027,2.39109190165579,0.129163442885807,3.62364292556036,2009-12-10,2009
-0.0235002143581977,-4.29125014953148,5.0386625296709,-0.783480867185656,1.78476246946996,2.76618334764455,-0.33762946050795,2.0454091066148,0.792231490854314,-2.62282279239522,-0.247711735237079,-0.419139351125307,2.35024742755504,0.129926075680989,3.61773228798857,2009-12-11,2009
-0.0709323600197464,-4.26929870629672,4.96078032835472,-0.797971723436991,1.77896868017817,2.81842732803023,-0.358524292469811,2.04388597570414,0.821276399836472,-2.58426780435096,-0.223170934740099,-0.443329435861221,2.38296133624066,0.148362889560125,3.66863902288531,2009-12-14,2009
-0.0922515752882767,-4.28989202464141,4.97599379683555,-0.789495149755784,1.77584264413219,2.84040271586799,-0.358511095033007,2.02191528049978,0.821600523119598,-2.58914070425816,-0.23880306787586,-0.441222668530314,2.36300325044408,0.159334743160619,3.65493264844772,2009-12-15,2009
-0.0756256540667426,-4.28776233303635,4.97727441378959,-0.78354579089132,1.77341705727368,2.84793555775824,-0.358578361962547,2.01744905729906,0.822411804404281,-2.59140857072116,-0.234725073247604,-0.448203144885025,2.36213342540381,0.146358502236122,3.65193804703726,2009-12-16,2009
-0.0689192147332901,-4.29047158808853,4.97914348742996,-0.786348145649923,1.77539832500546,2.85003669227287,-0.359053485548855,2.01504608737315,0.823589639093037,-2.59039162799544,-0.240743173712407,-0.451962964848731,2.36589471067876,0.142489389350327,3.6505248078388,2009-12-17,2009
-0.0332169228434379,-4.28906796542951,4.98389543902971,-0.789626506340471,1.75860079741141,2.83914824003529,-0.399758734393508,2.00683328282358,0.847748307757684,-2.56824027807771,-0.196291202798983,-0.466731365485202,2.38182451604636,0.131613180938591,3.64649743529395,2009-12-18,2009
-0.00383819261054306,-4.28890446512964,5.00936964073346,-0.764361824268046,1.75870956387143,2.84138967034519,-0.453127931235401,2.00242544160067,0.877632120069031,-2.57657009771564,-0.208264203187141,-0.472803120710916,2.42304361449346,0.124896945231221,3.64467737088916,2009-12-21,2009
-0.00651423727956779,-4.28418359533752,5.00691438584268,-0.754464066720057,1.76418891165113,2.83918766924749,-0.450580349015559,2.00492606397172,0.875598236980849,-2.57542522336971,-0.214527820045938,-0.474152531876155,2.41643196537041,0.122853448916134,3.64684914002087,2009-12-22,2009
0.000755742743397861,-4.28104223422104,5.00885967663758,-0.752734292253762,1.76488243205044,2.83938686890406,-0.449081688317098,2.00505635525122,0.877231417268778,-2.57630874773137,-0.215683362857432,-0.472736157562476,2.41749089848079,0.123281846075715,3.64744531510303,2009-12-23,2009
0.0112114429203757,-4.27581270281806,5.0213297019518,-0.746955504432755,1.75569269596689,2.83777887538894,-0.446635079788022,2.00370822903671,0.872659118309819,-2.57949304894696,-0.21917065448775,-0.479697462333662,2.40661172579263,0.124032320963041,3.64646540759363,2009-12-28,2009
0.00893678867621489,-4.2852960348673,5.01098914986263,-0.752208583307306,1.75947831762602,2.83353882727877,-0.436641324608815,2.00002958157372,0.865530465469217,-2.58294705301202,-0.218319823220146,-0.484860461644528,2.40913018508652,0.123411351833352,3.63921049967992,2009-12-29,2009
