date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r_LH_lag,r_on,r_FH,r_LH
11/29/10,-0.00546875,-0.003713707,-0.004550051,-0.002785515,-0.000930233,-8.47E-05,0.005159126,0.002795662,0.001862197,0.001354325,0.000949721,0.00118634,-0.00126732,-0.001351694,0.000253464,-0.000422654,-0.000864255,0.001184934,-0.000253786,-0.000507571,-0.003294197,-0.002198732,-0.001354211,-0.001775298,-0.0010154,0.001100296,0.002288136,0.002712094,0.00300873,0.002100271,0.002032865,8.45E-05,0.001183732,0.000507142,0.000126748,0.000439456,0.000253593,-0.000549497,-0.001520142,-0.000853257,-0.001098344,-0.001689475,-0.001859207,-0.001395644,-0.000253743,0.000177561,0.000761228,0.000592317,0.001778004,0.002286973,0.000803723,0.000507228,-8.45E-05,0.003128964,0.003465179,0.004478999,0.005038252,0.005661174,0.005494041,0.004108919,0.004042786,0.002776376,0.001926134,0.003108721,0.002774042,0.002120775,-0.000589176,-0.0014317,-0.00463861,-0.001591823
11/30/10,0.001777101,0.002118465,0.001836493,0.002368466,0.00490986,0.00315065,0.001520527,0.002786234,0.001799336,8.44E-05,-0.002906592,-0.002593585,0.000506073,-0.00067038,-0.001939455,-0.000675049,0.000464586,-0.000295396,-0.002191873,-0.000421905,0.00168976,0.000675505,0.000168862,0.001688476,0.002196688,0.001097417,0.0009278,0.000253143,0.00075975,-0.000336283,-0.000758725,-0.000505945,-0.000379203,0.000674878,0.001433994,0.001095185,0.003796507,0.00333249,0.002739726,0.003540718,0.003453504,0.002779181,0.000504286,0.001051083,-0.000588483,-0.000672043,-0.001678838,-0.001049803,-0.000336022,0.000335993,0.001009421,-0.000504371,-0.001261246,-0.002396065,-0.003529412,-0.00424049,-0.002857143,-0.00117746,-0.000378852,0.001685488,0.003120256,0.002319012,0.001516939,0.001263052,0.001979197,0.00079926,-0.001591823,-0.009985735,0.003729446,-0.004245303
12/1/10,0.002577105,0.000498422,0.000119546,0.000249066,-0.001409969,-0.002486531,-0.001575456,0.000415144,0.000249855,0.000664011,0.000664452,0.001081014,0.000249149,-8.30E-05,0.00033112,-0.000497678,0.000332005,0.000165173,0.000830289,0.000664011,0.00024888,0.000912863,0.00373382,0.004630705,0.004396881,0.003898474,0.003483454,0.003067739,0.000413326,-0.000313899,-0.000660775,-0.00069239,-0.000165303,-5.70E-05,0,-0.000165262,0.00057856,0.000940914,0.0017773,-0.000521604,-0.000247893,-0.000909091,-0.001239055,-0.000495622,-0.001691629,0.000992474,-0.000165303,0.000744478,0.000165412,-0.000743802,8.27E-05,0.000578369,0.000578656,0.000165317,0.001116348,0.001571417,0.001074469,-0.000165153,0.000495704,0.001261157,-0.000289101,-0.000330306,-0.000990753,-0.00066072,-0.000743187,-0.000842739,-0.004245303,0.015196285,0.003326403,-0.000334571
12/2/10,0.004531598,0.004200642,0.004609812,0.003291368,0.003867358,0.002547038,0.001394357,0.000984252,0.000163881,0.000902157,-8.20E-05,0.001008031,0.000737161,0.000860374,0.001720465,0.002212389,0.002572342,0.001694735,0.000982157,0.000859634,-8.18E-05,-8.26E-05,-3.11E-05,-0.000735595,-0.000981194,8.18E-05,0.000245379,8.18E-07,-0.000327065,-0.000408965,0.000654772,0.000494847,0.000981274,0.000817661,0.000736136,0.000409132,0,-0.000576355,-0.00122539,-0.001674837,-0.000980793,0.000245379,0.000327172,0.000572597,0.000408965,0.001268464,0.001145382,0.000327091,8.18E-05,0.000899281,0.001103753,0.001307724,0.001634388,0.001798414,0.001308151,0.000816793,0.000694189,0.00040813,-0.000489516,-0.00122399,-0.000244958,-0.000652901,-0.000424386,-0.000979112,-8.16E-05,0.001062092,-0.000334571,0.001983307,0.003793814,0.000326451
12/3/10,0.00220895,0.000662035,-0.002163707,-0.001020825,-0.000735895,-0.000735595,-0.00122449,-0.000661597,0.000654611,-0.000367872,0.001718354,0.001635858,0.000653862,0.001144258,0.00057241,0.000817795,-0.000530959,-0.001388208,-0.001715266,-0.002285901,-0.001062439,-0.00089884,-0.001920641,-0.000818546,8.18E-05,0.000490958,0.000163626,-8.18E-05,0.001392073,0.000328178,8.18E-05,0.000408931,0.000327198,0.00057255,0.000408046,0.000899943,0.001554319,0.000490517,0.00114482,0.00040873,0.000736473,0.00040788,-0.000571755,-0.000490276,-0.000571755,0.000163425,7.35E-05,0.000409348,0.000817261,0.000408764,8.25E-05,8.17E-05,-0.000645219,-0.000326691,-1.22E-05,0.000980633,0.001429271,0.001062005,0.001307617,0.001552288,0.000498945,0.000244918,-0.000285609,-0.00040803,0.000408097,0.000407864,0.000326451,-0.003426613,0.001637331,0.001793868
12/6/10,-0.000244519,-0.000448065,-0.000488958,0.000407664,0.002121756,0.002243158,0.000978314,0.000529769,0.00057073,0.000325998,-0.001302932,-0.00154635,-0.000733018,0.000244379,0,-0.00081473,-0.000163079,-0.000326052,-0.000489037,-0.002198876,-0.000814863,-0.000570776,-0.000570869,0,0.000489277,0.000897813,0.000327027,0.000326344,0.000244798,-0.000326158,0,0.000489277,0.000406815,0.000489356,0.000407897,0.000978793,0.00065205,0.000489037,8.15E-05,0.000325263,0.000897007,0.000529661,0.000162906,0.000244399,0.001344524,0.001060224,0.00081473,0.000447937,8.14E-05,0.000488679,-0.000610327,8.14E-05,0.000162813,-0.00048844,0.000814332,0.000814067,0.000814266,0.000569801,0.000691844,0.000977358,0.000366151,0.000325362,0.000650883,0.000406769,-0.000122006,-0.000139138,0.001793868,-0.001888328,-0.000269107,-0.001244274
12/7/10,-0.002058527,-0.002665643,-0.003116874,-0.001009979,-0.001131222,-0.001456075,-0.001536968,-0.000162845,8.10E-05,-0.00064704,-0.000711859,0.00081011,0.00032407,0.000405154,0.000323808,-0.000485594,-0.000663796,-0.001052291,-0.000323965,-0.000161996,-0.000566481,-0.001133603,-0.000810045,-0.000324123,-0.000396986,-0.001579715,-0.001781377,-0.001053826,-0.000486421,-8.11E-05,7.29E-05,0.001176518,0.000730045,0.001298385,0.000648877,0.000891699,0.001215658,0.001322636,0.000841371,0.000648351,0.001531977,0.000809913,-0.000101182,-0.000390115,0.000374168,0.001619017,0.000453225,-0.000161852,0.000586914,4.05E-05,0,-0.001194308,-0.000283137,0.000566572,0.00105178,0.002105093,0.001457254,0.001593236,0,-0.003478402,-0.004849269,-0.004686111,-0.003839935,-0.005245759,-0.005502508,-0.00105528,-0.001244274,0.009207203,-0.001937672,-0.001869007
12/8/10,-0.001055709,-0.00089322,-0.002838145,-0.003449255,-0.002678595,-0.002517869,-0.002682709,-0.004510728,-0.003334147,-0.001832397,-0.000325945,-0.000651413,0.000896642,0.002816671,0.002610966,0.001746012,0.001196609,0.001059236,0.00024432,-0.000325653,0.00016276,0.002043509,0.001980024,0.001627869,0.001954079,0.002280316,0.001545972,0.000163375,-0.000242951,-0.000243784,-0.000771981,-0.000568782,-0.000796978,-0.001706623,-0.002113945,-0.001219215,0.00060993,8.13E-05,0.000635001,0.001302507,0.001710376,0.000732422,8.05E-05,0.000569059,0.000731291,0.00096748,0.001056997,0.001057168,8.13E-07,8.12E-05,-0.000244398,0.000414233,0.000487329,0.000324939,0.001381552,0.001462345,0.001584505,0.000811886,0.001136548,0.00048725,0.000162311,-0.00089235,-0.001500101,-0.001865823,-0.001865066,-0.001217532,-0.001869007,0.001712937,0.000646942,0.001625356
12/9/10,-0.000307655,0.000443923,-0.000889104,-0.00088932,-0.002906038,-0.002421894,-0.001348928,-0.001495252,-0.001456193,-0.001383719,-0.001215188,-0.00153759,-0.001941198,-0.000242836,0.000850685,0.000899448,0.001054552,0.000648403,-4.05E-05,-0.000566756,-0.001740397,-0.002509715,-0.001781377,-0.000728981,0.000243132,-0.000324044,0.000405449,0.000973947,0.000811162,0.000162114,-0.000243072,-0.000242301,0,0.000648666,0.000972605,0.000567307,0.00105357,0.002187726,0.002310124,0.001458553,0.000404858,0.001133971,-0.000161917,-0.00088968,-0.001172617,-0.000404563,0.000242817,0,0.000809717,-0.000728568,-0.000566756,-0.0008904,-0.000970222,-0.000970874,-0.000962783,0.000243033,0.000324044,-0.000121526,0.000404179,0.000728863,0.000722378,0.000809913,0.000890833,0.002066199,0.000890616,0.00028324,0.001625356,0.00616714,-0.001129747,0.001496703
12/10/10,-0.001209482,-0.001289802,-0.00188185,-0.001290713,-0.001811812,-0.000241916,0.000645838,-0.000484301,0.000979438,0.000565871,0.000443888,-0.000161316,0.000242033,0.001615117,0.000421077,0.000484066,0,-0.000161342,0.000161316,-0.000645005,-0.000725689,-0.000161277,0.000161342,0.001694368,0.000887097,0.001613554,0.001936577,0.001290427,0.001129214,0.000322191,0.000886311,0.000935965,0.000563743,0.001288764,0.001208508,0.000563652,0.000362261,3.06E-05,0.000241468,-0.000160888,0.00024141,0.000225334,0.000442603,0.00048282,0.00040235,0.000885027,0.000643604,0.001303424,0.000723938,0.000965173,0.000884813,0.000482315,0.000723589,-0.000482121,-0.000120569,8.04E-05,0.000321466,0.000152659,-8.03E-05,0.000723531,0.00044214,-0.000321388,-0.000883747,-0.001036319,-0.000482083,0,0.001496703,0.002827369,-0.001047205,0.000241003
12/13/10,-0.000240115,0.001285978,0.000881552,0.001121256,0.000590967,0.001122334,0.000320231,0.000317078,-8.01E-05,0.000604,0.000929944,0.001961883,0.000880352,0.001040583,0.000800769,-4.40E-05,-0.000559687,-0.001478521,-0.00099952,-0.000642092,-0.000200032,-0.000479731,0.0004,0.000960461,0.000840437,-0.000237639,0.000680245,0.000159987,-0.000239904,-0.000319846,-0.000151951,0.000760304,-0.000159949,-4.00E-05,-0.000159974,0.000159974,-8.00E-06,-0.000199928,8.00E-05,0.000279944,0.0005592,0.000239923,0.000159974,0,-0.000239942,-0.000639693,-0.000398977,0.000239866,0.000639795,0.000880659,0.00096,0.000800128,0.00055991,-0.00019984,-7.99E-05,-0.000160633,0.00023977,0.000798689,0.000239827,-8.00E-05,-0.000199824,-0.001198945,-0.001997603,-0.001916442,-0.001918159,-0.001319314,0.000241003,0.003774797,-0.001920307,-0.002802242
12/14/10,0.000881764,0.001684303,0.001683907,0.002245209,0.002084503,0.001682161,0.001161301,0.000479391,0.000320205,-0.000720058,-0.000480038,-0.001039284,-0.00076077,-0.001279898,-0.000560179,0.000160128,8.00E-05,0.000880987,0.00072132,0.001762115,0.001281127,0.001040666,0.000480231,0.000320077,0.00048,0,0,-0.000247901,0.00024,0.000160787,-0.000319846,-0.000319821,-0.000319872,0.000247962,0.000479885,0.000159162,0.000479923,0.000559866,0.000559955,0.000279888,4.00E-05,0.00039984,0,-0.000159872,0.000399744,0.000120718,-0.000259803,-0.000159872,-0.000159898,-0.000159898,-0.000399584,0.000478817,-0.00033983,-0.000799488,-0.0002079,-0.000399808,-0.002638311,-0.002956216,-0.001359782,-0.000320051,-0.000911752,-0.000799936,0.000801603,-0.00104175,-0.002002403,-0.003001441,-0.002802242,0.001926937,-8.01E-05,0.000682375
12/15/10,0.002007226,0.001832129,0.00176565,0.00176702,0.001364475,-0.000160308,0.000240385,0.001538547,0.000480692,0.000896778,0.000801539,0.000481,8.01E-05,-0.00064041,-0.001361307,-0.001617397,-0.001681884,-0.000649038,-0.001441846,-0.001602051,-0.000641488,-0.000481193,8.02E-05,-0.000392883,0,-8.02E-05,-0.000160475,8.02E-05,-1.60E-05,-0.000168445,-0.000401091,-0.000802375,-0.000803306,-0.002166239,-0.003433394,-0.002559186,-0.002568012,-0.001365133,-0.001163763,0,0.00096595,0.000643449,0.001045941,0.000562882,0.000120613,0.000643242,0.000603136,0.000723415,0.000602797,8.04E-05,0.000241196,-0.000400964,-0.001004621,-0.002730924,-0.002690871,-0.00273224,-0.002732899,-0.002411574,-0.002413516,-0.001409472,-0.000161082,0.00012087,0.000120899,0.000240935,0.00266129,0.00254063,0.000682375,-0.001403931,0.002289616,-0.00160901
