"date","r13_lag","r_on","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13"
2007-08-01,NA,NA,0.00483829895594612,-0.00198838161331838,-0.00287131807172425,0.00321259965915099,0.00458867865581003,-0.000174933913854813,-0.00476292307393222,-0.00306676563659802,0.000626996100868027,3.91627014431073e-05,-0.000841965107399534,-0.0015481696323586,0.00641818288877105
2007-08-02,0.00641818288877105,-0.000487557531788751,-0.00382431562310981,-0.000442659876603635,0.000325283545355548,0.00395698250700294,0.00033170084486156,-0.000955761878754569,-0.0013471563287063,-0.00248289345063535,0.000940752209787732,-0.0013314797047248,-0.000980334490128021,0.0040233156045768,-0.00113374252316345
2007-08-03,-0.00113374252316345,-0.00068493150684934,-0.00339234309213743,-0.000820761392264502,-0.000275319567354937,0.00249822960107005,-0.0020014520338284,0.000491535754310712,-0.00043233895373973,0.00137621893677253,-0.000903129540189229,-0.00505030655557304,0.00142205368252646,-0.00343174960061521,-0.00253339666330232
2007-08-06,-0.00253339666330232,-0.00095394951567418,0.00425179001571108,-9.8878715367734e-05,-0.000537953403741964,0.00214109880715863,0.00387022885690014,-0.000497256043588523,8.42292199823014e-05,0.000590342004801458,-0.00106198867212082,0.00267354411938414,0.00035735463324027,-0.000235534270236371,0.00115831631851737
2007-08-07,0.00115831631851737,0.000745171095205333,0.00815158818803519,0.00367354078796467,-0.000580967504550833,-0.00193768407998762,-0.00093189407470684,0.000816167897395914,0.000679585258825055,0.000698527271668858,0.000135729936206808,-0.00329585110507935,0.00548531414121745,0.000793159483092332,-0.00322811358320618
2007-08-08,-0.00322811358320618,0.00981266726137386,-0.00455139038254726,0.00148548278190419,-0.00148327939590076,0.00343397318414196,-0.00159575490742703,0.00233005969574429,0.0026704578202148,0.00448361755125504,-0.000417747596520801,0.00211632739909295,-0.00609372917182416,-0.00210756231678555,0.00658564214810964
2007-08-09,0.00658564214810964,-0.00617594323427306,0.00341213867662438,0.00449502677888303,-0.00182804912882018,0.00154524122932509,-0.000780952380952327,0.00162031300634791,-0.00344473203410489,0.00141321161889119,-0.00062932662051618,-0.00446530799175615,-0.000575043128234753,-0.00397008055235892,-0.0073941424527757
2007-08-10,-0.0073941424527757,-0.00869056625734732,0.00344396324064822,-0.00325682079684841,-0.00454705537076894,0.00753573281758579,0.00214588088410306,0.00486655895349508,-0.00726448538385538,0.00171720719665913,0.000818171192581874,0.00198536281532236,-0.0030498465363844,0.00674187954248739,-0.00131612054115771
2007-08-13,-0.00131612054115771,0.00678307719141835,-0.00981732083389486,0.00316880188184054,-0.00191853028952371,0.00242704308486874,0.000832881382195838,-0.00239979872655849,-0.000271596795157758,-0.00281373100731575,0.00245193430372859,0.000446480568389251,0.00106719444282732,-0.00455496976275371,0.00366064996008331
2007-08-14,0.00366064996008331,-0.000737219904937469,-0.000213563205001321,-0.00304878048780499,-0.000428524123960439,-0.00087690239102034,-0.00132625994694968,-0.00199203187250996,0.0016437712809676,-0.0014847809948032,-0.000841322637448627,0.000704956233967158,-0.00262215525507303,0.000176577919912102,-0.00245203813409711
2007-08-15,-0.00245203813409711,0.00012211668928086,0.00119526040612894,-0.000157109190887628,-0.00402655562539289,-0.00120298972528454,-0.00657505034948458,-5.96267366286263e-05,0.00184853905784133,0.00319425431025944,0.000435092160430361,-0.00361760170798253,-0.0028172926214709,-0.00563060822506523,-0.00446196326383597
2007-08-16,-0.00446196326383597,-0.00763742337453521,-0.00735189873417719,-0.00524340977719751,-0.00266659775067213,-0.000493573264781499,-0.00477356432995202,-0.000826975955674047,-0.00194500196569347,0.00575723022701347,0.003881457845059,0.00125254101558503,-6.15233173373309e-05,-0.00315839127135498,0.0122415389363233
2007-08-17,0.0122415389363233,0.00837398373983733,0.00245908248004501,-0.00502674226887034,-0.00513297227386622,0.00568758886857612,0.00125247424762676,0.00048394245058847,0.000826679570933297,0.00358603461127793,-0.00104386229047471,0.00107509595482602,0.00280027701665109,0.000380334694531248,0.000580290145072659
2007-08-21,0.000580290145072659,-0.00313974882009438,0.000240736654161688,0.00419182093503689,0.00065910361907795,0.000159677451547768,-0.000439042886507313,0.00966318605626215,-0.00225425639200327,0.000911667360326662,0.000198008039126396,0.00093045354661192,0.000969145569620133,0.000335908632851822,0.00179749535811635
2007-08-22,0.00179749535811635,0.00538281049746625,0.00472641694449893,5.85582947825181e-05,0.000117109731818665,-0.000644028103044314,0.00339797293338773,-0.000797960335532477,-0.00134398130112956,-0.00319868931754796,0.00266108360889894,-0.00318092227231026,0.00401331245105729,-7.79955152580003e-05,-0.000760515590569555
2007-08-23,-0.000760515590569555,0.00569825533741852,-0.00260003155199107,-0.0068677042801556,0.00197856876995717,-0.00484867443497305,-0.00361493123772094,0.0011830586008359,0.00110288325192998,-0.00162889518413589,0.00324734183001896,-0.000137486742349813,0.00267153829532285,0.00176321924651757,0.00168188840866001
2007-08-24,0.00168188840866001,-0.00124953630488689,-0.0032254911543349,0.00184349872524026,-0.00062641923107043,0.00301653216328446,0.00123032457133943,0.00386198287464135,-0.00225387141274991,0.00066210979338277,-0.000583827965359718,9.75562262681695e-05,0.00155743739146463,-0.00136080870917565,0.00179092855752372
2007-08-27,0.00179092855752372,-0.00038863627531005,-0.002216088021461,0.00175342892768082,-0.00083628301373051,0.00196593673965939,-0.00130157743414394,0.00126437005193636,0.000174845553094771,0.00147621544976007,-1.93952559204291e-05,0.00191240932541992,-0.00167645567071772,-0.000290866783013599,-0.00405392299485974
2007-08-28,-0.00405392299485974,-0.00381704514470471,0.00144652953147029,0.00220599718881775,-0.00177260065839446,-0.00226359130468723,-0.00123215333463722,0.000411224469814231,0.000802536799248355,-0.0042050499716404,0.00245512039910434,0.000509414369403771,-0.00274160383824529,-0.0026902307314679,-0.00234307316688986
2007-08-29,-0.00234307316688986,0.00292091811561312,0.000177106086545864,-0.00135757289576199,0.00226569734223858,-0.00161188866173934,0.00285489269541261,-0.000194365367625515,0.00182444413462135,-0.00133305865908917,-0.0010794896957802,0.000569800569800716,0.000373105019244369,0.00537856035176554,-0.000214772438838717
2007-08-30,-0.000214772438838717,0.000195289614498328,0.00335832552327409,0.00210165797462447,-0.000349541711977763,-0.000252535063522297,-0.00192363742349166,-0.00323170969123543,0.00324218749999994,-0.00194681306700928,-0.000409628213630664,-0.00171724070641044,-0.000332310338761133,-0.000723504106374673,0.000821869557560362
2007-08-31,0.000821869557560362,0.00400821194642687,-0.000973709834469316,-0.00107212475633522,0.000682993462776782,0,0.000253510140405533,0.00175462538748006,0.00167370531109512,0.00256465056636013,-0.00387783182496459,-0.000601156789083346,0.000311465836090985,0.001381699295528,0.000835649182812759
2007-09-04,0.000835649182812759,0.000737864077669848,0.0141643059490084,-0.000612229279865151,0.00176123746075496,-0.000382204555878229,-0.000152940276822,-0.00117017208412995,0.00150462874338597,0.000967173445163505,0.000171860678276792,0.000515493441777926,0.00469429814517985,0.00235517568850896,-0.00456664266494855
2007-09-05,-0.00456664266494855,-0.0029885976433861,0.0014701389949594,0.000934169637580418,-0.00251418993562136,0.000458277639870275,0.00164140932167789,0.00219131097560998,-0.000114079285103208,-0.00167335374317823,0.00521894821051028,-0.00278540975840835,-0.000383826100174844,0.00222780652298704,0.00146040777619727
2007-09-06,0.00146040777619727,0.00214007045187681,-0.012775205518284,-0.00249430502115278,0.00113800574568157,0.00126514338291694,0.00526477007313253,-0.00100935077796205,-0.000552844288546517,-0.00225151162568893,9.63506060911445e-05,-0.00193064953932021,0.00511366900963361,-0.000987042682926709,-0.00244524893091891
2007-09-07,-0.00244524893091891,-0.00919694072657729,0.000829811459117202,0.00140758165901822,-0.00200250312891126,-0.000619320483880137,0.00339968609371999,-0.000962000962000942,0.000404429465575395,0.000673776614176003,-0.00101960331659645,-0.000654752734555397,0.000269780706825484,-0.0010788317793019,0.00161999537144175
2007-09-10,0.00161999537144175,0.0051987060998151,-0.00986476650193457,-0.00237952448201817,-0.00397533354017987,5.84078032823676e-05,-0.000700852704123345,-0.000350672121566253,0.000799033364515145,0.000778922360913592,-0.0011285583639794,0.00268822440829841,0.000757678783051219,0.00462028265258585,-0.00531400966183571
2007-09-11,-0.00531400966183571,0.0045653229723166,-0.00152775091858459,0.00483934070616487,0.00144831832008951,0.00142428208484113,-0.00167211224293673,1.92518722452739e-06,0.000845155564454192,0.000961778906265032,-3.84341910563135e-05,0.00180647641010845,-0.00155383759519645,0.0011912081155856,0.00047975436576464
