intercept,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
-1.531233374,2.678617172,3.359989885,3.78928039,2.456266399,0.539965221,0.555060684,-0.709488296,0.986754044,1.99956835,-0.45341693,1.221836879,-0.860805758,3.015101054,0.657903536
-1.534933138,2.674239727,3.362033228,3.811331227,2.461424939,0.528607231,0.543570562,-0.716470945,0.991222306,1.99333048,-0.456199881,1.226971701,-0.870714897,3.015593427,0.659551941
-1.56842964,2.659360202,3.311936551,3.795002169,2.453163508,0.529362219,0.570123772,-0.719363856,0.970294346,1.997942393,-0.453731233,1.243276481,-0.889924091,3.002207972,0.643520218
-1.534606858,2.683196877,3.329243945,3.802485188,2.428559883,0.502259422,0.577611699,-0.710290837,0.971868884,2.000589714,-0.482078949,1.273103512,-0.865576093,2.987788807,0.602903622
-1.635799344,2.710156696,3.343594203,3.850454886,2.398825502,0.547038728,0.608055154,-0.566034296,0.926003982,2.059109566,-0.446729594,1.268137041,-0.823305108,2.866161462,0.550982734
-1.670548242,2.636648454,3.404088444,3.861674145,2.434233556,0.514936943,0.668636006,-0.572009394,0.905965148,1.987338435,-0.39533243,1.279138801,-0.906969576,2.882581764,0.512080746
-1.704046741,2.641290471,3.39193542,3.900194049,2.393460284,0.522692412,0.775018298,-0.530481395,0.963571168,2.06353479,-0.393730662,1.297822108,-0.890730532,2.891064286,0.481582955
-1.749479285,2.707153042,3.448832798,3.811344343,2.547438209,0.639688064,0.875908697,-0.295889757,1.049844142,2.022990684,-0.223889917,1.42063622,-0.873284285,2.71751972,0.291608672
-1.819085667,2.73211018,3.465970423,3.824815692,2.508839581,0.659975513,1.072648012,-0.255729503,1.090904812,1.950075792,-0.152755619,1.327925758,-0.659636314,2.762029793,0.279623449
-1.723708068,2.762688343,3.43373508,3.775063262,2.483329867,0.589359403,1.088548229,-0.204620492,1.141002169,1.882097306,-0.208003374,1.355773732,-0.456939701,2.721864329,0.331663069
-1.704425068,2.784270989,3.431029577,3.76630018,2.479443498,0.549265263,1.058155193,-0.209707872,1.110606921,1.854906999,-0.223375154,1.388711055,-0.455406346,2.697710832,0.305838532
-1.727163852,2.778084039,3.371765966,3.653247224,2.595827376,0.399894558,1.028953597,-0.103482131,1.16847967,1.887098983,-0.124471069,1.503476821,-0.399694511,2.722525677,0.208099054
-1.602424989,2.577561592,3.579705792,3.329389043,2.619602017,0.768033985,0.940234373,-0.087991723,1.252878765,1.946740093,-0.357929463,1.397874209,-0.563910285,2.70711035,0.069994372
-1.626439053,2.540350754,3.578741243,3.2977779,2.704508951,0.775636015,0.940881288,-0.060238762,1.272644258,2.037483853,-0.404966178,1.363438295,-0.589878238,2.675533066,0.027828064
-1.591589225,2.530556244,3.616711331,3.240446489,2.700538047,0.750648834,0.999931986,-0.04683837,1.292426099,1.975224894,-0.385674119,1.376154294,-0.60582966,2.732959732,0.037054987
-1.581211674,2.530441667,3.57433866,3.138352643,2.571712945,0.733598176,1.02610324,0.05743111,1.245095728,1.991703165,-0.459328918,1.281354034,-0.601505143,2.792490919,-0.025466842
-1.533663649,2.428585567,3.623615693,3.07346367,2.528055553,0.725195984,1.05876479,0.02653291,1.269135557,2.050163631,-0.48407259,1.405117095,-0.645497081,2.807039922,-0.083479313
-1.516455765,2.354945348,3.696369308,3.060702162,2.611561153,0.766434769,1.109393413,0.038840267,1.290057306,2.074803067,-0.462194689,1.41126514,-0.609900763,2.798494739,-0.019753341
-1.514483429,2.352578754,3.689296012,3.062124004,2.608182221,0.768917233,1.101492885,0.041228353,1.287287281,2.074889785,-0.463234881,1.405347415,-0.602399219,2.799004087,-0.021836443
-1.546116022,2.35468415,3.689536686,3.022516137,2.672104614,0.65224774,1.171505869,0.019916725,1.404163211,2.096878377,-0.454385178,1.482082884,-0.550494448,2.817965499,-0.068872536
-1.527025192,2.360316412,3.694780793,3.025496864,2.665351707,0.653281745,1.171351768,0.026018355,1.407234015,2.083388285,-0.470820389,1.467974914,-0.550077453,2.802228175,-0.068722373
-1.613211711,2.364483554,3.760067834,3.059594035,2.655490126,0.692961474,1.215361938,0.031330099,1.354935181,2.157999446,-0.418363981,1.477886686,-0.64456968,2.83710424,-0.176753501
-1.669992043,2.371151545,3.739921085,3.051285389,2.666407343,0.639489054,1.186690411,0.055541997,1.347280219,2.191957074,-0.40631526,1.485982366,-0.624015213,2.79319323,-0.18115452
-1.660672293,2.354388617,3.693634572,3.02227199,2.695023499,0.651091683,1.174598602,0.066263112,1.349921647,2.18559193,-0.40460032,1.478191554,-0.620565969,2.810426655,-0.176685277
-1.577491737,2.401064319,3.661215423,3.023814878,2.686733298,0.688374287,1.209309577,0.054766105,1.365865011,2.155454098,-0.395204136,1.459683851,-0.548796663,2.774149435,-0.166726518
-1.568757765,2.39471224,3.668140083,3.000561615,2.681384625,0.709448708,1.213191415,0.05145477,1.36953396,2.152752489,-0.381669793,1.469485643,-0.555792282,2.777504404,-0.171060234
-1.612589143,2.418340749,3.691643047,3.061956704,2.657945673,0.738248213,1.192302292,0.052971352,1.375948185,2.163275557,-0.382852538,1.470826014,-0.534913432,2.7747031,-0.177052141
-1.542977579,2.45254865,3.713357068,2.991880642,3.006180781,0.787091777,1.233646244,0.111026715,1.357824948,2.176782702,-0.339583541,1.518304703,-0.546941048,2.763069689,-0.190668459
-1.491823802,2.42864904,3.802109241,2.871699828,2.921399425,0.851439525,1.286238006,0.355629983,1.161792353,2.011707984,-0.267185696,1.330597307,-0.382853346,2.792403841,-0.192859973
-1.502760151,2.427563109,3.805082304,2.887294401,2.929721325,0.834528038,1.288603489,0.374407377,1.16343753,2.022923614,-0.267649967,1.348740354,-0.382502622,2.807734222,-0.203091425
-1.499050421,2.423735836,3.803718806,2.869092745,2.957132783,0.82232762,1.317719404,0.40944935,1.171435518,2.10599218,-0.285974181,1.32375369,-0.406632888,2.848627923,-0.191487497
-1.482066471,2.411345346,3.783116645,2.906818289,2.922043247,0.833865837,1.32977116,0.416368064,1.198845899,2.142178187,-0.2940043,1.358611933,-0.423324511,2.855842422,-0.223014759
-1.512494399,2.421568941,3.807166884,2.911397131,2.948225199,0.853657317,1.341273362,0.381676048,1.240609153,2.168465198,-0.343349925,1.360361618,-0.430738759,2.818028161,-0.285382436
-1.531424044,2.426387403,3.834122504,2.900531241,2.98142593,0.79442592,1.273002414,0.368591143,1.257768865,2.173677212,-0.375134213,1.351459692,-0.428103188,2.846826909,-0.272791089
-1.465748882,2.419931936,3.845413253,2.845617207,2.838745193,0.767917862,1.215674048,0.338903393,1.328511874,2.298934399,-0.445664238,1.331829259,-0.3948165,2.830641778,-0.328281988
-1.375184201,2.378785398,3.762999608,2.923753727,2.911167184,0.847892425,1.292323045,0.309989901,1.284470359,2.240754124,-0.479482448,1.310536193,-0.414249876,2.875793291,-0.334554244
-1.374975322,2.373968108,3.749601214,2.926974088,2.904478993,0.84847523,1.289311725,0.309741321,1.284214781,2.243458655,-0.479879274,1.306694005,-0.415095596,2.862957078,-0.335394316
-1.403860932,2.425752196,3.808655742,2.857591615,2.848901238,0.984009754,1.371804443,0.161008165,1.185139083,2.327126945,-0.538154397,1.402729626,-0.46564279,2.964356086,-0.103750734
-1.393694992,2.449786103,3.831520622,2.891227424,2.829118482,0.959956662,1.311787036,0.207481769,1.135056808,2.303286067,-0.554698708,1.398651705,-0.516441996,3.004271875,-0.180719486
-1.301728107,2.414690472,3.840056724,2.775929132,2.903344633,0.94249386,1.160800663,0.115496461,0.990166012,2.284222239,-0.361059138,1.266477048,-0.614369518,2.977035853,-0.218328549
-1.316122227,2.413684396,3.839524914,2.776009226,2.897438082,0.936115158,1.166120909,0.124128141,0.969789496,2.284857824,-0.357195125,1.266395881,-0.611843177,2.975141693,-0.21963443
-1.29293009,2.410749663,3.84775752,2.779956424,2.919635486,0.956266114,1.143334764,0.114571902,0.995329569,2.270161787,-0.346017807,1.275774103,-0.625441088,2.989095616,-0.203039937
-1.340293473,2.396449798,3.83972669,2.801999484,2.893248078,0.954245905,1.121765665,0.106595386,1.006662568,2.267233174,-0.36607869,1.248334812,-0.611150813,2.983816413,-0.201134464
-1.435649641,2.35908618,4.002678866,2.736861741,3.100120172,1.100734331,1.062280316,0.188958143,1.15292484,2.140588603,-0.66814948,1.091030088,-0.240175943,2.350090899,-0.413915103
-1.480721698,2.156986205,3.952525083,2.836141641,3.04674155,1.054638502,1.019189027,0.333949539,1.321722182,2.114865096,-0.629422908,1.278211733,-0.349760286,2.425968725,-0.653167744
-1.483716964,2.12195216,3.953242175,2.783271849,3.060821997,1.078364415,1.010217189,0.335693573,1.375232424,2.097023264,-0.647738916,1.295750116,-0.314825089,2.44619145,-0.644792674
-1.515227216,2.097951044,3.888715793,2.788971128,2.984864961,1.072401267,1.029933357,0.41972686,1.39628389,2.105376003,-0.637041145,1.227678109,-0.316426465,2.414479859,-0.660166017
-1.48583927,2.126832761,3.836007552,2.754017869,2.993307996,1.032012024,1.06408299,0.404339485,1.349484832,2.133194574,-0.634260346,1.273270194,-0.323926396,2.406864067,-0.642459577
-1.330345464,2.021641963,3.736868681,2.417977982,3.010618154,0.887252476,1.132267924,0.465547976,1.773841438,2.038630971,-0.601659236,1.09155585,-0.247917855,2.481360015,-0.390060229
-1.382937514,2.111872994,3.829513406,2.458381242,3.034469209,0.920106495,1.12379099,0.434776869,1.804760759,2.074147539,-0.566179829,1.146314518,-0.246738733,2.502718763,-0.372220871
-1.427697489,2.113522334,3.804439814,2.513113265,3.004757939,0.908270609,1.177875852,0.45430036,1.901668729,2.067371227,-0.543757499,1.053957146,-0.352851351,2.512829021,-0.370424007
-1.388532356,2.119895486,3.784678906,2.523833475,3.029845485,0.873513956,1.176670287,0.415491246,1.921332164,2.070635695,-0.546460207,1.094498481,-0.337833224,2.501595863,-0.361531496
-1.423953517,2.102551287,3.596126089,2.359258926,3.078601039,0.706225463,1.020229003,0.443288052,1.889293918,2.015092648,-0.489679329,1.158435555,-0.321432483,2.457541214,-0.324121276
-1.311008322,2.321288658,3.741970243,2.31501559,2.894700293,0.57396036,1.023184018,0.493450848,1.967020831,1.897599965,-0.388272499,0.970388001,-0.248745185,2.4015405,-0.500382471
-1.30757102,2.408673286,3.791434585,2.293189728,2.876811493,0.506711564,1.048331732,0.479516364,1.919191674,1.760459553,-0.429204416,1.013715157,-0.225148252,2.388938597,-0.54701446
-1.233094121,2.51024871,3.929429364,2.027701903,2.816447451,0.470039369,1.011270336,0.56573014,1.867783951,1.837801698,-0.371572169,0.90296186,-0.359656764,2.400138389,-0.744938254
-1.309899128,2.656402281,3.894964879,2.06258226,2.901446786,0.415640601,0.66233979,0.644504859,1.940256849,1.921849851,-0.436452084,0.931704817,-0.349880038,2.286473309,-0.834857185
-1.346582595,2.566140997,3.971214409,2.097599088,2.77710178,0.186860702,0.826823443,0.666036486,1.94510868,1.791857837,-0.514184193,1.123182911,-0.240362442,2.460704922,-0.570599441
-1.405570898,2.449015427,3.940639528,1.932476536,2.769203106,0.093403482,0.763229667,0.753192279,1.958300209,1.679062859,-0.46338447,1.115874633,-0.150852204,2.585171503,-0.708052203
-1.410463437,2.380072386,3.924874459,1.922691272,2.759772119,0.091430679,0.759399597,0.763821145,1.966572451,1.684694559,-0.488136942,1.100185243,-0.159716741,2.578243604,-0.736166364
-1.401010936,2.379595501,3.922018654,1.911020677,2.742987155,0.08702425,0.754082943,0.761837145,1.980952067,1.683732572,-0.502409343,1.101558013,-0.160721084,2.582002623,-0.737638108
-1.372711954,2.395639063,3.976291372,1.970424035,2.794119287,0.10335519,0.737478582,0.797425725,1.962824805,1.72226213,-0.44308256,1.130124527,-0.208397881,2.568254409,-0.736556701
-1.465114375,2.478379646,3.973565078,2.070742518,2.741668732,0.198505533,0.65161387,0.868166156,2.054169368,1.612336198,-0.603095676,1.139997953,-0.013883276,2.66364369,-0.757521237
-1.383388674,2.570066479,4.009313607,1.949099718,2.692140603,0.263613622,0.501197137,0.896047121,1.750086576,1.628783828,-0.599135548,1.106705104,-0.064655818,2.681278925,-0.80727842
-1.333293793,2.607902404,3.951443955,1.980178993,2.699508127,0.258490627,0.509506778,0.878977877,1.735561722,1.610972522,-0.663014016,1.108538616,-0.029778133,2.593011419,-0.719175694
-1.350438794,2.590625767,3.920459834,1.97042447,2.679345073,0.281051838,0.491642529,0.889181772,1.727083406,1.615409516,-0.670230687,1.109475394,-0.043374047,2.619042969,-0.725641716
-1.356553764,2.578659954,3.914196059,1.946895778,2.613986168,0.239268401,0.459845685,0.948601963,1.752413643,1.612500773,-0.745920062,1.147738914,0.070253555,2.561537656,-0.72987214
-1.305538267,2.538771639,3.926093866,1.959017239,2.66322626,0.231824398,0.436799858,0.973703145,1.788797781,1.597408575,-0.758790265,1.136107172,0.045331118,2.566185338,-0.67187821
-1.521758137,2.714146103,4.311667215,1.987627879,2.931605309,0.632848485,0.092730357,1.019528599,1.825402391,1.623897107,-0.698661308,1.205827031,0.389073688,2.340539399,-1.090031916
-1.523752629,2.531275302,4.037423994,1.9781962,2.830903577,0.632869959,0.059677938,1.037503067,1.862566273,1.604888948,-0.715726523,1.178697644,0.34004948,2.327025981,-1.070529775
-1.571657567,2.380384607,4.030500966,1.980327433,2.942840417,0.63045886,0.110767972,1.009784245,1.830195942,1.54684958,-0.714741128,1.216775444,0.284925116,2.370295457,-1.051311415
-1.530227575,2.419624213,4.041512931,2.020017713,2.988505309,0.671251279,0.159081434,0.994686663,1.811255949,1.581879049,-0.6752279,1.196600261,0.296347254,2.358673115,-1.040309017
-1.502352047,2.407118238,4.019783541,2.000680694,2.99309927,0.696638079,0.183902763,0.976729377,1.806793878,1.586884188,-0.664695232,1.227134248,0.298087057,2.328315691,-1.048481234
-1.540944528,2.440086467,4.08122965,1.993481493,3.002752709,0.732363638,0.209096933,0.985690664,1.784874815,1.547164924,-0.644376751,1.262193626,0.328716918,2.29487801,-1.107642762
-1.602840889,2.432469644,4.113943921,2.041464126,3.004683639,0.680303886,0.24742948,1.05369143,1.728045615,1.587060494,-0.712058923,1.256890543,0.387086586,2.301515367,-1.166261797
-1.692846605,2.386999961,4.022262876,2.080161726,3.159570659,0.794373204,0.293987294,1.009405124,1.789372433,1.556541491,-0.631163046,1.39300324,0.573593157,2.438929586,-1.090232131
-1.787197542,2.279100936,4.052684382,1.990303797,3.199651319,0.911561795,0.34571653,0.941456391,1.751920688,1.404025221,-0.57379905,1.36850419,0.908593103,2.418630319,-1.082613556
-1.735291733,2.368434547,3.97113683,1.901377733,3.193598318,0.922324862,0.393766078,1.019751588,1.714047869,1.423670476,-0.494139485,1.343086346,0.924114539,2.454589542,-1.056016259
-1.739582081,2.347560908,3.995270506,1.933792689,3.209735428,0.947909145,0.380506107,1.037203245,1.715342456,1.432570274,-0.51271387,1.345224949,0.924597622,2.456743135,-1.044740701
-1.738006837,2.354016691,3.983101949,1.899913061,3.214276945,0.951079181,0.3990761,1.027198908,1.688163631,1.439879962,-0.509344938,1.352181242,0.939197275,2.458846319,-1.051814295
-1.773860355,2.376269498,3.965125451,1.937947832,3.244633808,0.99542546,0.360216454,0.918528435,1.654955614,1.468954874,-0.560059257,1.337652636,0.930212529,2.44775188,-1.018781548
-1.758411878,2.366714912,3.966248449,1.900479034,3.248347627,0.988794251,0.377370147,0.910645697,1.639974572,1.461886017,-0.560729963,1.347553134,0.929182732,2.429310562,-1.0194539
-1.748652851,2.370342151,3.951557487,1.88664061,3.252021372,0.965694632,0.349038319,0.917175605,1.632568063,1.483932284,-0.577853119,1.34476461,0.946677295,2.40906176,-1.028762862
-1.755109432,2.370192314,3.957725463,1.886452469,3.247522259,0.968446598,0.359743741,0.922477917,1.640602673,1.484412958,-0.563584837,1.344974298,0.947130388,2.414497245,-1.035007264
-1.773011461,2.357990628,3.824297217,1.850090495,3.238720469,1.024541961,0.474698728,0.911907489,1.563723118,1.473713294,-0.551238669,1.354205714,1.010671453,2.437146814,-0.941839823
-1.903502071,2.469193379,3.824674362,2.045228331,3.347286026,0.972004187,0.389571005,1.175794909,1.886372078,1.31923803,-0.444313893,1.333058413,1.306489556,2.265819182,-1.150945348
-1.878951872,2.476786251,3.807338139,2.035268144,3.325665841,0.899311432,0.408420154,1.158274947,1.880172286,1.3651239,-0.438887548,1.36660266,1.322500603,2.222141136,-1.190860635
-1.892974592,2.490049032,3.896807574,2.002846651,3.338341411,0.896217185,0.425793022,1.220047792,1.877460152,1.383899675,-0.482883708,1.33324377,1.343664886,2.253490836,-1.183338785
-1.847329164,2.541795037,3.986119184,2.064966911,3.382976589,1.096488118,0.38870847,1.244821878,1.864516986,1.410166114,-0.208755292,1.369919434,1.248806884,2.31559021,-1.113065803
-1.762260636,2.49320017,3.882359629,2.004528507,3.425704109,1.103872666,0.412719573,1.166215764,1.823076844,1.371860767,-0.15436059,1.015679678,1.262993438,2.246384283,-1.084773981
-1.707205841,2.48835218,3.882783254,2.01887064,3.428092163,1.094759036,0.489028148,1.105691136,1.687148987,1.287293379,-0.055601839,0.967394891,1.368377599,2.159426969,-1.044261883
-1.551969549,2.321549242,4.034075186,1.88853687,3.396059178,1.147744327,0.399525381,1.092464886,1.657618306,1.249143765,-0.022217533,0.829287023,1.300149336,2.015357631,-0.958721897
-1.644116143,2.626388188,4.277543177,1.75641896,3.183864118,1.481825978,0.524527174,1.361809153,1.678872518,1.281827243,0.066352152,0.924371913,1.248697809,1.926455717,-1.066182006
-1.638315838,2.702364269,4.390601384,1.806503001,3.251084114,1.459099384,0.526300409,1.416178503,1.668898699,1.260918242,0.092970667,0.971117155,1.270437466,1.904169524,-1.095318176
-1.54820865,2.725222387,4.442295059,1.9602313,3.283135843,1.409636287,0.442381031,1.468775637,1.661163004,1.394560912,0.112027989,0.884493723,1.238358462,1.897809018,-1.06796914
-1.511025436,2.651398555,4.496865043,1.992152943,3.308324024,1.41673824,0.453703707,1.53317813,1.660405847,1.406609575,0.126107621,0.867389189,1.193256748,1.898569583,-1.084174289
-1.515061982,2.671264737,4.512320319,1.98239897,3.30793824,1.417667608,0.428540907,1.543758737,1.654695508,1.416890347,0.127336499,0.871517789,1.203015814,1.898912925,-1.098540807
-1.464472631,2.684189986,4.508614686,1.990988556,3.332884383,1.329523382,0.36256779,1.449005778,1.752995638,1.421930666,0.124233332,0.835752654,1.296353072,1.882555987,-1.104529423
-1.521965162,2.717505256,4.577264358,2.024726987,3.27856632,1.317541686,0.378423218,1.444272863,1.76125877,1.452279499,0.116610437,0.808974764,1.297009122,1.863486565,-1.158646689
-1.574472962,2.65999423,4.574657799,2.019123145,3.325943963,1.331395146,0.380426334,1.434812054,1.764520264,1.413066911,0.143137113,0.778941146,1.249030553,1.847560777,-1.116355767
-1.562995481,2.690342252,4.606576423,1.97520326,3.308991502,1.341478731,0.387470986,1.440751748,1.756936418,1.376569521,0.117152242,0.80285989,1.262528583,1.845425407,-1.158741898
-1.577020303,2.691678405,4.598654663,1.97259445,3.307360614,1.325550689,0.385697211,1.45331398,1.756118511,1.373854083,0.090711485,0.808896094,1.269100698,1.843723581,-1.165358944
-1.566181227,2.710372815,4.625166941,1.95289976,3.31618863,1.409803426,0.374116771,1.500466859,1.72927174,1.398858408,0.097945673,0.80548022,1.296057331,1.860316595,-1.159828718
-1.586140166,2.720691578,4.641710858,1.965161141,3.335307591,1.421354542,0.371563556,1.475349696,1.733562636,1.416764336,0.096918045,0.807220052,1.282556476,1.857921394,-1.153055463
-1.613239105,2.708678983,4.649288602,1.976396988,3.341927002,1.407482528,0.379054408,1.46377351,1.731108059,1.43261093,0.091063589,0.81084005,1.270194548,1.861502695,-1.153142984
-1.615160099,2.694763284,4.631337091,1.935175479,3.323098902,1.424105059,0.428263501,1.496471389,1.728892325,1.446308243,0.118339491,0.81688942,1.281678463,1.854497715,-1.094319236
-1.600429696,2.69995198,4.625217257,1.936527295,3.324352591,1.412870971,0.426201309,1.500403994,1.732682308,1.427265496,0.125760171,0.817254798,1.287711334,1.859232187,-1.096348342
-1.55538207,2.704850314,4.641515796,1.891806389,3.284933445,1.462187281,0.455183554,1.53423749,1.69835283,1.422507206,0.113422709,0.804498769,1.29476563,1.840272918,-1.099158097
-1.523208873,2.722644787,4.63580708,1.87058029,3.29350125,1.477484608,0.438431678,1.510446234,1.707716874,1.393235607,0.111571106,0.825809889,1.305683447,1.847534951,-1.091042858
-1.49511612,2.724833913,4.649635167,1.837252305,3.296462392,1.484197518,0.461453187,1.499316746,1.709952487,1.395711783,0.119235264,0.806090494,1.303073395,1.842427714,-1.101383896
-1.444781474,2.722619515,4.641656442,1.867269176,3.34141852,1.464337512,0.420398021,1.512768558,1.699531466,1.405798462,0.093004612,0.779830788,1.334015189,1.756709958,-1.125371568
-1.385175503,2.72877876,4.634425551,1.855756352,3.326923724,1.409528501,0.465008319,1.585650631,1.742877889,1.437451325,0.122978583,0.796410985,1.355697276,1.712689395,-1.118451193
-1.350411057,2.707863953,4.58311103,1.851842545,3.297347208,1.403223993,0.50103376,1.560035997,1.733275786,1.460555584,0.086548349,0.808518489,1.354907152,1.734888953,-1.104334596
-1.341101921,2.714501405,4.523743199,1.833664143,3.303448186,1.362028123,0.52085122,1.559074302,1.784342611,1.436023874,0.117512015,0.830758894,1.280953603,1.751346071,-1.10330811
-1.27801667,2.75325277,4.517637975,1.795647237,3.168544202,1.322201073,0.58996501,1.573314846,1.746477186,1.455044807,0.143837092,0.804907575,1.398141388,1.853417041,-1.080304019
-1.249023988,2.732764502,4.484723943,1.837063124,3.132384387,1.297494966,0.615365071,1.5818837,1.785709679,1.417592297,0.115762564,0.802037747,1.43254619,1.848422407,-1.069827543
-1.219228391,2.739589289,4.438399323,1.789081513,3.12333243,1.288287921,0.600030904,1.559034538,1.780568499,1.383927016,0.095611372,0.794634477,1.431294046,1.838293864,-1.032554648
-1.250038713,2.708599395,4.431430187,1.8017973,3.105842434,1.281942546,0.620655935,1.564734396,1.783900479,1.359146116,0.102765664,0.812673444,1.404791168,1.846631233,-1.027595429
-1.203810071,2.749963671,4.429035592,1.794630021,3.137655288,1.27219449,0.62325219,1.542494735,1.739395772,1.365871344,0.119497998,0.718251179,1.431120724,1.793867077,-1.037580407
-1.27583936,2.743346706,4.382106377,1.745793605,3.120453805,1.323593848,0.588437803,1.591744299,1.827175731,1.359577339,0.163833675,0.572646613,1.260038452,1.842790598,-1.036737811
-1.293846756,2.727383878,4.360688828,1.755497176,3.134163755,1.337312858,0.568940169,1.592121507,1.834626466,1.356196561,0.161989859,0.564344325,1.26475075,1.866224973,-1.025740038
-1.305385793,2.722360053,4.361971616,1.761645691,3.140747087,1.336858141,0.570390259,1.597162443,1.842805442,1.315223446,0.167913026,0.559816296,1.244330962,1.848856477,-1.021687378
-1.27926963,2.69363117,4.318887873,1.703886298,3.079507308,1.325789272,0.584215628,1.582693512,1.807770987,1.329625161,0.220491751,0.482795871,1.206404374,1.884807044,-0.979968041
-1.39117618,2.63573806,4.403456737,1.650275418,3.083500533,1.367326118,0.632954301,1.545571035,1.836156702,1.400270828,0.217783542,0.568073417,1.246897793,1.896454186,-0.961916677
-1.427209375,2.591476886,4.41386614,1.653920161,3.083155387,1.338996389,0.627830006,1.577860573,1.883374698,1.373505078,0.217895567,0.58431166,1.232280696,1.906227689,-0.978592917
-1.34297202,2.619843693,4.41281028,1.57612267,3.125966752,1.315113856,0.730428815,1.554782576,1.947130933,1.3500552,0.173102274,0.577812609,1.265905409,1.958087713,-1.015027139
-1.390643115,2.641567534,4.414713396,1.593672644,3.072956538,1.281331826,0.768345872,1.552820458,1.940052424,1.367073755,0.130062862,0.550500002,1.1926875,1.938589411,-1.018517467
-1.395784909,2.656362192,4.470872556,1.572909285,3.050890527,1.248363017,0.744570666,1.559979322,1.980179758,1.365939063,0.10410942,0.566270265,1.214034695,1.907912505,-1.080037932
-1.39236474,2.657130445,4.4124634,1.637974801,3.047066644,1.246389522,0.694402419,1.589850276,2.021309815,1.395608941,0.113322181,0.572835402,1.24968096,1.92789116,-1.101131318
-1.268633781,2.566885802,4.424471653,1.532006521,3.052910434,1.304624274,0.666777201,1.53226486,1.929893149,1.20343277,0.063297392,0.479298709,1.225547927,1.787773042,-1.139038328
-1.289534588,2.589449322,4.441262024,1.539379751,3.075709009,1.367327879,0.62607026,1.546832195,1.902816393,1.169242343,0.02732009,0.525008112,1.189197074,1.792009022,-1.108632357
-1.29412124,2.594690029,4.395786961,1.475482464,3.067798474,1.381662986,0.594786782,1.577973906,1.883858395,1.123059686,0.061934829,0.552805427,1.162512259,1.788743752,-1.103447382
-1.314577756,2.601836739,4.380482919,1.469625144,3.080835516,1.401473462,0.598492329,1.60892694,1.87921337,1.164416037,0.015305657,0.559380854,1.144919618,1.800534844,-1.109055043
-1.395203576,2.664844153,4.521877801,1.512485452,3.054902726,1.432084221,0.711409218,1.487942898,1.761273478,1.254915797,-0.079135141,0.655377025,1.285771704,1.840477801,-1.043914773
-1.431016849,2.600119282,4.496841082,1.507027214,3.085314536,1.430643519,0.825259821,1.593150681,1.669969415,1.271746334,-0.051306414,0.767031604,1.513192203,1.860059257,-1.063268823
-1.472539047,2.581684397,4.501999704,1.547163625,3.054976427,1.43672664,0.844743489,1.785618372,1.795670226,1.224579516,-0.015274362,0.757088708,1.576994237,1.857523232,-1.123407924
-1.520084428,2.692525685,4.537014684,1.394948079,3.576899672,1.317806811,0.910397339,1.678896514,1.489871336,1.159492618,0.280355674,0.638634534,1.668709092,2.038158866,-0.883396817
-1.641529572,3.129781446,4.633072692,1.497883165,4.043210754,1.083849547,0.892200344,1.365582811,0.87923447,1.098131794,0.317253579,1.196335497,1.517137721,2.61479077,-0.45103154
-1.601707928,2.983056375,4.675812302,1.430599221,4.058085626,1.135717947,0.99573598,1.443950309,0.801208853,1.078524888,0.287063065,1.197441932,1.429065115,2.615733846,-0.530468397
-1.465428896,2.959872484,4.468473319,1.480645455,4.00797816,1.016397077,0.830051593,1.387113043,0.640924763,0.747341359,-0.018472955,1.375068615,1.606017411,2.959580536,-0.279161817
-1.494813779,2.974663465,4.560865565,1.532722954,3.972173297,1.038138285,0.839056247,1.43819726,0.636014024,0.808802723,-0.044786208,1.401660854,1.592720568,2.995807858,-0.290564466
-1.489003298,3.072064375,4.514883318,1.49149518,3.87150785,1.136552398,0.662535037,1.376648856,0.675452529,0.84017809,0.020897481,1.283461972,1.735176833,2.859592124,-0.305636123
-1.451163568,3.037334211,4.496429233,1.550758771,3.899087455,1.118378978,0.682680396,1.372371621,0.671058512,0.785787387,0.099232788,1.262646248,1.762211298,2.88225783,-0.295234712
-1.536432062,2.995687802,4.41115693,1.514081627,3.904016483,1.065380535,0.571392955,1.281469334,0.597146022,0.830446841,0.097568527,1.177377839,1.770718099,2.917162266,-0.456233127
-1.634991935,3.000331726,4.315370685,1.433046785,3.978183839,1.067913372,0.452242217,1.312139108,0.736009932,0.994474524,0.244144493,1.26874786,1.785260689,2.75168005,-0.344622997
-1.624514831,3.041147478,4.309527382,1.456428342,3.98800934,1.05064387,0.454998049,1.32416929,0.746946417,1.01118855,0.224808149,1.223169245,1.788515549,2.801026842,-0.312100254
-1.634222957,3.064865435,4.353167891,1.42791026,4.020188942,1.077414475,0.440132289,1.311271401,0.732853423,1.087424693,0.217213549,1.345605739,1.801069718,2.803704114,-0.348882967
-1.599735358,3.08830789,4.328033212,1.398171593,4.063684914,1.119694072,0.451784295,1.263422112,0.75162574,1.115204799,0.239077084,1.339649957,1.806451884,2.782605763,-0.339548632
-1.701785337,3.171292678,4.41921168,1.388604709,4.032234461,1.240225843,0.593904305,1.176628475,0.786151762,1.193054813,0.476512198,1.394732346,1.785559392,2.873843663,-0.485711338
