"date","r13_lag","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13"
2007-06-05,-6.48298217179599e-05,-0.000715447154471582,-0.000650872168706074,0.00169336980591384,-0.000520156046814102,-0.00325266718709338,-0.00169690640908493,0.00176516736401666,-0.00071787508973431,0.000914315569487956,0.000195745791465418,-0.000848065757714123,0.00163227996866033,0.000195554396714703
2007-06-06,0.000195554396714703,-0.00215813223464778,-0.000196618167518703,-0.00255653883972473,0.000854363827549998,-0.00105062709304615,0.00111746532570844,-0.00170715692711765,-0.00105235464351483,0.000855938899130937,0,0.000723636602855127,0.000854588482776641,-0.000985221674876913
2007-06-07,-0.000985221674876913,0.00250626566416035,-0.00328947368421051,-0.000792079207920793,-0.00244418020874626,-0.000397324680484701,0.000794965220271671,-0.00311114053087969,-0.002257636122178,-0.000865167043790693,-0.00126556983947246,0.00206749366413228,-6.65557404325723e-05,-0.00585729499467513
2007-06-08,-0.00585729499467513,0.0021400387882029,0.000133466800133597,-0.000600520451057629,-0.000400587528375018,0.00153620090836215,-0.000733577859286294,0.000133475707421393,0.000533831576137622,0.00186741363211951,0.00159765677007062,0.00066462847268367,0.000664187035068986,0.00258861011549194
2007-06-11,0.00258861011549194,0.00185455027155923,-0.00297500991669963,0.00172402360586155,0.000198583438141275,0.00277961614824629,-0.000461985216473226,0.001320567844173,0.00125288493241005,-0.00138303477344581,0.00112115016817271,-0.00079051383399209,0.000131856540084296,-0.00263678312458782
2007-06-12,-0.00263678312458782,6.638343069576e-05,-0.00325257218718888,0.000799147575919035,0.0013308490817141,0.00245879851143016,-0.00119323831620821,-0.000663702130483834,0.00126187155475854,0.00338286017511291,-0.00185099490976404,-0.00185442744552622,-0.00378209806913954,-0.00313041161582517
2007-06-13,-0.00313041161582517,-0.000265869059488111,0.00299182235223738,-0.000464006363515956,-0.00205583924663444,0.000930356193514115,-0.000796706944628855,-0.000332225913621365,-0.000797607178464443,0.00179604869287564,0.00332005312084993,0.00344142951687632,-0.00158290462999611,0.00376535869996042
2007-06-14,0.00376535869996042,0.0043389652225363,-0.000589120900700402,0.000720461095100822,-0.000981739642646806,-0.00111373165618445,0.00163966681970229,0,-0.000261917234153919,0.000327482315954919,-0.000261900085117506,0.000654921736852332,0.000261797238039208,-0.00078518615455081
2007-06-15,-0.00078518615455081,-0.00039138943248529,0.000652571130253188,0.0012390765618886,-0.00169348010160875,0.000260977360214021,-0.00104363707520705,-6.52954619655421e-05,-6.5299725741097e-05,0.000587735910664078,-0.000913718835661048,0.00111053044159903,-0.000522022838499225,-0.00078344323300894
2007-06-18,-0.00078344323300894,-0.000652400835073008,-0.00208904556730638,0.00026167735182514,0.000981033355134109,-6.53381247959217e-05,-0.00071876633559842,0.00156934545216747,-0.000457008552588567,-0.000653167864141047,0.000457516339869235,-6.53295877702798e-05,-0.000588004704037637,-0.000457606066548988
2007-06-19,-0.000457606066548988,-0.000655265054714804,0.00124581994623307,0.00111329404060267,-0.00137371622947613,0.000786060526660526,0.00209451498887292,0.000653167864141047,-0.000522193211488164,-0.00111024033437834,-0.00045766590389007,-0.000130821559392924,0.00137380609708226,0.00084928464101397
2007-06-20,0.00084928464101397,-0.00338762214983723,0.000326840109818427,0.00156831993726736,-0.000782932080642063,-0.00195886385896182,0,-6.54236179260526e-05,-0.00294425543051569,0.000196863311240802,-0.00124655557013509,-0.000197070222689333,-0.00282522996057799,-0.00507346642946571
2007-06-21,-0.00507346642946571,-0.00456741907724889,0.0057188455911692,0.00218196244379776,-0.00125354621626972,-0.00211388558594261,-0.000397193168277465,0.000860927152317892,0.00397009197379727,0.00197719633559612,-0.00177596527001256,-0.000527148128624089,0.00105485232067504,0.00092202318229706
2007-06-22,0.00092202318229706,0.000858992995903307,-0.00244272793292399,0.000860357379218968,0.000132248892415587,-0.000132231404958771,-0.00648019572836067,0.00106489184692182,0.00179509341134243,-0.00146004778338205,0.000864017014488905,-6.64054718108043e-05,-0.00205870633550276,-0.000199640646835753
2007-06-25,-0.000199640646835753,-0.00219560878243519,0.00466760018670387,0.00185836596535482,0.000794965220271671,-0.00139008406698871,0.00112687259710986,-0.000662120108587683,-0.000728814682303125,-0.000928258851611075,-0.0035173878417839,-0.00512820512820522,0.00120498058642382,0.000334313987697232
2007-06-26,0.000334313987697232,-0.000133191262653209,-0.00399627014786197,-0.0016049217600641,0.00288010716677811,0.00374006545114547,-0.000399228158892817,-0.0019303734274112,0.00060024009603854,-0.00199960007998412,-0.00180324584251645,-0.00260939381774394,0.00120748641577784,-0.00127303182579563
2007-06-27,-0.00127303182579563,0.00195549561699249,0.00114408775826091,0.000336111858026511,0.00248639204354539,-0.00127362917281137,0.00167796496409145,0.000804073974805641,-0.001606855918586,0.00147532188841204,0.00341502611490552,0.000333667000333771,0.00146764509673125,0.00286437516653359
2007-06-28,0.00286437516653359,0.00099740674246962,-0.000265710110269657,-0.000332225913621365,0.000199401794616083,0.00212652844231798,0.000132625994694768,0.000530433629492233,0,0.000994035785288228,-0.000595829195630615,-0.000463698993110939,0,-0.00324739876731384
2007-06-29,-0.00324739876731384,0.00251839088077421,0.000132213922125812,-0.000859276885451732,0.000132310134956404,-0.00119063368170402,-0.00245033112582782,-0.000863041890725613,0.000132890365448501,0.000930108955620401,-0.00338510553564308,0.000999000999001076,-0.00711909514304743,0.00495878844736319
2007-07-02,0.00495878844736319,0.000794912559618499,0.000860471273497421,0.00152106342173131,-0.000528262017960857,-0.0011231501057084,-0.000396851643627238,0.000330840997816439,0.000132292631300324,0.00218253968253967,-0.000659935326338013,0.000924519580003835,6.59761166459383e-05,0.00145137880986934
2007-07-05,0.00145137880986934,0.000525244567001426,-0.000262484414987774,-0.000787659993436218,-0.000262760296919073,-0.000854195413627634,-0.00164408786005521,-0.000263487253804096,0.00118600513935552,-0.000329055610398088,0.0019749835418037,0.000591327201051373,0.00013132838663088,0.000787866850502361
2007-07-06,0.000787866850502361,-0.00157563025210072,0.00322198842714339,-0.00111424264272131,0.00209973753280845,-0.000196437925615522,-0.00124435130001965,0.00072131147540988,6.55265054714249e-05,0.000524177696239025,0.000720366732154698,0.000850729664289007,0.000850006538511749,-0.00078395505324369
2007-07-09,-0.00078395505324369,0,0.000130633572828387,-0.00313479623824464,0.00203092243186576,-0.000196142530238697,0.000261574679571108,0.000653765690376451,0.000261335424016629,0.000195950359242358,-0.00143668778162342,0.00235432607416142,-0.000260977360214132,-0.000913659205116435
2007-07-10,-0.000913659205116435,-0.00144480199645369,0.000789214074317535,-6.57159755536041e-05,0.0010515247108307,0.000590861344537785,-0.00164031231546491,0.000920084121976972,-0.00190413657255428,-0.00302611670284836,0.0010557571758496,-0.0013183046602071,-0.00052801795261026,-0.00349996698144361
2007-07-11,-0.00349996698144361,-0.000795334040296969,0.0037808437251261,0.000396484504063821,0.00165136402668598,-0.000395673964652898,-0.000329858820424911,-0.000461954728436575,0.00059421629473122,-0.000923787528868458,0.00105673337296075,-0.00244111631589372,0.00244708994709009,0.00178135514943589
2007-07-12,0.00178135514943589,0.00354330708661421,-0.000915391656858833,0.00163612565445037,0.000130676249591621,0.00084928464101397,0.00241514360313322,-0.00032558442404107,0.000586242834809791,-0.0001301998567802,-0.000455758838466047,0.00182386659718614,0.00214564369310777,0.00389281775124894
2007-07-13,0.00389281775124894,0.000388349514563124,0.00129399585921308,0.00245541483587486,-0.000902410725795999,-0.0015483870967743,0.000710777978806032,0.00032285142377475,0.000258197779499314,0.000258131130614236,0.000258064516128975,0.00225748194014441,0.000193062616641981,-0.00193025350662712
2007-07-16,-0.00193025350662712,0.000903808908973458,0.00154798761609909,0.000450798557444676,0.00045059542967496,0.000128683567108601,-0.00102933607822953,0.000450798557444676,-0.00180238171869973,-0.00238601921712778,0.0012928248222368,0.00064557779212393,0.000709677419354904,-0.00135387789310815
2007-07-17,-0.00135387789310815,0.00193523416333363,0.000386299253154698,-0.000386150083665826,-0.000901364924027703,-6.44412939813099e-05,-0.00199780885480427,-0.000129148908691756,6.45827951433198e-05,0.00180820148530847,0.00141816540965634,0.000321853878339384,-0.00115830115830118,-0.00225486406390929
2007-07-18,-0.00225486406390929,0.00181570585565138,-0.00110039484756308,-0.00233281493001547,0,-0.00142894258248893,-0.00110576297645382,0.00143257146578102,-0.000715261070290518,0.00110619469026552,-0.0014299642508937,0.000976371802382303,0.000325139810118502,0.00487551192875246
2007-07-19,0.00487551192875246,6.43790639283104e-05,-0.000708124114844999,-0.00225471880435479,0.00135588842975221,-0.000193436069379049,0.00128982329420868,0,-0.000515264717248387,0.000386647763887193,-0.00212574078845662,0.000774643341294956,0.00135457653357429,-0.000193249162587006
2007-07-20,-0.000193249162587006,-0.00368026859504123,-0.000129609228177063,-0.00168513837578577,-0.00207751736674666,-0.00234207273437004,0.00123899576133035,-0.00403803569102512,0.00313889615485241,0.00162972620599744,0.00078099576960633,0.000780386291213908,-0.000974722204171719,-0.00266684011968255
2007-07-23,-0.00266684011968255,-0.00116678550593119,0,0.00233629696930349,0.000647458724506444,-0.000323519896473723,-6.47249190938171e-05,-0.000453103760761353,-0.000777101411734038,-0.000259235255994916,-0.000842733048100563,0.00155712710049971,0.000194338278162842,-0.00220207253886018
2007-07-24,-0.00220207253886018,-0.00104479561185844,0.000326840109818427,0.00267921322616482,-0.00267205422314909,0.000130693328105558,0.00124142437112051,-0.00039154267815189,-0.0017626321974149,-0.00150415276960292,-0.0012444328006288,-0.00308216932257854,-0.00453887646362316,-0.00138769576422393
2007-07-25,-0.00138769576422393,0.000394477317554154,-0.00341745531019988,-0.00329728303877608,0.00218340611353729,-0.000132039347725654,0.000726312314295319,-0.00191343362364738,-0.0042308455080321,-0.000265551350992488,0.00318746264692193,0.000728139273184603,0.00416721788596375,-0.000461102694157112
2007-07-26,-0.000461102694157112,-0.000133138064172589,-0.000665778961384755,-6.66222518320714e-05,-0.00726230928109806,0.00154362416107379,-0.00375259666286942,-0.00107620905360861,-0.0016160527910577,-0.00364200445133889,-0.00473837406078648,0.000748146636740721,0.00523311132255011,0.00432695558109675
2007-07-27,0.00432695558109675,-0.000539956803455643,0.00189086980010811,-0.00559449986519289,-0.000542262590659592,-0.00474737199050523,0.00074957410562182,-0.000612828544191757,0.00272535259249151,0.00332948291091939,-0.00440200460517404,0.00571389701380864,-0.00229962800135275,-0.0101010101010099
2007-07-30,-0.0101010101010099,0.000205437238923523,0.00328632069012724,-0.00334379691551778,-0.00047928791509777,-0.000548020276750161,-0.00089102124742968,0.00507649036152835,0.000477783086478833,0.00320644016919092,-0.000408024481468927,0.00142866861691249,0.00258152173913051,-0.00210055563084433
2007-07-31,-0.00210055563084433,0.000741439741170025,-0.00330033003300334,-0.00189214758751188,0.0018280297901152,0.0015543691288773,0.000539811066126994,-0.000539519827353785,-0.00161943319838043,-0.00155447418221155,-0.00291071549448307,-0.0034623217922608,0.000204373594931528,-0.00967170685192742
2007-08-01,-0.00967170685192742,-0.000756950178915416,0.00275463122374497,-0.00590618776182961,0.00193436960276339,0.00537819761428682,0.0029490432754955,-0.00341903719912473,-0.00521476602168258,0.000896675403504021,-0.0014471780028944,-0.00282953761214633,0.000138417883590369,0.014601065670196
2007-08-02,0.014601065670196,0.0024506466984342,-0.00325954094798309,-0.00183948766861974,0.00197938707255485,0.00299727520435966,-0.00142624286878568,-0.00129225328164317,-0.00279215472623262,0.00204876049989755,-0.00136304777482443,-0.00122841738893065,0.00874615647420574,-0.0023030549346339
2007-08-03,-0.0023030549346339,-0.00414599333922372,-0.00143325143325146,-0.00157200464766583,0.00191675794085433,0.000751571467614065,-0.00109237386495531,-0.00177704873214402,0.00123245463882227,0.0012309375641113,-0.00867427088313644,0.000964585917045735,-0.00571310572687234,-0.00768431983385243
2007-08-06,-0.00768431983385243,-0.000346812790455564,-0.00666111573688599,0.000419111483654699,0.00453847228040782,0.0028497949537778,-0.000207929026892151,0.00429809358752165,-0.00276109615517361,-0.00269952239219207,0.00284564131038301,0.00491383486746466,0.00440771349862268,0.00637685134393862
2007-08-07,0.00637685134393862,0.00377099760027444,0.000751366120218533,-0.000409528359838984,0.00122908842608394,0.00340994339493972,0.00081560524706048,-0.00108658743633272,0.00217553878577736,0.000881894037039421,-0.00942117391893715,0.00998973657201518,0.00304857394485469,-0.0026340672700258
2007-08-08,-0.0026340672700258,0.00134553283100125,0.0030233808116098,0.00214347913457047,-0.00280729897734122,-6.70286212212101e-05,0.000335165571792251,0.00127320243918772,0.00194083790657218,0.00173669093580919,0.00300060012002401,-0.00545140273899747,-0.0102272727272728,0.010603093131627
2007-08-09,0.010603093131627,0.00230602278893111,0.00270672621464341,-0.000472398434336552,0.000405104314360694,-0.000674900452183214,0.000337678125211127,-0.00472589792060507,-0.00176366843033504,0.00298994291927146,-0.0046070460704607,-0.00401579090661563,0.00211849928244368,-0.00627386797599561
2007-08-10,-0.00627386797599561,0.0022926219258026,-0.00464407014625368,0.000696378830083555,0.00327070285316622,0.00561836720538245,0.00620775279348873,-0.00788319166438167,0.00248739031299672,-0.00296367771727901,0,-0.00172819023918158,0.00830967384530168,-0.00048073621317235
2007-08-13,-0.00048073621317235,-0.00231971071842807,0.00239348970799447,-0.00225133033155966,0.00184615384615383,0.000750750750750706,-0.00334174452704095,0.000478992746681506,-0.0024622118870119,0.00246828933836141,0.00164147459134112,-0.00225332878115392,0.000205310703531358,-0.00444748546014373
2007-08-14,-0.00444748546014373,-0.00109897657806168,-0.0068761603520594,-0.00276950772000284,-0.00215232937582455,0.00563595880879486,-0.0019373140524459,0.000901213171577098,-0.0029089901648427,-0.00194498471797722,-0.000417594654788411,-0.00181033282272658,0.00223214285714279,-0.0064031180400892
2007-08-15,-0.0064031180400892,0.00455628767699423,0.00690810131881947,-0.00505890505890516,0.00167165842446204,-0.00625825742298869,0.00153943041074811,0.000698665548801713,0.00216435104377566,0.00257767869583403,-0.00493363907998057,-0.00530726256983238,-0.00652906486941873,-0.00431064942406889
2007-08-16,-0.00431064942406889,0.00100308089130907,-0.00551141650561882,0.00424643731106955,0.000143338350175659,-0.00308133285560741,-0.00546290971822883,-0.00585429314830876,0.00610687022900747,0.00643110051304285,0.00481045376220557,-0.00192926045016062,0,0.014676403207331
2007-08-17,0.014676403207331,-0.00709366391184574,-0.00520219185683568,-0.00223120903639651,0.00146750524109018,0.00062800921080175,0.00174337517433742,0,0.00452488687782804,-0.00180180180180189,-0.000347125798389247,0.000902840475032862,0.00263669164585068,0.00166089965397931
2007-08-21,0.00166089965397931,0.00353014466671264,-0.00269002621051173,0.00186734905595132,0.00131161121082424,0.00337814546708026,0.000412257798543481,-0.0026098901098901,0.000482027268971175,-0.00144538509188508,0.000137854976564489,-0.00144727773949005,0.000621160880668103,-0.000344875155193658
2007-08-22,-0.000344875155193658,0.00095791994526162,0,-0.000273429489370369,-0.00191452991452989,0.00102760841268767,-0.00150561182589648,-0.00116518163125434,-0.000205860152336479,0.00301990391214813,-0.00335294922676876,0.00240302094061096,0.00212328767123293,0.00239218098557847
2007-08-23,0.00239218098557847,-0.00481355932203398,-0.00074936984808216,0.00149986364875909,-0.00374404356705249,-0.00368978476255544,0.00171456004389281,-0.0022593454744626,0.00034310025389428,0.00384140485663331,0.000410004100040995,-0.00198087431693983,0.00253233864896285,0.000614418350628032
2007-08-24,0.000614418350628032,-0.000136472193790538,0.00150139903091517,-0.000885860306643949,0.000818442231619088,0.00163554586343184,0.00204109402639818,-6.78978815860098e-05,0.00108643987234336,0,0.000339144000542468,0.00318687279631136,-0.0012166272389319,0.00263923665155308
2007-08-27,0.00263923665155308,-0.000608889790947864,-0.00182778229082059,-0.000406917599186207,-0.0013569441617477,0.000543515184455501,0.000407414952128704,-0.00033937419398633,0.00135795763172175,-0.00162733930024395,0.0017658245042107,-0.00108474576271189,-0.000542961856929591,-0.00230884150482147
2007-08-28,-0.00230884150482147,-0.00273616526438203,-0.000411550860827226,-0.00192136142180743,-0.00130629082158817,-0.0016522098306484,0.000827472072817415,0.000757888934821649,-0.000619621342512922,0.00117112152108034,-0.00185784077616469,-0.00324003860471533,-0.00248979874126853,-0.00395202107744574
2007-08-29,-0.00395202107744574,-0.00166078472078046,-0.000138628959589715,0.00346620450606583,0.000276338514680452,0.003177014987223,-0.00179001721170391,-0.00124146492861577,-0.00138112008839164,0.00117557568632876,0.00283188285674818,0.00172188167229148,0.00474422442244227,0.00396906863751467
2007-08-30,0.00396906863751467,0.00405609789632888,0.00219103046901736,0,0.00416752066680326,-0.000748401143012556,-0.00340437121263704,0.00341600054655999,-0.00204262272758227,0.000272907143344714,-0.00320578405292971,-0.00321609415628843,0.0036383606782453,-0.0004103967168263
2007-08-31,-0.0004103967168263,0.000270910938029001,-0.00216670052136225,-0.000474994910768745,-0.00115410726408705,0.00401005913138053,0.00128621716761446,0.0015549996619566,-0.000337518563520933,-0.00128300357890465,-0.000473292765381994,-0.000270581072854048,0.00189458014750654,-0.00405213750253253
2007-09-04,-0.00405213750253253,0.00433751270755667,0.001349618732708,0.00168474964620247,0.000470936490850615,-0.000201734920314722,0.000336292709173902,-6.72359308814263e-05,0.00161377084454006,0.000402792696025722,0.000805261038786531,0.00181037950918617,0.00314570644535173,-0.00433680277555382
2007-09-05,-0.00433680277555382,-0.000810263335584094,-0.00250033788349757,0.000541968701307294,-0.00169273478231435,0.000474769397720953,0.00203376042302228,6.76544212163677e-05,-0.00121769719929654,-0.000338661609319835,-0.00318449759468797,0.00224306688417597,0.000610376398779255,0.000135556459265329
2007-09-06,0.000135556459265329,-0.00371220302375797,-0.00162590610392255,0.00278211304878884,0.001624035728786,0.00108093500878259,0.00175462275610738,-0.00134734572891393,-0.00222611980572052,0.00128456493813811,-0.000135043889263886,0.000742841707185304,-0.000337404683177112,0.000877548265154848
2007-09-07,0.000877548265154848,0,6.82547266399602e-05,-0.00416325416325425,-0.00164484956480027,0.00487403034255518,0.000409892061757011,0,0.000751160885004154,-0.00279767997270575,-0.000136855070480224,-0.00383246646591839,-0.000824402308326477,0.0027502750275028
2007-09-10,0.0027502750275028,-0.00368575523855019,-0.00328834692060009,-0.0028867963433914,-0.00344661198042329,0.00193677803140346,0.000966517086641527,-0.000206910821435979,0.0024834437086092,-0.00165152766308818,0.00385993934381013,0.000961274375171683,0.00349842228014818,-0.00533187504272337
2007-09-11,-0.00533187504272337,0.00246137016272407,0.00211430909834953,-0.000204178860681914,-0.000204220558202906,-0.00183836045482411,0.000341064120054746,0.00102284350494375,6.81198910081893e-05,0.000817383012056361,0.00435581569454824,-0.00149081791692074,0.00122158126908722,0.000745611062156648
2007-09-12,0.000745611062156648,0.00244415778396379,0.000745005079580086,-0.000812127774769911,0.00277702519642387,-0.000675447483958314,-0.00155457924974645,0.000609260763606789,-0.000947161897030036,0.0021669939730482,0.000540577066017844,0.000810427500506528,-0.00364397057831156,-6.77277345073612e-05
2007-09-13,-6.77277345073612e-05,-0.000202006598882254,0.00127963362068972,0.00141252438286132,0.00147770016120363,-0.000335345405767851,-0.000268366320027025,0,0.00208039728877263,-0.00140637556924716,-0.00160954999664686,0.00147779942231474,-0.000871956536320329,-0.00100698174006453
2007-09-14,-0.00100698174006453,0.00128482553421683,0.00330924562706825,-6.73128702207704e-05,-0.000471221810838252,0.0016837284482758,-0.000134471861762853,-0.000941429628135371,0.00275964191963385,0.000335615518861632,-0.00174461517815194,-0.00141157491429733,0.00141357027463651,0.00100826779592644
2007-09-17,0.00100826779592644,0.000606959805772966,-0.000336995349464297,-0.00215749730312831,-0.000337837837837918,-0.000878675228117576,0.000744148288458923,0.00236598391130927,-0.000404639870515311,-0.00134934556739974,0.00128361032292923,0.000202415491532326,0.000134916351861802,-0.000876837987319523
2007-09-18,-0.000876837987319523,-0.00147809728567594,0.00195128515677556,0.00181317574373785,0.000268132457433845,0.00013403029084591,-0.000469043151970161,0,-0.000335188040490597,0.000402360515021405,0.00871430486660407,0.00584795321637444,0.00455866807610983,0.00230187438342644
