"date","r13_lag","r_on","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13"
2007-08-01,NA,NA,-0.00283140283140282,-0.0037429013939082,-0.0137323487498381,-0.00643635885984495,0.0164066631411952,0.00271848701239574,0.00107925801011799,-0.00690913425904316,0.00404488517745305,-0.00987654320987663,-0.00577503609397556,0.00488448844884504,0.0162900683131897
2007-08-02,0.0162900683131897,0.00788521199586345,-0.0106451199179172,-0.000648172154524174,0.00207549617330383,0.00724919093851129,0.0102814548258578,-0.00559725225798247,0.00243059997441475,0.00701888718734045,0.00126726650614639,0.00215162637640809,-0.00416771912099034,0.00710209258084982,0.00377786173026062
2007-08-03,0.00377786173026062,0.0010036381884333,-0.0185236245143503,-0.00422668301154361,0.00024364909401009,0.00294871794871798,0.00089479739230458,0.0022988505747128,-0.00267584097859341,0,0.00421617477960901,-0.0134860050890584,-0.00103172556100095,-0.00142008778724501,-0.00827407886231413
2007-08-06,-0.00827407886231413,0.00625733281188889,0.00997538541261811,-0.00641354540790151,0.0114898011877098,0.00153158902361206,0.00178412132024985,-0.00228978501462906,0.00012750223128899,-0.00395206527281999,-0.00703954946883401,0.00193348801237447,0.00398816415798287,0.00666324961558162,0.00560081466395101
2007-08-07,0.00560081466395101,-0.00620253164556961,0.00369379696853889,-0.000253807106598947,-0.0012680883472963,0.00152389231838801,0.00494923857868024,-0.00164162141684554,-0.00493422716923864,0.00221304463333483,7.60996397950464e-05,-0.00621433100824342,0.00255232261357841,0.00827393075356397,-0.00113622017422033
2007-08-08,-0.00113622017422033,0.00897371081900911,-0.0180383314543404,0.00561296083684137,0.0117975390079921,-0.00576730190571728,-0.00340479192938203,0.000885739592559665,-0.000758533501896141,0.00569331983805643,-0.00138382186438546,0.00226757369614528,-0.0121920563097033,-0.023158162616109,0.0104207372671616
2007-08-09,0.0104207372671616,-0.0225602681449014,0.0109469796887367,-0.000652315720809038,-0.0057441253263707,-0.000131302521008236,-0.00840446487196322,-0.00132432790358905,0,-0.000663042036865069,-0.000796178343949072,-0.00690571049136779,-0.00508157261299802,0.00698924731182782,-0.00907634810464508
2007-08-10,-0.00907634810464508,-0.0107772090517242,0.00177151657341579,-0.00706809840967781,0.00136892539356626,0.000683526999316397,0.02103825136612,0.011774150388012,-0.0148108965882042,0.00429530201342265,0.00200481154771448,-0.00066693344004265,-0.010144153764015,0.00997842502696877,-0.00146862483311083
2007-08-13,-0.00146862483311083,0.0148415563578019,-0.00856389986824779,0.00903654485049854,-0.0027657052548401,0.000264131008980373,0.00290467388434124,-0.000526592943654425,-0.00250263435194942,-0.00581011488181693,0.00146101739938898,-0.000530503978779961,-0.00358280254777066,0.00226394992675449,-0.00518203560988573
2007-08-14,-0.00518203560988573,-0.00534259382930424,-0.00308849201020556,-0.0121228448275861,-0.00133760567221164,-2.59414351622134e-05,0.0135158383397052,-0.00662670972209312,0.0049092733732945,-0.00445344129554659,-0.000406669377795876,0.000678058041768459,-0.00325247323485578,0.00543847722637669,-0.00622041920216376
2007-08-15,-0.00622041920216376,-0.000816437610559051,0.0113032820373145,0.00834904389981128,-0.00854700854700852,0.00107758620689657,-0.00188374596340135,-0.00633593960636303,0.000542667209334047,0.00284745762711847,0.00229853975121697,-0.00377714825306896,0.000406228842247724,-0.0113697888467784,-0.00889923329682374
2007-08-16,-0.00889923329682374,-0.00676889073076381,-0.00556328233657866,-0.00615384615384618,0.000985083028426592,0.00337410375369052,-0.00252206809583866,-0.00407360584351724,-0.00775740479548681,0.00980810234541596,0.000281531531531432,0.0113988179003659,0.00264366216780298,-0.00333055786844305,0.0104427736006683
2007-08-17,0.0104427736006683,0.0261816177483809,-0.00617698402041078,-0.0102688825834347,0.00627986348122866,0.0112603445936781,-0.000134156157767684,-0.00254930900308592,-0.0040489642184558,0.00717189589270517,-0.00134102185865626,-0.00295420974889216,0.000673400673400604,0.00323014804845245,0.00643949557284662
2007-08-21,0.00643949557284662,-0.00546520927752592,-0.00281463610776023,0.0162634408602149,0.00833223118635096,0.00432843651626436,-0.00483217970484506,0.0115485564304461,-0.00103788271925265,-0.000519480519480586,0.00376819126819128,0.00543689320388352,-0.00347624565469284,0.000645994832041197,0.00116204002582321
2007-08-22,0.00116204002582321,0.00773794170750564,0.00460711543383674,-0.00292993630573257,0.00766577232656207,-0.00431089134018003,0.000765312619381175,-0.00051024238421904,-0.0031826861871419,-0.00178799489144321,0.00396622313203698,-0.00267618198037456,0.00332225913621254,0.000891492613346978,-0.00165415447257933
2007-08-23,-0.00165415447257933,0.00280397654855991,-0.00279613624809372,-0.00358144277338757,-0.000882589953823953,-0.00716937652029193,-0.0123791102514506,0.00248074161117628,0.000911695754102437,0.00325309043591404,0.00220492866407263,-0.00103533065872907,-0.00375696333721975,0.00468140442132636,0.000517732332383947
2007-08-24,0.000517732332383947,-0.00272962483829231,0.0111689086640119,0.00769724182168052,-0.00369191597708451,0.00281114234602597,0.000127420998980554,-0.00244617148681348,-0.0012516283940841,-0.000127877237851681,0.0028136590356822,0.00369850784338732,0.000241423125794116,-0.000241364854736359,0.00736975857687416
2007-08-27,0.00736975857687416,0.0157669021190716,-0.00844405811498827,-0.000125234815278485,0.00175350701402799,-0.00762690672668165,0.00163789845029605,0.000251572327043981,0.000628772635814956,0.00153952494658793,-0.00316842864761424,-0.000629405840886221,-0.00088172313893442,-0.00239536056480083,-0.00669783899911536
2007-08-28,-0.00669783899911536,-0.00737913486005082,-0.0025634452704435,0.00346954510408648,-0.00665898322448466,-0.00219156890550454,-0.00284237726098191,0.00116610520860316,0.0050472369613046,-0.00386299253154776,0.00297311271975187,-0.000902178115736674,-0.00799793601651178,0.000910273081924595,-0.00974405612576323
2007-08-29,-0.00974405612576323,0.00957753870375244,0.00506822612085767,-0.000258598396690068,0.00840662183135032,-0.00282159805053228,0.00141479099678454,-0.00141279219111223,-0.00295819935691322,-0.00386996904024761,-0.00103600103600099,0.00479647394347937,0.00399948393755634,0.00539707016191215,0.00971370143149297
2007-08-30,0.00971370143149297,-0.00696202531645562,0.00127469725940088,0.0150222788033101,0.00200677285839701,-0.0018775816748029,0.00238274391773285,-0.00775678718879025,0.00617828773168583,-0.00350877192982457,0.00301810865191166,-0.00852557673019061,-0.00796661608497717,0.00573613766730396,-0.00278833967046899
2007-08-31,-0.00278833967046899,0.0191916624300965,-0.00236937273974314,-0.000249999999999972,0.00575143785946475,-0.00372948781700644,-0.00262041427501869,0.002652320780683,0.00184547428314752,0.00137128082112459,-0.0012437810945275,-0.000498132004981167,-0.00161973585846009,0.00049918881817046,-0.00374204814768608
2007-09-04,-0.00374204814768608,-0.000500813822461588,0.0209194538394089,0.00110429447852756,-0.00110307635739681,0.00957055214723934,0.00413223140495877,-0.00193657709997597,-0.000970167353868567,0.00776887594076237,0,0.00361358708744874,0.000600096015362483,0.000119947223221617,-0.00755576876948905
2007-09-05,-0.00755576876948905,-0.00362537764350446,0.0170042449969678,0.00462720030529962,0.00569800569800583,-0.00991501416430596,0.000202670481640466,0.00551867170459008,0.00154101469890944,-0.00295893005089365,0.00106837606837606,-0.00901221392149898,0.00239320330262061,0.00107437029963009,-0.00250417362270439
2007-09-06,-0.00250417362270439,0.010041841004184,-0.000615457450585777,-0.0106350221464269,0.0118506104859946,0.00520525257305104,0.00376603507120166,0.000820729276585608,-0.00503748828491091,-0.000941952195926188,0.00447849145550983,-0.00633579725448796,0.0073208170976502,0.00164107373109834,0.00901111761263884
2007-09-07,0.00901111761263884,-0.0177453027139874,-0.00401464163419529,0.00142264374629519,-0.00769503965905061,-0.00703889286566439,0.0121350474588489,-0.00130579297245959,-0.000832045643646695,-0.00107066381156318,-0.000805049422412774,0.000924884151108918,-0.00166706358656821,0.000834923664122078,0.00738886902633773
2007-09-10,0.00738886902633773,0.000591505974210316,-0.00602979427760708,-0.0117354585464493,-0.00100381062883803,0.000361445783132464,0.00385402866433804,-0.00155968806238749,-0.000480653689016952,0.00384707862466938,-0.00492215568862275,0.00711887253427035,-0.00215701388017508,0.00239520958083839,-0.00406212664277183
2007-09-11,-0.00406212664277183,0.00827735124760065,-0.00178465199286126,0.0123957091775924,-0.00200141276194965,0.00389288663442255,-0.00329024676850764,0.00683800990332473,0.000819672131147531,-0.0011700011700011,0.00433407520206153,0.00676463727548393,-0.00397474513438356,0.00212964179913433,0.00243732590529255
2007-09-12,0.00243732590529255,-0.00243139979159435,0.0205431754874652,0.00341180484476289,-0.00475915221579959,0.00603461333035726,0.00310165270545615,-0.00692892770893994,-0.00138636363636369,-0.000318623546280095,-0.0034149117814456,0.000228440890919446,0.00194130409957749,-0.00524276270800084,0.000343721356553583
2007-09-13,0.000343721356553583,0.00746764402703004,-0.012528137150133,0.0020723002532812,0.00218290441176472,0.00745156482861398,-0.00232134729176137,0.00232674848305114,-0.00216203914428759,-0.000342114266164928,-0.00376454483230659,-0.00148860643536008,-0.00229357798165142,0.00137931034482763,0.00160697887970618
