intercept,dim1,dim2,dim3,dim4,dim5
-0.03661318113193,-7.23533880366534,6.44824771711744,3.03638968999984,-0.920308868531024,2.35458261434431
-0.0483983899722257,-7.24082383622824,6.44888222617045,3.03384453718531,-0.926949047980606,2.35412678911773
-0.0608786272433162,-7.24513239376572,6.45181053472953,3.04358149356678,-0.914665129894964,2.36651732524963
-0.0519337897011815,-7.29570267632556,6.47040462470302,3.03476139842494,-0.935056977675485,2.35603808771451
-0.0250280575778161,-7.2818251849006,6.46416953322881,3.04561721329758,-0.941480744893377,2.38205908384434
-0.0904934796895661,-7.29489552725137,6.40106752102055,3.05947585997831,-0.947636660818452,2.36603167957188
-0.100278431553314,-7.30095666621866,6.40340996209371,3.05503621546899,-0.953366217724355,2.36595016698349
-0.0883025959659567,-7.30428723944606,6.40512551905744,3.0574892173344,-0.966273092116973,2.3691499084728
-0.0780123953712326,-7.30893757307437,6.41934417653307,3.06078369619777,-0.962509420619988,2.37715009754539
-0.0688679275569532,-7.314726019536,6.42145637964567,3.06099901705961,-0.953952634510751,2.37973972789786
-0.0628469134024906,-7.32900688835196,6.42678711057334,3.06068469999232,-0.94966958182299,2.37923881575443
-0.0589988654856651,-7.33514046725131,6.43214446321109,3.06251611174025,-0.950293757820006,2.38050536621486
-0.0540521468429848,-7.34134869686668,6.44207531081081,3.06720474257459,-0.952794821088606,2.38584220464199
-0.0295161288753717,-7.33268138613652,6.46650385675593,3.06881911607161,-0.936526484354697,2.38851566974211
-0.013465820605601,-7.33932768558875,6.46404638772923,3.0633191648739,-0.934739270129744,2.3910552864064
-0.00829255827498265,-7.345995466668,6.47089636486138,3.06553501351566,-0.939489325719996,2.39489058105273
0.0127978508000676,-7.35175699745357,6.46065035477498,3.05593147184833,-0.938788150903733,2.38603282575778
0.0193288816593461,-7.35948899288193,6.46421195640385,3.0563016774137,-0.938726377250595,2.38723624434233
0.0123452255264249,-7.36407398473952,6.46785942064045,3.06098106353561,-0.946057993200024,2.38770408254214
0.00575694008636797,-7.37393935725008,6.47136067948836,3.06169406391213,-0.94224921906596,2.38823559423728
-0.00135411714271548,-7.38041402822518,6.47509370737607,3.06367596886243,-0.942703839136547,2.38932978075657
0.0198381215267667,-7.39263216056483,6.45573257674427,3.06177027503604,-0.965272776319904,2.38060463240806
0.0053100877365219,-7.39818922185465,6.45303714395222,3.06729983740249,-0.972938679717439,2.37597964701893
0.012424752784137,-7.40448244078769,6.45789222595721,3.07136597717133,-0.970844833344857,2.37807584586096
-0.0255364164019576,-7.41710141719982,6.45192700110467,3.06934337801027,-0.978226055593491,2.37490270792781
-0.0420165845499988,-7.41398036357518,6.45119120922228,3.06484133148683,-1.00386335284605,2.37271648972809
-0.0265203362105714,-7.41616183292596,6.45238840620871,3.07025723516487,-0.996363832604138,2.37488751275686
-0.0207287040983986,-7.42151759850239,6.45703883501482,3.07380877507599,-0.996614924867731,2.37815290783097
-0.0282355323952567,-7.42819777999786,6.46096913914011,3.07254221107058,-0.995081179140772,2.37575210609265
-0.0238514995916891,-7.43397697458823,6.47154412177807,3.07505960388125,-0.993493850864935,2.37789268000689
-0.0292691487181334,-7.44090071518753,6.47593964490692,3.07635186553688,-0.997404679641042,2.37722168309144
-0.0306385840303607,-7.44723450670175,6.48232744780479,3.07888794337057,-0.998725237874622,2.37906062324454
-0.0262483115424636,-7.45269515066046,6.48779051141975,3.08160803533938,-1.00252008276405,2.38017622924871
-0.0193556780463169,-7.45785060429884,6.5011912823491,3.08368797838198,-1.00420763825391,2.38146194173697
-0.0198725267757864,-7.46607446266524,6.5070564893457,3.08634367394489,-1.00532024626257,2.38372024289078
0.00777774487236747,-7.47129061844214,6.5050383263409,3.08624491959941,-0.993601709528418,2.3753709128894
0.0146822533733712,-7.47689305364366,6.51518315236787,3.08553962928579,-0.992048633698787,2.37847655019064
0.0221810743023429,-7.48332934563758,6.51930830995728,3.08636785193261,-0.988456179625927,2.38017885060457
0.022320493176157,-7.49010939699707,6.52541473270344,3.08916822192184,-0.989290727714141,2.38233855406663
0.0376269306443324,-7.49788672481619,6.54018922551181,3.08938300013956,-0.981758906115802,2.38710217581734
0.0240240760515465,-7.50356602134141,6.54550788310059,3.0968416333305,-0.986776977476632,2.38356554697198
0.0310802813212089,-7.51162650727484,6.54949831888217,3.09918928841524,-0.988654842753928,2.38200459052788
-0.0166176650503614,-7.51114042696643,6.54310253650293,3.1056429185405,-0.999419279518429,2.37852850296578
-0.030231845328152,-7.51107412233164,6.54124190024123,3.10042188859428,-1.00737846356901,2.384703473242
-0.0226054251936338,-7.51739056455572,6.54695293808891,3.1027588426592,-1.00926193390659,2.38802379612205
-0.0212693562680994,-7.52407405491037,6.55233906898784,3.10549759163018,-1.00981677880095,2.39024485251584
-0.0220591703341569,-7.53135756688924,6.55782301485716,3.1083230795088,-1.01048852945302,2.39217582299756
-0.00140689644113955,-7.53589887746034,6.55821921220366,3.11028052467026,-1.01885035322981,2.39318845254507
-0.00978059390308134,-7.540370976111,6.56098864824614,3.11746506345437,-1.01862793294963,2.39106305659877
-0.000703077425428422,-7.54628618888417,6.56357870241212,3.11841158324691,-1.02553055415158,2.38855416174985
-0.011935650354476,-7.55410249132571,6.56490400266765,3.11859843413382,-1.0258008469997,2.38556311879445
-0.0126893352150646,-7.56043210345856,6.57144160259235,3.12123181695785,-1.02701606870904,2.38781943325217
-0.0137874211837624,-7.56679593655491,6.57771800564001,3.12372552283137,-1.02810887157781,2.38966401665396
-0.0186112544906933,-7.57333059744641,6.58252444185936,3.12485569295628,-1.02824790530346,2.38985593046293
-0.00598953508215616,-7.57877412744538,6.58051563387523,3.12625196831107,-1.03476419462201,2.38720147287215
-0.0101417600934048,-7.58543365572409,6.58533513386141,3.13072677681809,-1.03649358291135,2.39092131771584
-0.0365822296778793,-7.59464453385996,6.58316332404618,3.13419610324458,-1.0152359072745,2.41331249773515
-0.0667917663958894,-7.59194216820662,6.56907822304588,3.12581131760447,-1.04535071070706,2.42348846846555
-0.0826320308597473,-7.60381311075448,6.58023360866185,3.12253178892748,-1.05241340212568,2.44023487237656
-0.0803747500068211,-7.61085697421925,6.58651785257549,3.12694868512123,-1.05546176211504,2.44178848427155
-0.106373631537439,-7.61786036559906,6.5976704748428,3.12392920060825,-1.08646255619647,2.42600902687443
-0.11246305018016,-7.62306132436306,6.60243165510554,3.12568876955171,-1.09644772467855,2.43357900079141
-0.104676079296609,-7.6328961345564,6.60939066653456,3.12774243280897,-1.08966540372231,2.43656611259036
-0.107315506567364,-7.63935320982429,6.61445155100896,3.1301847177273,-1.09036171607708,2.43779573536214
-0.101777868677196,-7.64414997125463,6.61829413398497,3.13494299097587,-1.0909472608782,2.43991701125129
-0.11064898415325,-7.65484875994446,6.62973952652869,3.13921054791295,-1.08897285131404,2.45235374386189
-0.100557966483237,-7.67881684415348,6.63363542474458,3.14880291309894,-1.09460526006705,2.46615448258038
-0.124287623645742,-7.6995261744184,6.62810484328111,3.15942808588917,-1.07895462798148,2.46189845500391
-0.165585185810808,-7.64848174746544,6.60382109011073,3.18132786736765,-1.09253616756867,2.4675281272503
-0.187960390657758,-7.65322909276249,6.60430630512244,3.16689720564871,-1.0806770429822,2.46652975445087
-0.174427200325585,-7.66287588024638,6.60370625569885,3.16742089572489,-1.0741133377208,2.46009898435552
-0.128132285523956,-7.64592675680619,6.56320203711875,3.14981305329907,-1.09704172554996,2.42641485788059
-0.118259582579688,-7.65012464367469,6.57650093757588,3.14832171445104,-1.09674306819538,2.43927461702668
-0.112521679490707,-7.6564560253694,6.58286063239652,3.14863498564182,-1.09525600201613,2.44189959091884
-0.110076855200256,-7.66225569652357,6.58863296612419,3.15133557032821,-1.09704836124852,2.44395783137008
-0.0958768471584659,-7.66324223972481,6.5910125380568,3.15427991861874,-1.09867561230542,2.4421848943779
-0.109937415328938,-7.66994205176708,6.59573903356531,3.15728249961268,-1.10835830160517,2.44059895207084
-0.1296850049812,-7.67550716306154,6.60281885719072,3.14857216441499,-1.10620991103577,2.44227034971547
-0.136085548936234,-7.68315891479254,6.60736481129184,3.14727920228483,-1.10293106796586,2.44094866844654
-0.10618649893129,-7.67383641137313,6.57392698349855,3.15374722866496,-1.11753708361589,2.44117738596928
-0.119213432772071,-7.68100944714921,6.5775421866521,3.15988532871769,-1.11608577306757,2.44116406595856
-0.124064473327928,-7.68621782419576,6.58166718054431,3.1614980573561,-1.11713489945668,2.44303974362617
-0.122486336528431,-7.69218258773763,6.58934482592238,3.16411411813701,-1.11788362721262,2.44532543006147
-0.129793882269454,-7.69788870092056,6.59198095146659,3.16664661723343,-1.11500933448,2.44527497830355
-0.121269254400036,-7.70588046184484,6.59560099685549,3.16693609103152,-1.11175218251938,2.44601987845029
-0.115235471600088,-7.71190126779514,6.60361508417312,3.16848407325719,-1.10964070970511,2.44937477744001
-0.119364442297297,-7.71839298042793,6.60865844410178,3.17110000999342,-1.11073311713456,2.45054633515991
-0.104761006713217,-7.71724166762763,6.61469848863191,3.17974856130236,-1.11398438173489,2.44865438996234
-0.0878242899002653,-7.71443391211435,6.61978185366023,3.18599676840791,-1.10741915595545,2.45448637213637
-0.0748425401585079,-7.71589386761672,6.6215649965432,3.19612283320906,-1.10843040305853,2.46861529455473
-0.0589352603269115,-7.71851390257892,6.63218973336617,3.19237198562443,-1.10754232943128,2.46857993033377
-0.0461350357627631,-7.72371688746043,6.6325311607972,3.19284197179188,-1.10601194517117,2.47594646005387
-0.0457402900668939,-7.72973583544401,6.63888460023387,3.19538732764117,-1.1071050962317,2.47860364647891
-0.0342849648115309,-7.73295733017316,6.64959550751747,3.1982384296734,-1.10638627899744,2.48299165403479
-0.0317585372312386,-7.73869295294899,6.6547463798196,3.20033165023158,-1.10781853475995,2.48569508204189
-0.0237709673573917,-7.74431076781242,6.65878219403255,3.20210974903907,-1.10836789311128,2.48704539563589
-0.022088839803909,-7.75033873029711,6.66416829835528,3.20479581158026,-1.1095104590274,2.48890163571289
-0.0244366942242302,-7.75722662550308,6.6700834040778,3.20771740818126,-1.11103299490635,2.49047105742508
-0.0241852927623062,-7.76319213617649,6.67558392612303,3.21020493242838,-1.11192797179088,2.49238678231221
-0.0652622799952821,-7.76319784987012,6.65422265428487,3.20277881202746,-1.13158247932721,2.48019467592681
-0.0683572534799251,-7.7698966186859,6.65883476456151,3.20503810935156,-1.13244473012346,2.48513365039664
-0.0783338001485033,-7.77484857621002,6.65943042803843,3.20847888097192,-1.13145105563625,2.4839447306321
-0.0835902814267993,-7.78048570360442,6.66391573422441,3.21074250925713,-1.13286222764682,2.48586890549824
-0.0851268686913559,-7.78649620255815,6.6696924475752,3.21315314416608,-1.13361976681273,2.488312801297
-0.0697148976411926,-7.79713283602327,6.6816532499411,3.21319769159653,-1.12615992416458,2.49097291470337
-0.0692197792682114,-7.80322920938224,6.6885792021776,3.21561750817072,-1.12708832321942,2.49380943679219
-0.0604344900320854,-7.80651628949374,6.69216855333873,3.21766493187789,-1.12959060614174,2.49320630456092
-0.0303004392696597,-7.80129863242893,6.6828104906959,3.21091478790348,-1.11083459384507,2.47707654035411
-0.0267671553078064,-7.80682213573987,6.68720265217726,3.21331924681977,-1.11154910724494,2.47966408166196
-0.021894485251829,-7.81413106903183,6.69413167822896,3.21582995956349,-1.11316368621117,2.4818764660978
-0.0186225355804627,-7.81953560595445,6.69983435966119,3.21785580379437,-1.11323452381061,2.48397618038014
-0.0257571549777576,-7.82483251721366,6.70553524703161,3.21885033601716,-1.11392025751756,2.48361390733225
-0.0185523742655734,-7.83029284830241,6.71412704537891,3.22342457909926,-1.11378814296423,2.48710115660998
-0.00871941107951809,-7.83186764940583,6.72074422724778,3.22734249534084,-1.11549638451024,2.48983490386218
0.00201957843254799,-7.84238845489376,6.7197597638401,3.22297511273007,-1.10549387672254,2.48580035999865
0.0151610435087951,-7.84715369969445,6.71882503323381,3.22871221280684,-1.10094957598298,2.48813932346353
0.01299608177493,-7.85315298842846,6.72491390879834,3.23156979694126,-1.10169221549134,2.48959900280545
0.027789677774115,-7.85907497241489,6.72958316306488,3.23193164761041,-1.10048265623306,2.49249987615382
0.0369050954601681,-7.86302389099074,6.73000365559494,3.2340772372601,-1.10514535288591,2.49716560206553
0.0536324513152015,-7.86507169276481,6.72869525253483,3.23825780810244,-1.09719134360516,2.49952714013172
0.0542208140496148,-7.87214768314565,6.73410759377487,3.24074705108814,-1.09799956691408,2.50148940829758
0.0181320306794198,-7.8893518230802,6.75979553118691,3.21939636637916,-1.10782652531945,2.49377187735444
0.000262622576034522,-7.88828962996648,6.75506167775991,3.20872682391294,-1.11469352082985,2.50118845931768
-0.0102347334121349,-7.89373760512191,6.75495371190342,3.20757208816292,-1.11807487787514,2.49850706469046
-0.0421197721510949,-7.89401376065613,6.74244259867789,3.20948320021507,-1.08853389891476,2.50107912842881
-0.0346959223506985,-7.9007840932363,6.74786595855809,3.2140568764165,-1.08098481647339,2.49948520675247
-0.00499204156274051,-7.9032323026444,6.70787554743789,3.20685977985101,-1.04437557603632,2.48431256622524
0.00591210994923363,-7.90405144762784,6.70952897434451,3.2161744788078,-1.05671421409327,2.48795792682284
0.0396578334104257,-7.92364012052617,6.69009889377815,3.20392900649283,-1.0665346937539,2.49731062425405
0.0485269604254542,-7.92557153384729,6.70735717234956,3.20326034706799,-1.08307190777549,2.50121788689458
0.0469455120784906,-7.93405407022625,6.77075868965054,3.20807476980174,-1.08799173153292,2.50398779257673
0.0618243292393366,-7.92962282559712,6.76525124424497,3.20812845116202,-1.08729531131733,2.50718711333637
0.0645956424053604,-7.9359162213392,6.77111310906405,3.210775709236,-1.08663244536354,2.50917802084689
0.0569811308713602,-7.94625069447864,6.77604134856155,3.21578365934081,-1.08804901066814,2.5176716435422
0.112780594390057,-7.91987110009082,6.72294662360549,3.253157779083,-1.04506279803788,2.49468610719979
0.166391200251935,-7.90442608614285,6.71411576396113,3.18935330344974,-1.00728243652529,2.49575945707912
0.186592176099427,-7.91158464106468,6.72501795568175,3.16494343293642,-0.99264345985176,2.49787564827993
0.196172225050281,-7.91346714216618,6.72553191264564,3.17154247674672,-0.98795043756865,2.50463856490728
0.125799704387426,-7.8890245980131,6.77581001101631,3.20335677158246,-0.697454351226544,2.61840708688243
0.186020691281154,-7.90510236974293,6.74991117877676,3.30869861377771,-0.8366929270324,2.49068232041938
0.167835906448685,-7.9386698161793,6.76247929974914,3.3346951535402,-0.836031709268174,2.47959086196855
0.202387004788033,-7.94527304946734,6.70262986754272,3.39332816966286,-0.887373727627528,2.46963504432402
0.211837835440613,-7.94800273238476,6.71599429782365,3.39036542829718,-0.879583163390173,2.46667488243525
0.241341270229237,-7.97459349942088,6.77436921446662,3.38105436957783,-0.854787664332467,2.47826269753196
0.195393692230398,-7.92802056835235,6.78399240510863,3.49797802676824,-0.788533344686463,2.471296015483
0.141072030931432,-7.90695786903067,6.79677470805097,3.47662068437307,-0.75899260059237,2.59086961232392
0.148469915049097,-7.92210843345185,6.80383764090946,3.4933857655448,-0.755423790234042,2.59366113813035
0.140737113925723,-7.9308431606186,6.8066111254221,3.49529938895329,-0.756075687531156,2.58928968947806
0.168084712346053,-7.92243260068331,6.77222342741258,3.50350526831511,-0.756862200347825,2.56833742910799
0.177758710125865,-7.92794876603027,6.77273654669821,3.49876446987416,-0.74214032598357,2.56096788568849
0.200079004139712,-7.94146325748148,6.76409198820927,3.51497693932351,-0.720146277006971,2.58015499097089
0.165631221244672,-7.95146593691969,6.73131275721116,3.53341410772784,-0.698065744099634,2.56916688734822
0.148660718249508,-7.94471119709259,6.72108398456295,3.53137897340602,-0.70614745974681,2.56205085080674
0.199978896794882,-7.9370671635883,6.65487032516146,3.51217434251252,-0.693182943972303,2.54936731752298
0.168046950548217,-7.93908363975145,6.62518195454193,3.55861304378982,-0.674381208829901,2.54299590494234
0.160637219908424,-7.94253315082465,6.6269506445824,3.55622537284334,-0.677306844770366,2.54106003424711
0.187050131743251,-7.93050337659633,6.63456852281159,3.54767837605371,-0.701728408382936,2.52008671235518
0.24154477432468,-7.90709976057828,6.64514264464999,3.51384411683551,-0.681297193470151,2.50844924820029
0.2561124204647,-7.90323184691989,6.64769811120929,3.5085725474944,-0.687743143745319,2.51861359151483
0.269930666188786,-7.90670970166749,6.67155478274233,3.50356123853467,-0.673955536738379,2.51294436248373
0.259591365999358,-7.91624777867657,6.67340671072934,3.50829067303924,-0.673997565491972,2.51452858748924
0.248715210429629,-7.92617854856689,6.6754346670852,3.50182225253794,-0.674295119542705,2.51105147510906
0.253577734693853,-7.93186141841856,6.67952166098454,3.50335345653124,-0.672018304686308,2.51042243470848
0.260281336068161,-7.94089689043514,6.68369038190335,3.50230366899829,-0.6685561128667,2.5075835483034
0.249909358282805,-7.95293598739535,6.68300710990856,3.50360970058556,-0.66605138293456,2.51138435693739
0.27160549975731,-7.93805151092069,6.68537622705228,3.52659934351482,-0.705724834512723,2.49884775704791
0.241580437146425,-7.95178816535349,6.68683917534266,3.5527363757639,-0.702564024518311,2.52369152150576
0.252068385549328,-7.96256232218846,6.68677387095149,3.56663983060649,-0.684193421317257,2.52379270547657
0.230117169080559,-7.94948470846508,6.69120118580633,3.58718645460795,-0.680865866484456,2.52360242053732
0.25013550012272,-7.98246143060303,6.73057528674503,3.57488869590364,-0.682917095455672,2.51458575949837
0.273362655946457,-7.97039467598019,6.75426916060433,3.58649794297765,-0.706441938084432,2.56048374775555
0.295226230107509,-7.98982815285745,6.75850883712582,3.56499015015473,-0.694728666087905,2.57119981246422
0.318772400429716,-7.98724088842823,6.76174240833768,3.55292418105606,-0.693394154972245,2.57131134485523
0.329473710292394,-7.99144899988892,6.76286601562516,3.55099294385611,-0.696012765304685,2.5734549234982
0.302583255055654,-7.97808064484546,6.7478470258823,3.56826897616498,-0.702307431786169,2.5655186221652
0.307833948062974,-7.98496375121546,6.75233166123434,3.57285877839115,-0.706567781258905,2.56680587154852
0.352031155984168,-7.96474982537403,6.75167622078949,3.57580176416626,-0.700664677591859,2.5747833834617
0.366311498113612,-7.96145626438558,6.75440718599706,3.56692567839224,-0.714937432796204,2.57401171301255
0.375158078982276,-7.96544033884794,6.76297723890624,3.56959387466519,-0.71243053216214,2.5769846729037
0.399857614796186,-7.9582050989881,6.73966670406749,3.58890219914005,-0.717968677972436,2.5955594541076
0.405812710735818,-7.96760052055917,6.74541385857949,3.58855610167328,-0.717610423106353,2.59843415940168
0.378809639043665,-7.9718382079529,6.72402218770139,3.5896325172595,-0.733984734385527,2.58208428485415
0.386664426251132,-7.97732606670513,6.72765567361355,3.59362227379281,-0.734410371868299,2.58035363654405
0.390889094188146,-7.98417665096917,6.73273759226438,3.59568401342683,-0.735750187040374,2.58444019962014
0.369980732331333,-7.97387694893485,6.73137237157203,3.61465258920832,-0.735426103321303,2.57947714038946
0.380282856648712,-7.97642997208154,6.73409264050507,3.62423508775848,-0.73156409697764,2.5796469432686
0.342533889085614,-7.97230708980612,6.71518368365965,3.62615734059575,-0.75093537312221,2.56039772373287
0.312262736906423,-7.96735086154,6.73965841723015,3.58726699553578,-0.723340650660066,2.5441209807154
0.286567517371188,-7.95779305873891,6.71830448810526,3.57966534017965,-0.74734913029039,2.53700360036008
0.28487049451206,-7.96676538018573,6.72258561574649,3.58191285461866,-0.747221446573914,2.53853800648405
0.276749662365766,-7.9701058487471,6.72563908767048,3.5837115150183,-0.747431036738897,2.53816441086566
0.288149908652705,-7.9794678335533,6.72306999261128,3.58215827934282,-0.746795958600202,2.53422339220104
0.322279105418604,-8.0034849832428,6.67118576555285,3.55038992964707,-0.710588426307276,2.50482461662325
0.320290693613032,-8.01076296082574,6.67635114212398,3.55311087711384,-0.710830864206705,2.50591300737693
0.32394857531295,-8.01592834314644,6.6807184131423,3.55478828372677,-0.712698642986576,2.50610236194786
0.334878883274898,-8.02358832416924,6.67718813557524,3.55203387160233,-0.723417826145139,2.4966217138498
0.333965564834964,-8.03392425927048,6.6862420551084,3.55593310081591,-0.723049205570262,2.49800161057892
0.323979669091785,-8.03891086369143,6.69549981492669,3.55549483841297,-0.72768471984202,2.50090868240085
0.338797971378892,-8.04402095261279,6.69304387588946,3.56306226257919,-0.736952226079294,2.49808743807438
0.301635536077342,-8.05858643027927,6.65895928681901,3.55656530368441,-0.733059934052169,2.47109388531373
0.295907700807409,-8.06800965845066,6.66272078135302,3.55527994391112,-0.736015166958709,2.47434457610341
0.287169965049306,-8.07167818225879,6.67337566972234,3.55555499550405,-0.735926942166321,2.4752359749338
0.288410192108534,-8.07698611169617,6.67782240117944,3.55860308849869,-0.73657289454353,2.47677498953957
0.269715893699718,-8.07597326470115,6.67649337065729,3.57312082507599,-0.746559932432148,2.48892906937132
0.240741233446027,-8.08313090667192,6.69884736566662,3.54906385007602,-0.721447460627076,2.49305636420403
0.252981324754898,-8.08618377019138,6.70556627333619,3.56013458634407,-0.730125182036683,2.48515473488254
0.239888856251057,-8.08751903299688,6.70732120630476,3.56549660618607,-0.730412469325372,2.47738860072597
0.227598526445091,-8.08510855545393,6.70438276814413,3.57225502123967,-0.725508729438467,2.47821286044493
0.210535702701679,-8.10150103156999,6.70781495211022,3.56938980357704,-0.725712596068218,2.48357734913711
0.226190468757402,-8.11353610395367,6.70889958533344,3.57433850592278,-0.736464742560103,2.47658622218434
0.231701302585028,-8.11840890464418,6.72700714147632,3.5756722730755,-0.735449162805129,2.48432015300023
0.242526364236298,-8.12324372160617,6.73492270854773,3.57456119148255,-0.741083866229174,2.4898962549346
0.249456048713585,-8.12860140298631,6.743619088523,3.57686499079652,-0.735332006553083,2.49890861819444
0.246804111887197,-8.13468171302383,6.74917463090788,3.57954140741667,-0.734534469357256,2.50021567697206
