intercept,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,predicts,actual,residual,date,year,month
1.79260705875964e-05,-0.19532336985737,0.150376054590047,-0.0482666075078498,0.111509041683787,0.201775491735099,-0.0284936614703525,0.179235440506387,0.0457269910128763,-0.215714134545196,-0.0264135937975105,-0.0108367472089272,0.141419529697123,0.0269959734145675,0.179415365168323,-0.000174086471411711,0.00218818380743979,0.0023622702788515,2009-09-14,2009,09
1.9534572881245e-05,-0.195519662013852,0.150226668290959,-0.0482754986748226,0.111491239591455,0.202577979129313,-0.0288438376644422,0.17878043430072,0.0465712269142831,-0.215766676674093,-0.0261579912426824,-0.0107869322033198,0.142280782391413,0.0268156442863002,0.179704719419295,0.000451601807216782,-0.00273559098198284,-0.00318719278919962,2009-09-15,2009,09
1.70646808019187e-05,-0.196036557921378,0.150317055823063,-0.0482969775644506,0.112181987045386,0.202149474148269,-0.0262923973150111,0.176638263906606,0.046118214399981,-0.217104927890909,-0.0271625668617828,-0.0116919383979602,0.141754958438489,0.0276117606296776,0.178877641870677,0.0030724915600966,0.00139977603583441,-0.00167271552426219,2009-09-16,2009,09
1.15140898627204e-05,-0.195875248283892,0.150393033328787,-0.0483189617176065,0.1118522378938,0.201486712365131,-0.0258154636711791,0.174763081249777,0.0457955414211085,-0.217306349114512,-0.0291029740986911,-0.0115534855072573,0.141683974945558,0.0284315392296967,0.178760329091705,-0.000364326542187437,-0.00149100736184882,-0.00112668081966138,2009-09-17,2009,09
7.27890775705886e-06,-0.196032036035627,0.150372268324857,-0.048815580766906,0.112444850682402,0.201188756594696,-0.0261349118208214,0.175627288050487,0.0460674165527472,-0.216557690512435,-0.0285820307474403,-0.0118371332071953,0.141742319306395,0.0283829572017985,0.178632411891669,-8.38533561332701e-05,-0.00326858423608511,-0.00318473087995184,2009-09-18,2009,09
3.31151725718317e-06,-0.195991776994877,0.150580959052813,-0.0482621671233837,0.113127073038478,0.201027265379607,-0.0254735125402783,0.176085649785124,0.0457244961149835,-0.21840283517169,-0.0297041068011285,-0.0121348890824667,0.142966853903908,0.0295068491077117,0.178463087111275,5.82226081334272e-05,-0.00121974103959466,-0.00127796364772809,2009-09-21,2009,09
3.91041573420973e-06,-0.19552162036446,0.15108950979319,-0.0476979495278741,0.112788609717132,0.201182001007429,-0.0261068956349532,0.175366997091962,0.0456868730102057,-0.218551416841278,-0.0306890936886224,-0.0120507659476677,0.142548233935974,0.0297642445015586,0.178602408136994,0.00161101148473542,-0.00083963056255254,-0.00245064204728796,2009-09-22,2009,09
5.76658668830581e-07,-0.19548236538663,0.15088394740162,-0.047597931323367,0.112596254775148,0.201282166589173,-0.0266682092804646,0.174974085432014,0.0448985377676163,-0.218208620630236,-0.0303556612433732,-0.0121418202780502,0.142252102138723,0.0295105618214473,0.178796845407095,9.43271759127297e-05,-0.0081316010842134,-0.00822592826012613,2009-09-23,2009,09
-1.24769977131469e-05,-0.194739934373911,0.150756267801864,-0.0471571571496907,0.110990181125488,0.203795921951577,-0.0263932428327934,0.172103390658457,0.0429575755995618,-0.220005367271681,-0.0302321964525459,-0.0141150830341428,0.138754054194147,0.0320690411811597,0.180753378035613,0.000902076305392885,-0.000951112801978238,-0.00185318910737112,2009-09-24,2009,09
-1.13390547417465e-05,-0.194645905557618,0.150718214590956,-0.0472495045154229,0.11350933672733,0.203520363356181,-0.0255042096119616,0.172019502784343,0.0432326557175823,-0.220104148820383,-0.0314583741443392,-0.0140235393540292,0.138354741755169,0.0318919641938488,0.18062557361997,-0.00128653055720441,-0.00295953143774441,-0.00167300088054,2009-09-25,2009,09
-1.8921695009027e-05,-0.194144277501468,0.150978996737743,-0.047063038242715,0.112835209528915,0.203721343089538,-0.0258985001767795,0.172903592907131,0.0443217698339398,-0.220620474644336,-0.0321492198452352,-0.0144660428977022,0.138627920429097,0.0313180742202158,0.18091480430186,0.0020313935839447,0.000282273240496789,-0.00174912034344791,2009-09-28,2009,09
-1.53819997794758e-05,-0.193639350426478,0.15092587390624,-0.0478329347806954,0.112138576702498,0.204014697261908,-0.0247485679558672,0.172110784880155,0.0441060495858902,-0.220898789142176,-0.0326319662809073,-0.0156903923996742,0.138781948819059,0.0316969136912737,0.181772138685822,-0.00266549118139066,-0.00131876412961573,0.00134672705177492,2009-09-29,2009,09
-8.00953657735131e-06,-0.193731788833564,0.151169466680614,-0.0476493506210117,0.111564560659024,0.203989629572398,-0.0255688678126048,0.171849062694169,0.0443758643783273,-0.219842621097293,-0.0319746419641565,-0.0156438600490884,0.139098726158603,0.0311990867547989,0.181923818321562,-2.58737315440364e-05,0.00275403608736946,0.0027799098189135,2009-09-30,2009,09
-7.65862942224511e-06,-0.194398342967605,0.15079887304976,-0.0507612873153167,0.11257087368623,0.204107978980283,-0.0238172119172561,0.172215966500904,0.0453690264944789,-0.216948899064264,-0.0302762867075424,-0.0158951425863312,0.139881660599968,0.0310694888735337,0.181494260738933,-0.000969331647212442,-0.00483138467484778,-0.00386205302763534,2009-10-01,2009,10
-1.31056483464296e-05,-0.195203808591428,0.1508593618982,-0.0504269584661137,0.115291794303189,0.203937321396,-0.0200054335864295,0.171890720967677,0.0444390764955244,-0.215980825254373,-0.0287596029104164,-0.0165208735428535,0.138646893375814,0.0319743620349131,0.181339583527955,-0.000720885576380876,-0.000682128240109159,3.87573362717173e-05,2009-10-02,2009,10
-1.50297946139077e-05,-0.195174887162541,0.150848200107751,-0.0503348018984549,0.115365233385518,0.203923672450996,-0.0202000942787848,0.171909952323635,0.0445728505610394,-0.215901156077058,-0.0284341683918988,-0.0168090908310002,0.138521848369646,0.0319353561590643,0.181350281376195,0.000748044061427956,-0.00124807987711206,-0.00199612393854002,2009-10-05,2009,10
-2.05057708468056e-05,-0.195175677118538,0.150647198366342,-0.0507604197428659,0.115429003584437,0.203124588081937,-0.0199145190077563,0.171687860419101,0.0447863561285553,-0.216649489368915,-0.0282561345003689,-0.0169453568160674,0.13849921588537,0.0313809953554358,0.18122709040232,0.00199266295940906,-0.000568289448759307,-0.00256095240816837,2009-10-06,2009,10
-2.75134875300268e-05,-0.195402834737153,0.150144307049623,-0.0521260521577612,0.11571839982972,0.202010803688554,-0.0207904098801671,0.172682997633261,0.0447911692992424,-0.215160538514537,-0.027514598146298,-0.0158636030146218,0.139690983954762,0.0311330307870376,0.18077419903124,-0.00108336696820559,0.00179907205757024,0.00288243902577583,2009-10-07,2009,10
-1.69749570323983e-05,-0.195380417470398,0.150308740179257,-0.0518197259853173,0.115965193052461,0.20222524685261,-0.0198677782230088,0.171756783615228,0.0454480717976215,-0.214584634807995,-0.0280192790788048,-0.0152475790736538,0.139582156834623,0.0314872874999133,0.180756073631445,0.00104753284345938,-0.00140502060696901,-0.00245255345042839,2009-10-08,2009,10
-2.48514412124815e-05,-0.195544589919056,0.150014144789168,-0.0520125110040997,0.115785340899857,0.202007587284128,-0.0209560332340489,0.171689109344718,0.0452262780640306,-0.214362982930867,-0.0269084189317838,-0.0153937445594586,0.139961862841744,0.0315785701453366,0.180691743671943,-0.000320251463439422,0.00121370553636435,0.00153395699980377,2009-10-09,2009,10
-2.08254773732528e-05,-0.195650886842635,0.150091148199575,-0.0518551456874435,0.1157004155956,0.202176912216798,-0.020771380162185,0.17131165746156,0.0448322480330419,-0.213972025143307,-0.026991717767017,-0.0152828753844593,0.140014771818069,0.0318039131538537,0.18082151802129,-0.000345039167443498,0.00092902266815309,0.00127406183559659,2009-10-12,2009,10
-1.54044286124124e-05,-0.19548470540381,0.150205388413502,-0.0516628606497683,0.115539734647882,0.202253991818464,-0.020222111650468,0.170697210968779,0.044773927252521,-0.213955974744048,-0.0278912003366722,-0.014836293016717,0.139538464384987,0.03198050755041,0.181064177784436,0.000532774985951608,-0.000557828188917808,-0.00109060317486942,2009-10-13,2009,10
-2.72567948754889e-05,-0.195512985517912,0.149761589054127,-0.0519642461032483,0.115036672053071,0.202798524980384,-0.0202206231396367,0.169891278523244,0.04442009837836,-0.213825010814472,-0.0286741959738089,-0.0131131562668139,0.143878613986884,0.0317707150681706,0.183340599305964,0.00242757628873512,-0.000267946959304877,-0.00269552324804,2009-10-14,2009,10
-4.16505361703856e-05,-0.195964655592529,0.149087578643096,-0.052255030550982,0.114864117634601,0.202375352213963,-0.0229672529421836,0.170849884260212,0.0441467650499368,-0.214254899017818,-0.0266725003303073,-0.0141856796742997,0.14403421470067,0.0319751126823632,0.18297001377878,-0.000985377816802158,0.00292745402982342,0.00391283184662558,2009-10-15,2009,10
-4.27817075264732e-05,-0.196458471449777,0.148820851987573,-0.0511541745620149,0.114555058223477,0.203983448685532,-0.0213177024925136,0.170755805418526,0.0451485533131161,-0.213736272842754,-0.02616288238209,-0.0140714951621583,0.144646185497843,0.0327123360987726,0.183059628935279,-0.00240051933321449,-0.001284050261396,0.00111646907181849,2009-10-16,2009,10
-4.49757729272192e-05,-0.196766038485257,0.148682313895777,-0.0512311591262307,0.115126353368509,0.203374524475318,-0.0213060900470389,0.170895768195283,0.0450927765786306,-0.213444000368522,-0.0247708438808191,-0.0145348273006012,0.144834910312532,0.0326789852188362,0.182998981150998,0.0014264453007948,9.10498042430152e-05,-0.00133539549655178,2009-10-19,2009,10
-4.93506710540759e-05,-0.196551370460379,0.148565808348335,-0.0510786658604955,0.114627871295104,0.20315731371496,-0.0220360145320418,0.170606632632996,0.0457721536983631,-0.21323134388267,-0.0241032054279696,-0.0146578645418466,0.144579845889334,0.0325819906870351,0.183092967886562,-0.000154603965123481,0.00119167659730501,0.00134628056242849,2009-10-20,2009,10
-4.98739289523895e-05,-0.196711129277808,0.148648123419345,-0.0512317736799958,0.113924656418948,0.203787991846598,-0.0223693208592606,0.169609570810083,0.0456813095539561,-0.213333309563592,-0.0239244263702973,-0.0156123420271158,0.145014229379191,0.0328817506635535,0.183045431103536,-0.00258165421775406,-0.00797287390029333,-0.00539121968253927,2009-10-21,2009,10
-6.19144583086379e-05,-0.196842514364096,0.148317584888357,-0.0534949368759229,0.112937635002559,0.203957631099471,-0.023182705730578,0.171786713029786,0.0452819770692372,-0.212773588184104,-0.0226989940638955,-0.0163022592912312,0.146542979404359,0.0327931971714179,0.185013575936037,0.00273633004063076,-0.00219038057862553,-0.00492671061925629,2009-10-22,2009,10
-8.9967591115568e-05,-0.192745156298793,0.149403123803194,-0.0537288278386331,0.109676851160781,0.206701618848565,-0.0270148082240668,0.169451976266055,0.0487714535912764,-0.223205471722779,-0.0282575943646273,-0.0136658844618196,0.142769735479986,0.0353543252177572,0.185281098904192,4.95859080886671e-05,0.000941943144422863,0.000892357236334196,2009-10-23,2009,10
-9.69083325834736e-05,-0.1939657015658,0.148907227011378,-0.0542345129205524,0.109799746024303,0.207461472176722,-0.0243329515900494,0.167325084729776,0.0481950643123115,-0.223344022759191,-0.0298601551121228,-0.0138286625968356,0.141642090748189,0.0362804803982456,0.18500195722178,-0.00341710250814671,0.00149981252343445,0.00491691503158116,2009-10-26,2009,10
-8.68652594902937e-05,-0.193820779194381,0.14988963403796,-0.051778760709437,0.109612941543279,0.206592446510775,-0.0279077989151011,0.15657573447034,0.0488015774794734,-0.222923916385069,-0.0323551328996708,-0.0144412257478688,0.141053091212606,0.0359575486206444,0.184878144544567,0.000793418724798726,-0.00271764595633017,-0.0035110646811289,2009-10-27,2009,10
-9.2760555102315e-05,-0.193904793793889,0.149674467088012,-0.0518624111840578,0.109680273408684,0.206546640357771,-0.0288412485902666,0.156123073352342,0.0503672606105617,-0.221847421502848,-0.0302017439894462,-0.0152057772142703,0.140555226547451,0.0356713931439186,0.185075306300171,-0.00132579430974198,-0.00276955400630308,-0.0014437596965611,2009-10-28,2009,10
-9.91950290587931e-05,-0.193763837378778,0.1494580984235,-0.0514983525076912,0.109693270165528,0.207187833793314,-0.0288849231120317,0.157116243448082,0.0500804357047221,-0.221956413808611,-0.0309335521761517,-0.0149057976739167,0.140545318615545,0.0358212669859283,0.185419235753582,0.00190157882359976,-0.000187511719482392,-0.00208909054308215,2009-10-29,2009,10
-0.00010093394907389,-0.193285381032674,0.149261963584958,-0.0514376985768826,0.108864697419386,0.206877828224789,-0.0291089036283274,0.15707332704057,0.0494159706291142,-0.222800768931661,-0.030964477583857,-0.0151210261246169,0.140192936433249,0.0353539478123022,0.185581202660594,-0.000620924154755702,-0.00183009054132155,-0.00120916638656585,2009-10-30,2009,10
-0.000100120004926368,-0.193204196121699,0.149284474791126,-0.0513097408790822,0.108861740359634,0.206783699430678,-0.029178081233914,0.158625019344951,0.0505314694552536,-0.221679247729392,-0.030521280908029,-0.0145447471198791,0.139935393240219,0.0353532205880922,0.185632219078375,0.00407441028920776,0.00481417292509145,0.000739762635883695,2009-11-02,2009,11
-0.000104304758978611,-0.193082718987557,0.149120819199771,-0.0504846800079313,0.108500634006608,0.206944437494366,-0.0298674550079607,0.158618017089963,0.050473670944652,-0.222921658063213,-0.0294626661351864,-0.0156846737264003,0.142689943221709,0.0312475676752161,0.18659784538012,-0.00212188168090758,0.00258620689655165,0.00470808857745923,2009-11-03,2009,11
-9.41030121782378e-05,-0.191823100260503,0.149205641929872,-0.0487237719821803,0.106565081415316,0.208369866687291,-0.0324933313531539,0.159871907643937,0.0512939655176555,-0.221323081645269,-0.0285753447550583,-0.0139168978815651,0.143373095514162,0.0287746205563427,0.187921826828311,0.00048540088914443,-0.00898005482559794,-0.00946545571474237,2009-11-04,2009,11
-0.000115973488037619,-0.192671118280379,0.147347163307077,-0.0476654551561237,0.103303952641247,0.208121966718979,-0.0263356034783502,0.159650445077556,0.0507358418684858,-0.223789642712578,-0.0261090540976415,-0.0152796854877212,0.147112455567489,0.0226548666087425,0.188788530688982,0.00250467642355767,0.00168728908886373,-0.000817387334693945,2009-11-05,2009,11
-0.00011295804967325,-0.191522034685816,0.146920532404368,-0.0469798290697775,0.102511171199043,0.208485548315802,-0.0266759134001133,0.160942199962322,0.0499925282191437,-0.224726097002935,-0.0268174866984686,-0.0163666067697019,0.146829956823674,0.0225801075207943,0.189960412457383,-0.00145584763118059,0.00149546686606228,0.00295131449724287,2009-11-06,2009,11
-0.000112768578031718,-0.190492916019664,0.146636168145481,-0.0449456394626774,0.100973520449965,0.210382594608989,-0.0275384447555417,0.161244190415907,0.0507610591674807,-0.22709655552802,-0.0264025684325502,-0.0175818623562244,0.14690603091275,0.0213544990560132,0.189951688865184,0.000754735218107154,0.0022866550809475,0.00153191986284035,2009-11-09,2009,11
-9.98657600726492e-05,-0.190181908117657,0.146339340440735,-0.0438577987995822,0.101669278969515,0.208717175955113,-0.0247637775931159,0.161670510701854,0.0485625775080786,-0.230010502100243,-0.0307241947422606,-0.0158957574454409,0.14752485686751,0.0201896095590399,0.189087944441182,-0.00220803794605612,-0.00109389243391067,0.00111414551214545,2009-11-10,2009,11
-9.26059901841675e-05,-0.190800965536636,0.146425656853309,-0.0438720806925985,0.101941551106129,0.208415610327119,-0.0252975053323456,0.160116576473791,0.0461053862472924,-0.232423946144693,-0.0323785019324831,-0.013810818550948,0.145778633247355,0.0217904487140031,0.190190778455568,0.000278710917933536,0.000908843042806362,0.000630132124872827,2009-11-11,2009,11
-6.54289472023742e-05,-0.192434642481405,0.14335498337344,-0.0453489450557114,0.107420954229007,0.204291871457741,-0.0268592327671406,0.171923600711917,0.0446110725624896,-0.228780088887803,-0.0293000307392066,-0.0162740060856001,0.156982525962123,0.0196771951450223,0.190759860361107,-0.00127469774861093,-8.255365987897e-05,0.00119214408873196,2009-11-12,2009,11
-4.73233821421898e-05,-0.196973334649233,0.143130151744833,-0.0435426765275349,0.108386706540855,0.206919982498792,-0.0226175346101739,0.165738737523505,0.0468126530128013,-0.232626530274881,-0.028946444931456,-0.022421167560332,0.158304117804578,0.0195401743941659,0.186909102236506,0.00174980249769366,0.00223979521872275,0.000489992721029092,2009-11-13,2009,11
-4.9894332085316e-05,-0.196498699547264,0.142920267503952,-0.0438254571044856,0.10796217560333,0.207368099784237,-0.0237033113038379,0.166130239012495,0.0472872923045186,-0.232776689927397,-0.0287037230367283,-0.0232127115823983,0.158109061440982,0.0191121119965599,0.18675936684196,-0.000580413897472636,0.00288574262782926,0.0034661565253019,2009-11-16,2009,11
-1.65688143134437e-05,-0.192763295682504,0.144799355117468,-0.0419784116932753,0.106652786829934,0.207488354734228,-0.028842724038977,0.173507917852726,0.0532756990485006,-0.237440018144291,-0.0225914508307901,-0.0305517813499315,0.162036746991373,0.013700741372335,0.186313947733166,-0.00118325815418473,0.00125910603471535,0.00244236418890008,2009-11-17,2009,11
-4.94022935508989e-06,-0.193830654685223,0.144577186411962,-0.0415406189130506,0.107279510069736,0.207010517004417,-0.0287344715640653,0.172986029276722,0.0526889483623327,-0.237249039410406,-0.0220669895244901,-0.0306109154262838,0.161645200168695,0.0115747172759603,0.186596321539267,0.0011720625089775,0.00162016201620174,0.000448099507224244,2009-11-18,2009,11
-1.07914642596011e-05,-0.19410549325648,0.144455597926954,-0.0408446675351667,0.108466528690599,0.206284272125472,-0.0286283902834116,0.170377855468354,0.0517028659048888,-0.236338207389797,-0.0226444802441154,-0.0309195648845663,0.162402958558328,0.0121245426043591,0.186630778732361,-0.00123083703821896,0.00136798905608737,0.00259882609430633,2009-11-19,2009,11
-4.96045635049011e-07,-0.193342190495311,0.143639390316437,-0.0428226933844377,0.108455849475497,0.203991545496035,-0.0287610303913347,0.171114650680244,0.0539646837078869,-0.237567138072872,-0.0231851611568774,-0.0313257024423631,0.164127191332009,0.012205888480235,0.1863703115201,-0.000847457246183082,-0.000182581705313267,0.000664875540869815,2009-11-20,2009,11
-9.50926781950464e-06,-0.192999523705935,0.142831753214345,-0.0459365731028566,0.108551759130863,0.202354598539372,-0.0301457401300403,0.174575901235063,0.0583919749129332,-0.232909605392779,-0.0140901526614029,-0.0350614025375282,0.168587799794314,0.0107697430879307,0.184772275307267,0.000713702742838355,0.000451019303626232,-0.000262683439212123,2009-11-23,2009,11
