intercept,r13_lag,r_onfh,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,date,year
-2.10736122286634e-06,-0.159193911311445,0.0820865311508481,0.0959941304377906,0.138232187966794,0.00836614616899575,0.131508184249731,0.0417562296433114,-0.176845420717243,-0.010889258107802,-0.0205410351184564,0.0649583378139083,-0.0181160208292169,0.168424885147176,2016-06-09,2016
-1.1707355947044e-06,-0.15923008985612,0.0819609216843769,0.0960858871311252,0.1382140481109,0.00846792439207934,0.131413780016898,0.0414194091027789,-0.17671236239317,-0.0107890004996076,-0.0210312693290122,0.0648452777218311,-0.0180759865807519,0.168429731820676,2016-06-10,2016
-1.530574147188e-06,-0.159258322073823,0.0819638435494111,0.0960650230842221,0.138252204186734,0.00847840328976711,0.131671128981776,0.0413068258474601,-0.176762454640054,-0.0107945158645641,-0.0208613087068136,0.0648440488612164,-0.0180695598118018,0.168465337149675,2016-06-13,2016
-1.79677129541892e-06,-0.159257059519362,0.0819628945899016,0.0961523128596646,0.138326286634687,0.00850367998137098,0.131651673993418,0.0411141610159077,-0.176673424914766,-0.0107177712287667,-0.0208433652423088,0.0647480376752572,-0.0179611425781433,0.16838142716491,2016-06-14,2016
-4.23485365132087e-06,-0.15939577479311,0.0818551137140279,0.096250075844101,0.138124325132738,0.0090929808796848,0.131086016439601,0.0413514891206548,-0.176199688571462,-0.0111233561074885,-0.0211862213439541,0.0652989566251693,-0.0184034885923954,0.168367514047007,2016-06-15,2016
-4.25654573850315e-06,-0.159389175866124,0.0818592372391375,0.096247309073791,0.138121984841449,0.00907793959883754,0.131098954298964,0.041332541396774,-0.176204876793009,-0.0111242960275296,-0.0211824163500717,0.0652904184022049,-0.0184058933384609,0.168364345788614,2016-06-16,2016
-4.15980726672262e-06,-0.159383084527356,0.0818472049246609,0.0962247926137817,0.138112400831113,0.00903279240398317,0.13113163851411,0.0413779113818473,-0.176229829276298,-0.0111014462966168,-0.0211741114959344,0.065303436742995,-0.0183970693184341,0.168355613178244,2016-06-17,2016
-5.02437138218896e-06,-0.159356417566778,0.0816698732061014,0.0961220151253533,0.138225143973975,0.00902798240640446,0.131303710833319,0.0415213188018302,-0.176253989945744,-0.0107351619024886,-0.0213384654622156,0.0654933916160104,-0.0185285371700893,0.168556938465865,2016-06-20,2016
-6.2840203603345e-06,-0.159249307818114,0.0816528421177047,0.0961381267596323,0.138178593932104,0.00881756692854669,0.131382171943987,0.0412860422460149,-0.175971156723341,-0.0105671986822228,-0.0214701501610539,0.0652715219186408,-0.0185226867691614,0.168485672416697,2016-06-21,2016
-6.57399214047056e-06,-0.15919577701772,0.0816445325081392,0.0960873143586854,0.138137702083995,0.00875763466497924,0.131486590319173,0.0414358932365605,-0.175966626300763,-0.0104603770717063,-0.0215561876779654,0.0652701032909107,-0.0184986254602338,0.168518574619594,2016-06-22,2016
-5.14053343617908e-06,-0.159241587555909,0.0818024531876317,0.0961776405168319,0.138210391287274,0.00924943527518361,0.131482184262447,0.0413021304024751,-0.17611411808538,-0.0105751261492994,-0.0216784625028019,0.0652959885461427,-0.0184084374914731,0.168391425553605,2016-06-23,2016
