date,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r_onfh,r_daily
2007-08-29,-0.00395202107744574,0.00591674787693153,-0.00166078472078046,-0.000138628959589715,0.00346620450606583,0.000276338514680452,0.003177014987223,-0.00179001721170391,-0.00124146492861577,-0.00138112008839164,0.00117557568632876,0.00283188285674818,0.00172188167229148,0.00474422442244227,0.00396906863751467,0.00424613671168039,0.0152238599404886
2007-08-30,0.00396906863751467,-0.00852020993797287,0.00405609789632888,0.00219103046901736,0,0.00416752066680326,-0.000748401143012556,-0.00340437121263704,0.00341600054655999,-0.00204262272758227,0.000272907143344714,-0.00320578405292971,-0.00321609415628843,0.0036383606782453,-0.0004103967168263,-0.00449867084724964,0.00467482469407376
2007-08-31,-0.0004103967168263,0.0103325578212674,0.000270910938029001,-0.00216670052136225,-0.000474994910768745,-0.00115410726408705,0.00401005913138053,0.00128621716761446,0.0015549996619566,-0.000337518563520933,-0.00128300357890465,-0.000473292765381994,-0.000270581072854048,0.00189458014750654,-0.00405213750253253,0.0106062679622281,-0.00121909922113106
2007-09-04,-0.00405213750253253,0.000542483216925627,0.00433751270755667,0.001349618732708,0.00168474964620247,0.000470936490850615,-0.000201734920314722,0.000336292709173902,-6.72359308814263e-05,0.00161377084454006,0.000402792696025722,0.000805261038786531,0.00181037950918617,0.00314570644535173,-0.00433680277555382,0.00488234895232931,0.0113859708573363
2007-09-05,-0.00433680277555382,-0.0075722039804329,-0.000810263335584094,-0.00250033788349757,0.000541968701307294,-0.00169273478231435,0.000474769397720953,0.00203376042302228,6.76544212163677e-05,-0.00121769719929654,-0.000338661609319835,-0.00318449759468797,0.00224306688417597,0.000610376398779255,0.000135556459265329,-0.00837633183676201,-0.00364618501012826
2007-09-06,0.000135556459265329,0.00406614258606663,-0.00371220302375797,-0.00162590610392255,0.00278211304878884,0.001624035728786,0.00108093500878259,0.00175462275610738,-0.00134734572891393,-0.00222611980572052,0.00128456493813811,-0.000135043889263886,0.000742841707185304,-0.000337404683177112,0.000877548265154848,0.000338845215505534,0.000742440604751815
2007-09-07,0.000877548265154848,-0.0118702367302894,0,6.82547266399602e-05,-0.00416325416325425,-0.00164484956480027,0.00487403034255518,0.000409892061757011,0,0.000751160885004154,-0.00279767997270575,-0.000136855070480224,-0.00383246646591839,-0.000824402308326477,0.0027502750275028,-0.0118702367302894,-0.00457306668486779
2007-09-10,0.0027502750275028,0.00459407569939652,-0.00368575523855019,-0.00328834692060009,-0.0028867963433914,-0.00344661198042329,0.00193677803140346,0.000966517086641527,-0.000206910821435979,0.0024834437086092,-0.00165152766308818,0.00385993934381013,0.000961274375171683,0.00349842228014818,-0.00533187504272337,0.000891387822270939,-0.00682547266398204
2007-09-11,-0.00533187504272337,0.00515428492887082,0.00246137016272407,0.00211430909834953,-0.000204178860681914,-0.000204220558202906,-0.00183836045482411,0.000341064120054746,0.00102284350494375,6.81198910081893e-05,0.000817383012056361,0.00435581569454824,-0.00149081791692074,0.00122158126908722,0.000745611062156648,0.00762834169472892,0.00943525229044173
2007-09-12,0.000745611062156648,-0.00237063126523973,0.00244415778396379,0.000745005079580086,-0.000812127774769911,0.00277702519642387,-0.000675447483958314,-0.00155457924974645,0.000609260763606789,-0.000947161897030036,0.0021669939730482,0.000540577066017844,0.000810427500506528,-0.00364397057831156,-6.77277345073612e-05,6.7732321864078e-05,0.00237626451218675
2007-09-13,-6.77277345073612e-05,0.00589271200216746,-0.000202006598882254,0.00127963362068972,0.00141252438286132,0.00147770016120363,-0.000335345405767851,-0.000268366320027025,0,0.00208039728877263,-0.00140637556924716,-0.00160954999664686,0.00147779942231474,-0.000871956536320329,-0.00100698174006453,0.00568951503657544,0.00202006598882232
2007-09-14,-0.00100698174006453,-0.00624958000134401,0.00128482553421683,0.00330924562706825,-6.73128702207704e-05,-0.000471221810838252,0.0016837284482758,-0.000134471861762853,-0.000941429628135371,0.00275964191963385,0.000335615518861632,-0.00174461517815194,-0.00141157491429733,0.00141357027463651,0.00100826779592644,-0.00497278408709101,0.00703272923992415
2007-09-17,0.00100826779592644,-0.00429760945474067,0.000606959805772966,-0.000336995349464297,-0.00215749730312831,-0.000337837837837918,-0.000878675228117576,0.000744148288458923,0.00236598391130927,-0.000404639870515311,-0.00134934556739974,0.00128361032292923,0.000202415491532326,0.000134916351861802,-0.000876837987319523,-0.00369325812516774,-0.00101159967628817
2007-09-18,-0.000876837987319523,0.00479308715317628,-0.00147809728567594,0.00195128515677556,0.00181317574373785,0.000268132457433845,0.00013403029084591,-0.000469043151970161,0,-0.000335188040490597,0.000402360515021405,0.00871430486660407,0.00584795321637444,0.00455866807610983,0.00230187438342644,0.00330790521838931,0.0239183015318463
2007-09-19,0.00230187438342644,0.00702099737532813,0.0016941421776242,0.000520392896637079,0.00130030557180927,0.000519446789169598,-0.00175222272697784,-0.000780132622545837,0.000130123617436695,-0.00240697371844911,0.0005216824258234,-0.00280258098155517,0.00222222222222235,0.00130429111777741,-0.00110720333463588,0.00872703412073483,-0.000651593145240104
2007-09-20,-0.00110720333463588,-0.00143443959053269,-0.000914136467515592,0.000718907260963464,-0.000261233019853702,0,-0.000130650640188246,-0.000392003136025054,0.000326797385620914,-0.00169879124469141,0.000523594476078415,-0.0018316216393014,-0.00157284225702869,0.000853298326222385,-0.000983735571878142,-0.0023472647845082,-0.00535422788116224
2007-09-21,-0.000983735571878142,0.00229764327446991,-0.00235787267487564,0.000196953781512521,0.000787659993436218,0.00150849347412607,0.000130975769482733,0,0.000130958617077015,-0.00013094146916337,-0.00144054478784705,0,-0.00072131147540988,0.000918695452457596,-0.00170458270504159,-6.56469506992163e-05,-0.00268535499083045
2007-09-24,-0.00170458270504159,0.000525382544164898,-0.00216606498194938,0.00499934219181686,-0.000916350307632041,0.000262054507337739,-0.00104794341105574,0.000131130343561381,-0.000983348629867598,-0.00216549642364972,-0.00177561488885969,-0.00138349034850771,0.0006597176408496,0.000659282700421926,-0.00151535116616153,-0.00164182045051553,-0.00525106662290764
2007-09-25,-0.00151535116616153,-0.00514681623226654,-0.000198978576639974,0.00225553933925959,0.00105904156738146,0,-0.000330600370272438,-0.000529135524836244,0.000661769571834947,0.00138879703723283,-0.000528331792365555,-0.000462534690101712,0.00112381833807085,-0.000594294770206005,0.00185001651800465,-0.00534477070273842,0.00570405253034423
2007-09-26,0.00185001651800465,0.0034953505243025,-0.000657202944269186,0.000131527028804479,0.000263019463440317,0.00249802787273201,-0.000262295081967179,-0.00019677292404563,-0.00098405825624881,0.000131337010769617,-0.00354563361785964,0.00118608328940439,0.000329077267342548,0.00473715376011574,-0.00222644227620983,0.0028358504253776,0.00138012618296535
2007-09-27,-0.00222644227620983,0.003281485856796,-0.00150454634656905,-6.55136268342682e-05,0.00137587630216873,-0.00268254383669198,0.000459227186249356,0.000393442622950824,0.000196643943366492,0.000524280752342676,-0.000196502259775966,0.00163784067085948,-0.00104650402249984,0.00170235055326406,-0.000261454997058763,0.00177200236266972,0.000523320468371669
2007-09-28,-0.000261454997058763,-0.000261523373651484,0.000523183572035846,-0.00307209621543891,0,0.000262260687122984,-0.000458835867855223,-6.55780706932951e-05,0.000393494228751345,0.000786678903894167,0.000917070614437465,-0.00215968586387438,-0.000131173345576219,-0.00131190554280081,0.00144499178981938,0.000261523373651595,-0.00287750964619704
2007-10-01,0.00144499178981938,0.00137732012854985,0.00314383023316744,0.0015669887699139,0.000521512385919021,6.51550690644598e-05,0.00332269203205415,0.000584415584415687,-0.000778765656434532,0.00246801324933421,0.0001943634596695,6.47752299520743e-05,0.00136019172226187,-0.000323415265200411,-0.000194111937884212,0.00452548042237821,0.0120513492271417
2007-10-02,-0.000194111937884212,0.000582448873932107,-0.00181100834357417,-0.000907147022613963,-0.000259420195862226,0.000583846902367791,0,-0.000648340248962764,-0.000583884780069877,-0.00136319376825711,0.00169006760270407,0.00136275146009091,0.000324023070442658,-0.000712619849702056,0.00116693679092394,-0.00122961428941237,-0.00116421964944058
2007-10-03,0.00116693679092394,-0.00388525545554619,-0.00214522524865124,0.00325732899022801,0.00110389610389605,0.000194590387234905,0.000843060959792696,-0.00110153567031701,0.00051894135962649,-0.00246369294605808,-0.000454959053685311,-0.000780284803953424,0.000260298041257379,0,0.000585518183592537,-0.00602214595609663,-0.000195020477150143
2007-10-04,0.000585518183592537,0.00169050715214558,-0.00201220303777749,0.000260162601625868,0.00253592561284877,-0.000972888831236252,-0.000519379341686776,0.000194868463786912,0.000324717495778781,-0.000324612088554277,-0.000454604494090072,0.000389838217139893,-0.000454634019614208,0.000194931773879192,0.00149418566881043,-0.0003250975292588,0.000649097754121808
2007-10-05,0.00149418566881043,0.00551375194602999,-0.000516095735758837,-0.00122636029174461,0.00122786609797076,0.00161363196282194,0.00199768011341672,-0.000707440992990027,0.000193075041832858,0.000193037771057281,0.00160833762223356,0.00154152482497283,0.000384788045918016,-0.00121802679658956,-0.00128369704749687,0.00499481058640372,0.0038062060512225
2007-10-08,-0.00128369704749687,-0.00173521850899727,-0.000257516255713797,-0.000450769527979844,6.44246875403098e-05,-0.00173935450621643,-6.45327826537256e-05,-0.000258147789609531,0.000774643341294956,-6.45036444558711e-05,-0.000903109276222502,0.00103305785123964,-0.000773993808049545,0.000516395558998184,0.00122580645161285,-0.00199228791773776,-0.000901306894997789
2007-10-09,0.00122580645161285,0.00309298279528303,-0.00115629215648472,-0.00115763071580166,0.00148090914944299,-0.000385752861000399,0.000514535631592539,-0.000578554898431505,-0.000771853090628438,-0.00167364016736393,0.00141853117544644,0.00276865623591527,0.00192628740208023,0.00140989489874399,0.000959938563931839,0.001933114247052,0.00475364553221569
2007-10-10,0.000959938563931839,-0.00242951217952814,-0.00153816573735821,0.000320944861672778,-0.000770020533880977,0.00211918828666846,-0.00153796859980782,-6.4180732943897e-05,0.000128369704749609,-0.00256706456167377,0.0012868356710849,0.00128518185323223,0.00173276857912974,0.00134537766673071,-0.00172744721689067,-0.00396394092449337,0
2007-10-11,-0.00172744721689067,0.00596039223226308,0,0.000509683995922439,0.000573102394294533,-0.000827340418761535,0.000382165605095519,0.00120972876607661,0.000572337042925364,0.000127113257912814,-0.00235129639044229,-0.00796229059175746,0.00109156286117873,-0.00756846898851904,0.00394235119239972,0.00596039223226308,-0.0103211009174312
2007-10-12,0.00394235119239972,0.00135187331015851,0.0003214400514302,0.00186375321336762,-0.00089806915132451,0.00243980738362759,-0.00108883622622169,0.000961785073095633,0.000128114790852507,-0.00198552488311021,0.000577589526376654,0.000128279135398701,0.000128262681972524,-0.00192369349150356,0.00256986829424988,0.00167374790781505,0.00321440051430399
2007-10-15,0.00256986829424988,0.00108939442486378,-0.00281654077582894,-0.000577737835408931,-0.00269766844370212,-0.0028981773684551,0.00109804934762958,-0.000903284082844125,-0.00167904423635767,0.000129374474416188,-0.000258715477653548,-0.000646956071682747,-0.000129474978960431,-0.00161864681126578,0.00408560311284067,-0.00173021467478374,-0.00889770836000503
2007-10-16,0.00408560311284067,-0.00258347865400765,-0.00142459366703362,-0.00324233188509171,0.00214690000650575,0.000649182030641349,-0.000519008693395495,0.000194729326236542,0.00084366279447079,-0.00201011541953056,0.000649730361899747,-0.000973962729692746,-0.000389964903158679,-0.000715214564369404,0.000455462294228548,-0.00400439191371182,-0.00433853525869332
2007-10-17,0.000455462294228548,0.0081295525494276,-0.00212889491000567,-0.000517196793379915,-0.0015523932729623,-0.00045348535890144,0.0011666342601595,-0.00381951187932938,-0.00253444242266687,-0.00299693791126465,-0.00228713324184793,0.00150641865339263,0.00176574455562095,0.00254602428515471,0.00299537670117878,0.0059833506763789,-0.00632217276304747
2007-10-18,0.00299537670117878,-0.00383042264493927,-0.00039103232533888,0.00339027252575308,-0.0020142949967511,-0.00130216810990313,0.000391159788773798,-0.000456174649723029,0,0.00078237058286601,0.0030618892508143,-0.000909268039228306,-0.001105116037184,0.000780944943381545,0.000260111848094713,-0.00421995715120438,0.00247653806047965
2007-10-19,0.000260111848094713,-0.00500585099466899,-0.00117608624632481,-0.00209328187348723,-0.0061619141265159,0.00197876129542895,0.00131656902113098,-0.0012490960489121,-0.000197472353870465,-0.00230429916386854,0.001253794377722,-0.00210900942463577,-0.0036325209695528,-0.00291661142781408,-0.0029916234543278,-0.00617604992848775,-0.0201241424371121
2007-10-22,-0.0029916234543278,-0.0076682003067281,0.00551001209514856,0.00187115744453359,-0.00460245464247599,0.00274743684245782,0.00180433039294314,-0.00200120072043219,0.00401042711048727,0.00312895279941405,-0.0035173878417839,0.000333000333000211,-0.00219707057256979,-0.000600520451057629,0.00540793163306175,-0.00220044008801767,0.0118935626931864
2007-10-23,0.00540793163306175,0.00537884321668103,-0.000858652575957741,0.000396641766378103,-0.00284147227912512,-0.00304837640821742,0.00226003722414259,-0.000265287173365159,-0.00053071513864944,0.00132749236691909,0.000265146493437562,0.00271703114645461,-0.0015200581587469,0.00112523166534273,0.00462809917355367,0.0045155720831398,0.00363276089828268
2007-10-24,0.00462809917355367,-0.00473840078973342,0.000330622231038857,-0.00290851401374936,-0.00556881463802705,-0.00313333333333332,-0.000133752424262723,0.00254163601096913,-0.0012675962372406,0.000534402137608581,-0.00146882093737477,0.00300882588927509,0.00426638224118392,0.00703617656820454,-0.0009887284951553,-0.00440934517933522,0.00218210672485619
2007-10-25,-0.0009887284951553,0.000725785167590365,-0.00507681149864825,0.00762094102054345,-0.00111805327195014,-0.00184356070582037,-0.00362796833773071,0.00158887785501483,-0.00165245554894577,-0.0048331567796609,0.000199587519127187,0.00286018358387663,0.00397957153279815,-0.00112307590671878,0.000727513227513299,-0.0043547110055423,-0.00237357420716022
2007-10-26,0.000727513227513299,0.0126230916661159,-0.00385067223600055,0.0010482867064141,-0.001505334118725,-0.00117986366019929,-0.00164063525397029,0.00177479787024271,0.00104986876640423,0.00104876769795492,-6.54793085383965e-05,0.00261934385436446,0.000326562602050773,-0.00124053277618175,0.00313787017062173,0.00872381204150408,0.0015011095157289
2007-10-29,0.00313787017062173,0.00267188009123509,0.0019498245157934,-0.00162169174883242,-0.000974595542849732,0.00097554630593133,-0.000779676434279786,0.00136549840691869,-0.000844155844155869,0.000259959706245372,0.00162432590474948,-0.00110275038920593,0.000649392817715366,0.00123304562268811,-0.00181488203266789,0.00462691430433382,0.000909918107370178
2007-10-30,-0.00181488203266789,-0.00305194805194808,-6.51338500617937e-05,-0.000651380927566558,0.000391083300743,-0.00228042741725298,0.00065303990073784,0.000130522743588157,0.000717781402936435,0.00110850286906627,0.000846740050804318,-0.000780944943381545,6.51296079199337e-05,-0.00117225659394338,-0.00202125578665968,-0.00311688311688307,-0.00306129095290819
2007-10-31,-0.00202125578665968,0.00490003920031357,-0.000845198621676091,0.00117126496616349,0.000454959053685089,0.000454752160072625,0.000974025974026071,0.000259487512163536,-0.000194565146896641,0.000129735339906567,0,-0.00570761447658574,0.0106979778212655,-0.00471150122628106,0.00382595162440835,0.0040506990722593,0.00643651258045641
2007-11-01,0.00382595162440835,-0.00994832041343685,-0.00384966723215452,-0.00216152485753573,0.00347905999737441,-0.000130830117093028,-0.00137389597644755,0.000786163522012551,-0.000327310814349224,-0.00137515552354139,-0.0041967213114753,0.000329250625576094,0.00309393719965767,-0.00794067462921644,-0.00257987695971418,-0.0137596899224808,-0.0161816520944799
2007-11-02,-0.00257987695971418,0.00477516912057308,-0.00950495049504951,0.00113288018126068,0.000133129201890458,-0.0055906821963394,0.00368114584030521,0.00273406241664431,0.00392365498437197,-0.00278219395866464,0.000132855055134939,-0.00019925611052074,-0.00484953165481961,0.00287049399198924,0.00592424948412451,-0.00477516912057296,-0.00250825082508244
2007-11-05,0.00592424948412451,-0.0113816834303865,0.00528781793842037,-0.000998734935748091,0.00233271127699286,-0.000930912959638208,0.00186356073211313,-0.00192652627383239,0.000266240681576102,-0.00239552834708556,-0.00373532550693689,-0.000334761649705473,0.00167436876297633,0.00782294731211541,-0.00358256485105812,-0.0061540497617788,0.00528781793842037
2007-11-06,-0.00358256485105812,0.00512683933683999,0,-0.00112612612612628,-0.00391272630811068,0.00133155792276973,0.000598404255319096,0.00146189115555839,0.000729878574746046,0.00066304203686518,0.000728862973760958,-0.000331060054293952,0.000463637567889919,0.00297914597815296,0.00389438943894382,0.00512683933683999,0.00748542660307372
2007-11-07,0.00389438943894382,-0.010520086790716,0.00152834075353847,0.000729830148620048,-0.0041768878870253,0.00186418109187758,0.000465178096757279,-0.00378611756891412,-0.00306707561008124,-0.00428036383092578,0.00201504567436861,0.00301649014613203,-0.00347523892267576,-0.00335322915968073,-0.0069308929412556,-0.00900782431455061,-0.0193368330121603
2007-11-08,-0.0069308929412556,0.00284591408049861,-0.0012837837837838,0.000676544212164121,0.000202826042863924,-0.00256860889549815,-0.00223637842233682,-0.00258099572098069,-0.00626489615253656,0.000205578016857499,0.00390517950123326,-0.00532314201869921,0.00452830188679232,0.00737654531794285,0.000271204827445803,0.00155847675836829,-0.00317567567567567
2007-11-09,0.000271204827445803,-0.0131498678234935,-0.000549488289030897,0.0046732183355096,-0.00273616526438203,-0.000480142670965078,0.00459785890749376,-0.00157114557005256,0.000478927203065194,0.000273541680913869,-0.00198263485335348,0.00726126866694066,-0.000816104461371037,0.00231418459025323,-0.0135135135135134,-0.0136921304141531,-0.00219795315612337
2007-11-12,-0.0135135135135134,-0.00130790941006398,0.00379101185552777,-0.000206001510677734,0.00343406593406592,0.00239561943874045,-0.00368726527825192,0.00280995133986695,-0.00198195735374518,0.00082174895569409,-0.00506329113924053,0.000894023794787202,0.00164903119417348,-0.00644807243792012,-0.00586854460093889,0.00247814414538428,-0.00751309622277363
2007-11-13,-0.00586854460093889,0.00882005694839916,0.00227178851714172,0.00247269730063859,-0.00260363138060982,0.0039156419591948,-0.00143697824004363,0.000137052011238037,-0.000616649537512726,0.00178253119429583,0.00260060224473024,0.00109215017064845,0.00231828719487259,0.0038775510204081,0.00426916039845504,0.0111118827696368,0.0202395704254441
2007-11-14,0.00426916039845504,0.00654520917678814,-0.0034189180130052,0,-0.000807211085698922,-0.000740541268345107,0.00235801387859591,0.00221804005914783,-0.00321909999329362,0.00248940321603985,-0.00402684563758382,0.00256064690026947,-0.002150826724022,0.00161659706318185,-0.0107599193006052,0.00310391363022955,-0.0138767848763156
2007-11-15,-0.0107599193006052,-0.00305914343983682,0.00109103307194003,0.00156665077310802,0.00020402611534287,-0.000611953491534645,-0.00197305755885147,-0.00231781307519263,-0.00020498804236424,0.000820120284308334,-0.00129745971046158,-0.00102564102564107,-0.00616016427104726,0.00234159779614318,-0.00130548302872058,-0.0019714479945615,-0.00886464370951257
2007-11-16,-0.00130548302872058,0.00571035431716549,-0.0059515665617732,-0.00399146651985416,0.0020037310854697,-6.89560060682659e-05,0.00503413557685684,0.00178399890215442,-0.00232876712328767,0.000411918165591052,0.000480373318693328,-0.0026750805953768,-0.00110041265474548,0,0.00550812448361326,-0.000275197798417559,-0.000957723354768181
2007-11-19,0.00550812448361326,-0.00540947685565596,-0.00254733218588643,-0.000552181115405781,-0.00490331491712714,-0.0018044277881879,-0.00013905304873818,0.00319866490508325,-0.0029112081513829,-0.000903719151894355,-0.00271360979682711,0.00627921579571611,-0.00131734035914854,0.000208275479033571,-0.00367876726591243,-0.00794302930703916,-0.0117728055077453
2007-11-20,-0.00367876726591243,0.000836003901351523,0.00800501183349578,0.000207168013258707,0.00310687655343811,-0.00144538509188508,-0.00255031706644615,-0.003455186234538,-0.00256570279453583,-0.00750834260289224,0.00441300084057161,-0.0076713857312225,0.00253004427577497,0.00504731861198748,0.00578921671200372,0.00884770795597056,0.00375887512181539
2007-11-21,0.00578921671200372,-0.00762829403606102,-0.000139762403913224,-0.00216662007268664,-0.00455277719408842,0.00246270757106659,0.000561521723871694,-0.000491055769905491,0.00645704660303204,-0.00418410041841,0.000700280112044815,0.0011196641007698,0.00454354816161051,-0.00716721174587709,-0.00609756097560976,-0.00776699029126193,-0.00901467505241083
2007-11-26,-0.00609756097560976,0.0174881884211269,0.00367315822302317,-0.00593840629747266,-0.0037510419560991,-0.00125505508297297,0.001117006422787,0.00369595536959544,0.000347391092892169,-0.00298652590637571,-0.00250783699059576,0.000768210070535735,-0.00390788555478017,-0.00679557236934281,-0.00684206813853427,0.0061835614534842,-0.0241874003742462
2007-11-27,-0.00684206813853427,0.0068892045454545,0.00141073569866679,-0.00211312249066709,0.00712924401778792,-0.00133165124754697,0.000140360727068467,-0.00161392183004694,0.00323306156873771,0.00133109149502597,-0.0041978590918631,-0.000843111079884773,-0.00344560860698973,-7.05616709002488e-05,0.00973819772775375,0.00830965909090908,0.00931085561120115
2007-11-28,0.00973819772775375,0.00838633028164093,0.00623743849192593,0.00206625800674987,0.00295552958966239,-0.000753837719298156,0.000685824017557124,0.00171338496333351,-0.000615763546798043,0.00280687341685493,0.00184325505188432,0.000681431005110644,0.000476676881171256,0.00292676286414384,-0.000678656260603927,0.0146760779928716,0.0205142421512232
2007-11-29,-0.000678656260603927,-0.00522920203735155,0.000955761878754791,-0.000750238712317608,0.00218415125247429,0.00177075529523929,0.00251546672105518,-0.00081378000813781,-0.00305416044522888,-0.00129348492068893,0.00129516019086573,0.00204234461161423,0,0.000475575786398563,6.79071030831313e-05,-0.00427843803056027,0.00539322774440221
2007-11-30,6.79071030831313e-05,0.0118829361037549,-0.000872366125352464,-0.000738800456712929,-0.000739346686382647,-0.00289231183157312,0.00155153804641106,-0.00168384185357306,0.000809607340439999,0.00175273021437228,-0.000269179004037667,-0.00181744749596124,-0.00094409602805301,-0.00148498143773201,0.00344757655647943,0.0110002037074759,-0.00389209502080268
