"date","r_onfh"
2008-05-07,-0.00112803158488439
2008-05-08,0.00323090178058583
2008-05-09,-0.00886727688787192
2008-05-12,0.00057582955445179
2008-05-13,-0.00170854986829938
2008-05-14,0.00776353276353281
2008-05-15,0.00163166855845631
2008-05-16,-0.00140301648544383
2008-05-19,0.00287416754293734
2008-05-20,-0.00672127704263814
2008-05-21,0.000353007624964707
2008-05-22,0.00122038765254828
2008-05-23,-0.0071653768988249
2008-05-27,0.00195836657721027
2008-05-28,0.00115323626928054
2008-05-29,0.00114802324747076
2008-05-30,0.00135685210312064
2008-06-02,-0.00599528941545935
2008-06-03,0.000936397032341718
2008-06-04,0.00101412531691403
2008-06-05,0.00731671979136506
2008-06-06,-0.00881683731513072
2008-06-09,0.0044727965977418
2008-06-10,-0.0062211812925419
2008-06-11,-0.00448068165124127
2008-06-12,0.0108987757539563
2008-06-13,0.0060249925617375
2008-06-16,-0.00425219941348987
2008-06-17,0.00183230724127825
2008-06-18,-0.00708487084870857
2008-06-19,-0.00163775776073849
2008-06-20,-0.0152909738717339
2008-06-23,0.00144387871418794
2008-06-24,-0.00774899339056434
2008-06-25,0.00708625419079523
2008-06-26,-0.0113636363636364
2008-06-27,0.0017939318305904
2008-06-30,-0.0017214397496087
2008-07-01,-0.00602315394242814
2008-07-02,0.00444028978733346
2008-07-07,0.0096771634806061
2008-07-08,0.000799424414421601
2008-07-09,-0.00102128996779016
2008-07-10,0.000642828445158727
2008-07-11,-0.00845429893124905
2008-07-14,0.00185453959038862
2008-07-15,-0.0140856538023122
2008-07-16,0.00724578015644295
2008-07-17,0.00530248252590981
2008-07-18,-0.00397109046144073
2008-07-21,0.00547966963151203
2008-07-22,-0.00476190476190474
2008-07-23,0.00148797869841011
2008-07-24,-0.00389954765247236
2008-07-25,0.00446464163278315
2008-07-28,-0.000238644499244156
2008-07-29,0.00744517277656387
2008-07-30,0.00815712362398036
2008-07-31,-0.00311405216037353
2008-08-01,-0.00512456638284453
2008-08-04,-0.0049956387280945
2008-08-05,0.0123288767912897
2008-08-06,-0.00272543217567356
2008-08-07,-0.00906344410876136
2008-08-08,0.00378310214375799
2008-08-11,0.00162012035179759
2008-08-12,-0.00436280137772671
2008-08-13,-0.00580270793036752
2008-08-14,-0.0028722248098122
2008-08-15,0.00470897020225425
2008-08-18,-0.00315263360246076
2008-08-19,-0.00756335282651066
2008-08-20,-0.00291292709809476
2008-08-21,-0.00336700336700335
2008-08-22,0.0090632080631301
2008-08-25,-0.00802964793082162
2008-08-26,0.000550834120239374
2008-08-27,0.000156936597614621
2008-08-28,0.00685038144169381
2008-08-29,-0.00299309286262484
2008-09-02,0.0126660968218197
2008-09-03,0.000312280427824163
2008-09-04,-0.00883088465145354
2008-09-05,-0.0062862669245648
2008-09-08,0.017971758664955
2008-09-09,-0.000943025540275033
2008-09-10,0.00780868716447047
2008-09-11,-0.0143203883495145
2008-09-12,-0.0105967651979921
2008-09-15,-0.0282306163021868
2008-09-16,-0.0211899617749709
2008-09-17,-0.0148506727929111
2008-09-18,0.0192605331040414
2008-09-19,0.0343312049091964
2008-09-22,-0.0110364683301344
2008-09-23,0.00588723051409623
2008-09-24,0.000926549865229109
2008-09-25,0.0127061595422415
2008-09-26,-0.0149574415337576
2008-09-29,-0.0347725774555043
2008-09-30,0.00248160950101917
2008-10-01,-0.0122536418166239
2008-10-02,-0.0185360806966117
2008-10-03,0.0204851752021564
2008-10-06,-0.0347367463853777
2008-10-07,-0.00545779617954267
2008-10-08,0.0138290409860706
2008-10-09,0.00752032520325208
2008-10-10,-0.0356403269754768
2008-10-13,0.0369223966393988
2008-10-14,0.00495736664683721
2008-10-15,-0.029320524367057
2008-10-16,0.0110241428728917
2008-10-17,-0.00254210359072127
2008-10-20,0.0238120548527694
2008-10-21,-0.0107646999086016
2008-10-22,-0.0375916230366492
2008-10-23,-0.0018914107699155
2008-10-24,-0.043382756727073
2008-10-27,-0.00456464681045299
2008-10-28,0.0334668866368135
2008-10-29,-0.00744680851063828
2008-10-30,0.0349870017331022
2008-10-31,-0.00418979784225415
2008-11-03,-0.00195533600905629
2008-11-04,0.0164324100868125
2008-11-05,-0.0142430278884463
2008-11-06,-0.0123637887678122
2008-11-07,0.00706012134583567
2008-11-10,0.0155562707863963
2008-11-11,-0.0292746394882359
2008-11-12,-0.0177580466148723
2008-11-13,-0.00665266106442586
2008-11-14,-0.00907103825136613
2008-11-17,-0.00868075385493994
2008-11-18,0.00234219463637442
2008-11-19,-0.00707656612529006
2008-11-20,-0.0265006779243189
2008-11-21,0.00937293729372923
2008-11-24,0.0201592832254853
2008-11-25,0.0189545561572875
2008-11-26,-0.00918070889018008
2008-11-28,-0.00247079964061114
2008-12-01,-0.0452725250278088
2008-12-02,0.00621269338530861
2008-12-03,-0.0223653395784544
2008-12-04,-0.00377142857142854
2008-12-05,-0.0189679547596607
2008-12-08,0.026124488868696
2008-12-09,-0.0122739726027398
2008-12-10,0.00469798657718101
2008-12-11,-0.00320973990038731
2008-12-12,-0.0120523024445708
2008-12-15,-0.00576596947427932
2008-12-16,0.0123428571428572
2008-12-17,-0.00773083623693394
2008-12-18,-0.00362597516756402
2008-12-19,-0.00067302299495231
2008-12-22,-0.00418599389071173
2008-12-23,0.0079355951696376
2008-12-26,0.00893582453290009
2008-12-29,-0.00189372202456095
2008-12-30,0.00448843365174367
2008-12-31,0.00573678290213708
2009-01-02,-0.00177304964539005
2009-01-05,-0.0100032268473701
2009-01-06,0.0151939655172413
2009-01-07,-0.0144477739726027
2009-01-08,-0.00893054024255791
2009-01-09,-0.0182257356170399
2009-01-12,-0.00695652173913053
2009-01-13,0.00413793103448268
2009-01-14,-0.0244546498277841
2009-01-15,-0.0124481327800829
2009-01-16,0.00899514735471652
2009-01-20,-0.0250647211108497
2009-01-21,0.020218308112131
2009-01-22,-0.019419324131366
2009-01-23,-0.016067890794878
2009-01-26,0.0146793406328962
2009-01-27,0.00860215053763436
2009-01-28,0.0182076140931664
2009-01-29,-0.018529109001487
2009-01-30,-0.00402033818138803
2009-02-02,-0.01233522795985
2009-02-03,-0.00133188037292653
2009-02-04,0.0113351628683929
2009-02-05,-0.0134437642539912
2009-02-06,0.0178360500826837
2009-02-09,-0.000459981600735904
2009-02-10,-0.00618410032239936
2009-02-11,0.00891996142719398
2009-02-12,-0.0242619815943588
2009-02-13,-0.00179232883259639
2009-02-17,-0.0376890553273738
2009-02-18,-0.00227215349659171
2009-02-19,0.0121426764482671
2009-02-20,-0.0112416964741952
2009-02-23,0.00180855186668394
2009-02-24,0.0080235357047338
2009-02-25,-0.0126337501611447
2009-02-26,0.0121014964216006
2009-02-27,-0.0159904850006609
2009-03-02,-0.0191969717453022
2009-03-03,0.00878435817512058
2009-03-04,0.012135922330097
2009-03-05,-0.0174264603373763
2009-03-06,0.0111967427657411
2009-03-09,0.00159790819291117
2009-03-10,0.0343763772587042
2009-03-11,0.0177211684895473
2009-03-12,-0.00123966942148745
2009-03-13,0.00648920672758568
2009-03-16,0.0114323258869908
2009-03-17,-0.00052680100092195
2009-03-18,-0.00702785586506527
2009-03-19,-0.00413067968456626
2009-03-20,-0.00709849157054132
2009-03-23,0.0273758310520142
2009-03-24,-0.0100887322231676
2009-03-25,0.0148864905098622
2009-03-26,0.00614703712810427
2009-03-27,-0.0143080437657809
2009-03-30,-0.0284244057828964
2009-03-31,0.00558375634517772
2009-04-01,-0.00754716981132064
2009-04-02,0.028878193261755
2009-04-03,-0.00047955880589845
2009-04-06,-0.0128189910979228
2009-04-07,-0.0184409052808048
2009-04-08,0.00833742030407048
2009-04-09,0.0304094984250058
2009-04-13,-0.0130505709624795
2009-04-14,-0.00955154338963304
2009-04-15,-0.000355829676194963
2009-04-16,0.00187595263219609
2009-04-17,0.000231053604436093
2009-04-20,-0.0247905428669803
2009-04-21,0
2009-04-22,-0.00505525511403726
2009-04-23,-0.00236574402649636
2009-04-24,0.0106607310215556
2009-04-27,-0.00543104443162157
2009-04-28,-0.00430984274898072
2009-04-29,0.015422362425517
2009-04-30,0.0118938700823423
2009-05-01,-0.000914913083257085
2009-05-04,0.0145686319144094
2009-05-05,-0.00285934235125929
2009-05-06,0.0114904430449674
2009-05-07,0.00314738441502072
2009-05-08,0.0175033025099076
2009-05-11,-0.018166182951736
2009-05-12,-0.00153525605877836
2009-05-13,-0.0159195781147
2009-05-14,0.000563697857948187
2009-05-15,-0.000111806797853164
2009-05-18,0.0103720405862457
2009-05-19,-0.0039452054794521
2009-05-20,0.0142684666886181
2009-05-21,-0.0133598321740089
2009-05-22,-0.00246636771300446
2009-05-26,0.00381807973048853
2009-05-27,0.001204555409549
2009-05-28,0.00607716324710061
2009-05-29,0.00208905992303454
2009-06-01,0.0145709660010793
2009-06-02,0.00116070486440867
2009-06-03,-0.0123339658444023
2009-06-04,0.00106780565937004
2009-06-05,0.00126916975145441
2009-06-08,-0.0120596635988575
2009-06-09,0.00137843282790784
2009-06-10,0.00485898383859706
2009-06-11,0.00874357479730814
2009-06-12,-0.0070615514333896
2009-06-15,-0.0159814951109242
2009-06-16,0.00183071290114145
2009-06-17,-0.00480034911629934
2009-06-18,0.0069891885988862
2009-06-19,0.00401388587546103
2009-06-22,-0.0163096661954986
2009-06-23,0.00548958099932784
2009-06-24,0.0112937493011294
2009-06-25,0.0033292642326046
2009-06-26,-0.00521569053569493
2009-06-29,-0.000544780998038785
2009-06-30,0.00161777394305451
2009-07-01,0.0091274584374661
2009-07-02,-0.0201429499675113
2009-07-06,-0.00411934981073248
2009-07-07,-0.00378086763070073
2009-07-08,0.00295119182746895
2009-07-09,0.00284058629701178
2009-07-10,-0.00260682307605131
2009-07-13,0.000795997270866655
2009-07-14,-0.00124500665778959
2009-07-15,0.0155491839435378
2009-07-16,0.00042858673524071
2009-07-17,-0.00350467289719625
2009-07-20,0.00658663550409022
2009-07-21,0.00304846000210235
2009-07-22,0.000104624398409747
2009-07-23,0.00847812434582362
2009-07-24,-0.00726863226863239
2009-07-27,-0.00152967570874984
2009-07-28,-0.000915099135739617
2009-07-29,-0.00499694064858258
2009-07-30,0.0179370314658354
2009-07-31,0.00212744402796083
2009-08-03,0.00819589193564707
2009-08-04,-0.00209184181691402
2009-08-05,-0.00436984804846552
2009-08-06,-0.00189224180858483
2009-08-07,0.00750901081297561
2009-08-10,-0.00256942385611214
2009-08-11,-0.00693343898573684
2009-08-12,0.00913104555488653
2009-08-13,-0.00377058940265917
2009-08-14,-0.00964756841898018
2009-08-17,-0.0217412885932691
2009-08-18,0.0031049577522142
2009-08-19,-0.00383103135396712
2009-08-20,0.00700000000000012
2009-08-21,0.0096020589982182
2009-08-24,0.00631558492032647
2009-08-25,0.0071886535846124
2009-08-26,-0.0033927879022877
2009-08-27,-0.00901337468501651
2009-08-28,0.000676655389076686
2009-08-31,-0.0120981321978129
2009-09-01,0.00341530054644812
2009-09-02,-0.00139776357827481
2009-09-03,0.00510817307692291
2009-09-04,0
2009-09-08,0.00548643088076806
2009-09-09,0.00320699708454808
2009-09-10,-0.00212027756360833
2009-09-11,0.00381715812577532
2009-09-14,-0.00362768496420041
2009-09-15,-0.000474653502942846
2009-09-16,0.00208096859629214
2009-09-17,0.00503214984623979
2009-09-18,-0.00384507699486702
2009-09-21,-0.00852618757612678
2009-09-22,0.00356975105683421
2009-09-23,-0.000747899159663779
2009-09-24,0.00245005653976627
2009-09-25,-0.000285605483625329
2009-09-28,0.0108165023451707
2009-09-29,0.00536167811118426
2009-09-30,-0.0114129409545368
2009-10-01,-0.0057770622218013
2009-10-02,-0.00650548596951162
2009-10-05,0.00770355923939547
2009-10-06,0.0137460347976543
2009-10-07,-0.000758150113722489
2009-10-08,0.00633270321361068
2009-10-09,0.00262733327080023
2009-10-12,0.00764640059679222
2009-10-13,-0.00657416001485056
2009-10-14,0.00986046511627903
2009-10-15,-0.000930290420752988
2009-10-16,-0.00903037489738201
2009-10-19,-0.000565708513178387
2009-10-20,-0.00182083029861624
2009-10-21,0.00476103277787954
2009-10-22,-0.00360277136258658
2009-10-23,0.000731729625903288
2009-10-26,0.00917923568057755
2009-10-27,0.000842381130662595
2009-10-28,-0.00404059387333211
2009-10-29,0.00833173721509284
2009-10-30,-0.00684546136534137
2009-11-02,0.00781626942005209
2009-11-03,-0.00105404369490225
2009-11-04,0.0085984522785898
2009-11-05,0.0119229301793209
2009-11-06,0.00290099195208682
2009-11-09,0.0103593093793748
2009-11-10,0.000182515057492116
2009-11-11,0.00757437488592805
2009-11-12,0.00245164805230202
2009-11-13,-0.00110997972681648
2009-11-16,0.0133175225759372
2009-11-17,-0.00196924736984083
2009-11-18,-0.00485044462409046
2009-11-19,-0.0159956865564342
2009-11-20,-0.00336976320582871
2009-11-23,0.0183528122717311
2009-11-24,-0.00450815976918217
2009-11-25,0.000585849481748557
2009-11-27,-0.0193050193050194
2009-11-30,0.000821767713659716
2009-12-01,0.010548331363099
2009-12-02,0.00161797752809001
2009-12-03,0.00413260264127202
2009-12-04,0.0157565878837271
2009-12-07,0.00316133622747206
2009-12-08,-0.00970479371671029
2009-12-09,-0.0020986866107261
2009-12-10,0.00727206617580212
2009-12-11,0.00542250338906447
2009-12-14,0.00369604316546757
2009-12-15,-0.00455845548802281
2009-12-16,0.00565897044290709
2009-12-17,-0.0100457440129159
2009-12-18,-0.00099854756717499
2009-12-21,0.00861834346366686
2009-12-22,0.00278426441530444
2009-12-23,0.00205871822413184
2009-12-28,0.00768062873984099
2009-12-29,0.00124179528117785
2009-12-30,-0.000355302895718501
2009-12-31,0.00062194580186592
2010-01-04,0.012473079684135
2010-01-05,-0.00300035298270374
2010-01-06,-0.000528029569655919
2010-01-07,-0.00439599085633902
2010-01-08,-0.00122591943957973
2010-01-11,0.000523697302958981
2010-01-12,-0.00514250849821318
2010-01-13,0.00149568889670948
2010-01-14,-0.000174459176552677
2010-01-15,-0.00617821092934223
2010-01-19,0.00475101178954773
2010-01-20,-0.00947331826872944
2010-01-21,-0.000439020107120935
2010-01-22,-0.00313395415472784
2010-01-25,0.00869804065189528
2010-01-26,-0.00382687927107062
2010-01-27,-0.000640439158279937
2010-01-28,-0.00118364745515798
2010-01-29,0.00700073691967562
2010-02-01,0.0084714205920684
2010-02-02,0.00064220183486241
2010-02-03,-0.000362318840579801
2010-02-04,-0.0173857636992536
2010-02-05,-0.00432046585892731
2010-02-08,-0.00262295081967212
2010-02-09,0.0100576069506091
2010-02-10,-0.00130548302872058
2010-02-11,-0.00271028037383181
2010-02-12,-0.0110093440651309
2010-02-16,0.00554989816700613
2010-02-17,0.00355417843798422
2010-02-18,0.00163250498820955
2010-02-19,-0.00468637346791634
2010-02-22,0.000449680726684054
2010-02-23,-0.00125978583640785
2010-02-24,0.0065579743146007
2010-02-25,-0.0140615412380436
2010-02-26,-0.00189684761990783
2010-03-01,0.00541760722347617
2010-03-02,0.004334420662228
2010-03-03,0.00410091824908609
2010-03-04,0.00338439615247599
2010-03-05,0.00745672436750988
2010-03-08,-0.00035007876772275
2010-03-09,-0.000627461275925389
2010-03-10,0.00270860637833126
2010-03-11,-0.00408766742042088
2010-03-12,0.0020786419539236
2010-03-15,-0.002702468601126
2010-03-16,0.00190476190476185
2010-03-17,0.00532600292071139
2010-03-18,0.000256191289496277
2010-03-19,-0.00350337520293942
2010-03-22,-0.000431183166609173
2010-03-23,0.000437467833247496
2010-03-24,-0.00323624595469252
2010-03-25,0.00564971751412435
2010-03-26,0.00317215363511658
2010-03-29,0.00402914702100299
2010-03-30,0.0034941196522924
2010-03-31,-0.00477123626139564
2010-04-01,0.00897512607915218
2010-04-05,0.00500806383159325
2010-04-06,-0.00218892069371956
2010-04-07,-0.00168053104781118
2010-04-08,-0.00549163710086154
2010-04-09,0.00318541596497135
2010-04-12,0.000418270035134727
2010-04-13,-0.0017535070140281
2010-04-14,0.00367064319679655
2010-04-15,-0.000990344144590316
2010-04-16,-0.00634737449509515
2010-04-19,0.00108914209115274
2010-04-20,0.00579891531080534
2010-04-21,0.00256473897575904
2010-04-22,-0.00986324077911327
2010-04-23,-0.000495867768595115
2010-04-26,-0.00032840722495886
2010-04-27,-0.00395582660293392
2010-04-28,0.00405097476580307
2010-04-29,0.00712310399731853
2010-04-30,-0.00231711353856345
2010-05-03,0.00697046200454432
2010-05-04,-0.0149514079242462
2010-05-05,-0.00629519353466601
2010-05-06,-0.00145510570915008
2010-05-07,-0.00318922749822825
2010-05-10,0.0420485175202157
2010-05-11,-0.00507920110192839
2010-05-12,0.00854700854700852
2010-05-13,-0.0031502767134951
2010-05-14,-0.0151724137931035
2010-05-17,-0.00166812993854271
2010-05-18,0.00754716981132075
2010-05-19,-0.000622720398540944
2010-05-20,-0.0201270238840684
2010-05-21,0.00169242500325462
2010-05-24,-0.00659945004582951
2010-05-25,-0.0233020578332178
2010-05-26,0.0123599935069452
2010-05-27,0.0184787680821277
2010-05-28,-0.00343022206174393
2010-06-01,-0.00731595793324191
2010-06-02,0.00390625
2010-06-03,0.00634575287825223
2010-06-04,-0.0156264113449552
2010-06-07,0.00242967946920847
2010-06-08,-0.00133649289099536
2010-06-09,0.00581777235619785
2010-06-10,0.0242429959437789
2010-06-11,-0.00265592087187461
2010-06-14,0.00556264818529995
2010-06-15,0.00903944485025576
2010-06-16,-0.00214323986426157
2010-06-17,0.00142040378774344
2010-06-18,-0.00651088119871568
2010-06-21,0.0119058275892938
2010-06-22,0.00134698275862077
2010-06-23,-0.000433512822852977
2010-06-24,-0.0108964380551232
2010-06-25,0.000558451228592771
2010-06-28,-0.00500509778478087
2010-06-29,-0.0198176404912542
2010-06-30,0.00201496833621184
2010-07-01,-0.00290951411114337
2010-07-02,0.0015565716509387
2010-07-06,0.0144729121846274
2010-07-07,0.0070963351803246
2010-07-08,0.00603034014887394
2010-07-09,0.000209986000933249
2010-07-12,0.00185322461082293
2010-07-13,0.0108313275319385
2010-07-14,-0.00428597483129678
2010-07-15,-0.00237096480029175
2010-07-16,-0.0152205614290922
2010-07-19,0.00562535158447419
2010-07-20,-0.00903838986209471
2010-07-21,-0.000276574167972776
2010-07-22,0.0183940242763772
2010-07-23,-0.00392837566234239
2010-07-26,0.00199257313649115
2010-07-27,0.0017028141243951
2010-07-28,-0.00107604017216634
2010-07-29,0.00541467376590554
2010-07-30,-0.00562205295611173
2010-08-02,0.0131345177664977
2010-08-03,-0.00505588078765296
2010-08-04,0.00436720142602498
2010-08-05,-0.00416039656545986
2010-08-06,-0.00301311591634179
2010-08-09,0.000711807100275852
2010-08-10,-0.0115958474102961
2010-08-11,-0.0201031844867462
2010-08-12,-0.00860187702271298
2010-08-13,0.00184094256259204
2010-08-16,-0.00461680517082175
2010-08-17,0.00743442925748061
2010-08-18,-0.0035583941605839
2010-08-19,-0.00728730187648019
2010-08-20,-0.00593031875463301
2010-08-23,0.00771805839687567
2010-08-24,-0.0133495145631068
2010-08-25,-0.00824019700700895
2010-08-26,0.0025488530161426
2010-08-27,-0.00142585551330809
2010-08-30,0
2010-08-31,-0.00218361340548756
2010-09-01,0.0165085388994306
2010-09-02,0.00396422974094235
2010-09-03,0.0132468481637127
2010-09-07,-0.00937697231989898
2010-09-08,0.00565332360718518
2010-09-09,0.00978349488178276
2010-09-10,0.00288470206436475
2010-09-13,0.00878766140602583
2010-09-14,-0.0035479865176512
2010-09-15,-0.00213049267643151
2010-09-16,-0.00384581380956595
2010-09-17,-0.00583709206686123
2010-09-20,0.00400035558716327
2010-09-21,-0.00105060409735602
2010-09-22,0.00105263157894742
2010-09-23,-0.0078462487877986
2010-09-24,0.0156236109876433
2010-09-27,-0.00261324041811839
2010-09-28,-0.00463732610027123
2010-09-29,-0.00339958158995812
2010-09-30,0.00834571353666003
2010-10-01,0.00673093777388267
2010-10-04,-0.00148216128601708
2010-10-05,0.0128362933005099
2010-10-06,0.000948030681720224
2010-10-07,-0.00232678386763197
2010-10-08,0.00172577444128064
2010-10-11,0.000343200343200456
2010-10-12,-0.0066009429918561
2010-10-13,0.00598086124401909
2010-10-14,-0.00339299346848765
2010-10-15,0.000170183798502421
2010-10-18,0.00220844304765122
2010-10-19,-0.0133277098270772
2010-10-20,0.00457129637166731
2010-10-21,0.00636294222448464
2010-10-22,-8.4666836000391e-05
2010-10-25,0.00996789998310521
2010-10-26,-0.00446579036063366
2010-10-27,-0.00421194507623623
2010-10-28,0.00367460719716162
2010-10-29,-0.0023634675445261
2010-11-01,0.00683717396809325
2010-11-02,0.00742302825811891
2010-11-03,0.000837867247007518
2010-11-04,0.0120863549220638
2010-11-05,0.00171793193717273
2010-11-08,-0.00513280104285474
2010-11-09,0.000897666068222724
2010-11-10,-0.0049753289473683
2010-11-11,-0.0084385938899042
2010-11-12,-0.00353473078503908
2010-11-15,0.00224625623960062
2010-11-16,-0.00753978172123637
2010-11-17,0.00118493440541689
2010-11-18,0.0110810353578075
2010-11-19,-0.00408435442193877
2010-11-22,-0.00091370136348512
2010-11-23,-0.014949646275489
2010-11-24,0.00945786184766084
2010-11-26,-0.00482609419204538
2010-11-29,-0.00606366851945428
2010-11-30,-0.00629353025090207
2010-12-01,0.0185732376530181
2010-12-02,0.0057846458970332
2010-12-03,-0.00179489271436728
2010-12-06,-0.00215692658310274
2010-12-07,0.00725169070316967
2010-12-08,0.00236098672962637
2010-12-09,0.00503042596348879
2010-12-10,0.00177720332821707
2010-12-13,0.00184724118544688
2010-12-14,0.00184664793255718
