intercept,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,date,year
0.11589512479809,-1.93891717160042,-0.375545036236661,-2.87760814425881,-2.48608338748838,3.28131565395915,0.504800997778477,0.0164763360352354,1.9252089236441,-1.99121890075124,2.58563592775244,-0.893881372721814,0.000628850339814176,0.577326923685693,2.76159535169681,2009-08-04,2009
0.109990049525674,-1.93598088441274,-0.375181875215117,-2.87660116978075,-2.48011671979812,3.28703116078946,0.506967831537522,0.0203038814557064,1.9199779335608,-1.98941926303973,2.58347936270405,-0.892327898060036,0.00171398162138187,0.573221275492903,2.76165793434713,2009-08-05,2009
0.152719257256804,-1.93381051739263,-0.439149469884253,-2.90574547705027,-2.4403001764021,3.24499949898647,0.513927642782964,-0.00313418391240429,1.95621825773425,-2.01262150321079,2.59069642585156,-0.876770575206984,-0.0942568031661742,0.59716574173801,2.71920292051152,2009-08-06,2009
0.120547121904064,-1.90145930902184,-0.449830772321971,-2.87860496522893,-2.43720322738086,3.21833341898363,0.498455784424178,0.000643115081729613,1.95557333542577,-2.03090141407758,2.58333248409309,-0.867916785470703,-0.115322360541634,0.592498952398941,2.70800302299373,2009-08-07,2009
0.152283799610877,-1.86789491751392,-0.449558913279118,-2.86184471741744,-2.44884007437413,3.23368781332495,0.484393934255797,-0.00181041685919455,1.93680342907551,-2.02892907805525,2.59751230602042,-0.899638725073906,-0.189397895234774,0.623789009614381,2.73823717591639,2009-08-10,2009
0.108683626245067,-1.84979381440134,-0.455114669529195,-2.84432999688379,-2.43299667131473,3.24961835031615,0.485732753654969,-0.000958426405105029,1.9425964239281,-2.02692796630497,2.5770901004471,-0.91458405743537,-0.204659067418714,0.639485215934042,2.76840765037334,2009-08-11,2009
0.0629448481486133,-1.86247846903639,-0.432431861990223,-2.88556733508139,-2.44446999695184,3.25935645045538,0.49600807524628,0.0177418746949907,1.9237270341745,-1.98906472435913,2.57637281530351,-0.91029871180808,-0.173521622930018,0.695284387744266,2.80321496731359,2009-08-12,2009
0.127027333961539,-1.8134615046311,-0.586547526724877,-2.8560221989191,-2.46974018184845,3.3016342929418,0.674345543242441,0.192082372419599,2.05904197449862,-2.14099880388684,2.60062477524148,-0.925681654345666,-0.206044418850993,0.599684744570882,2.88574329978155,2009-08-13,2009
0.177926197384189,-1.81584809649767,-0.579604202666701,-2.88822908424789,-2.46704601946248,3.29510062001865,0.690662582964117,0.186003537451604,2.03639700733179,-2.11070346973964,2.58857260860277,-0.907581652161041,-0.201176130741588,0.595694752932938,2.8839097700161,2009-08-14,2009
0.222727382816131,-1.83656378331486,-0.582671155975408,-2.91402863139707,-2.523179342875,3.30336505191592,0.710957615151394,0.251098363663779,1.98140072848236,-2.08895163206094,2.56776239439275,-0.910691789633108,-0.197192235904343,0.557519770054192,2.91570762590425,2009-08-17,2009
0.25833475485788,-1.86754684760172,-0.596169766684237,-2.90371787856682,-2.51563074216436,3.24107394926128,0.710394385657254,0.180710237142795,2.00998970939041,-2.08283082972133,2.58236592656649,-0.891174134257466,-0.216059905836562,0.542287071368767,2.86576531262438,2009-08-18,2009
0.16171673305266,-1.83354946394611,-0.52296247308823,-2.81276523581922,-2.28974408672953,3.12439531095239,0.69372204325139,0.207642885368507,2.10444578133103,-1.98777906131329,2.43301600563653,-1.07935546186451,-0.20535491344489,0.544445714055555,2.92111690026038,2009-08-19,2009
0.178239547314261,-1.78621977118369,-0.489993547939127,-2.81396437181244,-2.29818411567322,3.12823670043291,0.695700216649307,0.210676442708665,2.10419718841378,-1.98478076553394,2.44933867031717,-1.08533039832631,-0.199394127910545,0.547161655694361,2.92725984783326,2009-08-20,2009
0.189167765422237,-1.78706288832642,-0.48699413143217,-2.80762576205071,-2.29400462701963,3.09371815197089,0.701285158720927,0.223058718157578,2.08112437031675,-1.98563926153629,2.45240277960552,-1.08778841726383,-0.194632927728589,0.539900379869127,2.930359689354,2009-08-21,2009
0.194701155152942,-1.78899208669547,-0.490035127746307,-2.80910344894341,-2.28785555859828,3.09347903761103,0.702122433348075,0.216588256416133,2.08152480440602,-1.98379248895426,2.4419254912913,-1.08759642872031,-0.189895779160133,0.535215573510546,2.92813970040102,2009-08-24,2009
0.195426596125716,-1.7864342136983,-0.493000113708537,-2.8221559047102,-2.28996904208543,3.08775675280918,0.690380703039755,0.197065027806833,2.09857825869121,-1.98670719525159,2.44160422114899,-1.08027898096425,-0.191125465509852,0.540756152168611,2.92989704929189,2009-08-25,2009
0.170128297875027,-1.78258025308623,-0.488404738649588,-2.8292758830253,-2.32157806812018,3.05613499040878,0.661202850899411,0.184360399860227,2.09005533172086,-1.99264354625506,2.44209747162232,-1.06630322284675,-0.205189802749626,0.531127652014052,2.9376932373537,2009-08-26,2009
0.204903619047521,-1.78080148573306,-0.494648655767955,-2.86093297628763,-2.32408440764215,3.05067352234307,0.677580470583422,0.181575762155446,2.09738815064235,-1.97975375211664,2.45418119488245,-1.04054807051247,-0.199754660274432,0.528546654007479,2.93251280659116,2009-08-27,2009
0.212086008568985,-1.82221752929579,-0.536588422166826,-2.84260765124751,-2.31391025899777,2.98596406029641,0.594681138690732,0.129970117489188,2.15817397439838,-1.94398538132764,2.43790867194759,-1.0197364458438,-0.216753470218309,0.491394429531974,2.89442016803313,2009-08-28,2009
0.225195222972342,-1.83243090874909,-0.526702934837038,-2.83599694868194,-2.309492060804,2.99521419601271,0.593165415560079,0.135444445710604,2.15334253249012,-1.95290483218297,2.43622657886649,-1.01691015005237,-0.205173658872513,0.496832425016152,2.89817696508572,2009-08-31,2009
0.200943187727748,-1.8458204259386,-0.529103428033629,-2.88080569522755,-2.32070219858905,2.99621035149655,0.601843424723199,0.147684118632614,2.1540410633783,-1.95110566330174,2.45396053889696,-1.02053620346386,-0.175280282830828,0.519365811879096,2.89036091221637,2009-09-01,2009
0.168368456211481,-1.83659351461211,-0.529762394713455,-2.902675121301,-2.32595010563934,2.97874278541821,0.602093121643218,0.171791825411614,2.13804709712238,-1.94260200283032,2.45576237010565,-0.997765788931236,-0.180488778402941,0.518669536056642,2.88503713562985,2009-09-02,2009
0.204162122686681,-1.82591829980853,-0.492621016315151,-2.86808246134366,-2.31570763809156,2.98284562780036,0.610463622469788,0.167743438010181,2.13708424848397,-1.92134363004288,2.482413114229,-0.982206122926334,-0.177847617315827,0.550742878669251,2.90485436846099,2009-09-03,2009
0.23082175079178,-1.84786096020321,-0.504796691612726,-2.89368847525652,-2.29942581668198,2.99213019518592,0.592485101648313,0.155565802110187,2.14135854248073,-1.96819633498174,2.31234854987073,-0.928896238864115,-0.264179056265875,0.537799099369555,2.87448606328847,2009-09-04,2009
0.267531584277967,-1.87317690588653,-0.521035462047317,-2.92021081717701,-2.28275663477218,3.01022222527044,0.589437697630064,0.144932692764193,2.15903202121788,-1.97228954654891,2.30397319118112,-0.908427290803951,-0.253169177453007,0.559144410243083,2.85197447300804,2009-09-08,2009
0.23937468538979,-1.87313409320823,-0.464257769744806,-2.90469657788568,-2.29630260687878,3.03354737820762,0.577765882889808,0.0866751843206061,2.14185699834261,-1.95465383781339,2.29824161470848,-0.899322992593959,-0.227273992555064,0.588548301820794,2.84334141730441,2009-09-09,2009
0.293798763977795,-1.83969294211822,-0.38604323165228,-2.91314240235962,-2.33905748887969,3.06654906213755,0.540304656331914,0.10429937666368,2.16105999965977,-1.97825543054391,2.32042463580883,-0.87254506191204,-0.169810405664727,0.622269429310036,2.84668405281446,2009-09-10,2009
0.306320327196784,-1.84450387245806,-0.384871799405749,-2.92101987212083,-2.33497047074919,3.0609668190289,0.543660271647683,0.0996287966509926,2.15592810507777,-1.9645467841107,2.32088988729297,-0.873161805257867,-0.167453609383171,0.621301972672094,2.84924288739918,2009-09-11,2009
0.322346975372993,-1.84673975347106,-0.397657218246072,-2.92459314864167,-2.32247227584464,3.06080458930876,0.539331349176728,0.0964310254238557,2.17259037821472,-1.9608157272123,2.3255364117624,-0.88084615996882,-0.151607822131428,0.622537541445994,2.84726094209605,2009-09-14,2009
0.30656387794592,-1.85200305273229,-0.403960636435604,-2.92987102143176,-2.31746114718724,3.06127773653304,0.5326341365148,0.099553265028058,2.173368231672,-1.9586328874285,2.32717128375913,-0.878144332486977,-0.150971307987717,0.622351470462142,2.84746719343635,2009-09-15,2009
0.278082793878396,-1.85947397174824,-0.419970656302563,-2.95476239412735,-2.31414643313083,3.03634483554479,0.528994300812397,0.0802894654324742,2.15903940596181,-1.93889526193808,2.30896083921483,-0.881111106552343,-0.154162180335407,0.635116741386204,2.84548851345923,2009-09-16,2009
0.264132951296145,-1.86044791165057,-0.419291900726946,-2.96628150612209,-2.32648732427924,3.01321207230645,0.493678844006684,0.0732164444913835,2.18340603699252,-1.90017552916915,2.30972391054,-0.90045852247244,-0.137855233364509,0.633041372209046,2.84430626896694,2009-09-17,2009
0.27512257366823,-1.87321869137878,-0.415369926576876,-2.97635002012515,-2.32376236770712,3.0167955960376,0.496179955935263,0.0681923697776941,2.18785598118976,-1.89678034205216,2.3017873949842,-0.897470933536597,-0.087353164221102,0.667622603042141,2.83450245590947,2009-09-18,2009
0.304461214708246,-1.8824586994401,-0.389693808679184,-2.98973528080144,-2.32802154260097,3.0297500875911,0.491973336200017,0.056227091487469,2.16756478771007,-1.89373701051382,2.27929462680435,-0.879859113869893,-0.104925591367813,0.676948835538657,2.83897696017596,2009-09-21,2009
0.305888305186963,-1.88258289803458,-0.390478653318104,-2.99048380025868,-2.32578858561669,3.0300852429295,0.49327691422466,0.0549396854948825,2.16756799808066,-1.89334586296819,2.27723453570699,-0.879914332735463,-0.104968665066838,0.675978816887037,2.83922458763307,2009-09-22,2009
0.281813857249687,-1.88639531842921,-0.406573991590404,-3.0307782932381,-2.29814709521405,3.03155507582531,0.505709019225115,0.0310476397649514,2.15731494977632,-1.88809126999527,2.26724392149121,-0.886665532553342,-0.119921658598412,0.695978974964431,2.8669882537473,2009-09-23,2009
0.262709292232414,-1.87250149062521,-0.413490155475279,-3.02032516322973,-2.28660710059895,3.03724947056014,0.505149675682768,0.0494742314306206,2.15609684868827,-1.88595117290462,2.26158938064187,-0.881891686195463,-0.119121746009302,0.687178867634336,2.86401484567114,2009-09-24,2009
0.174112936719735,-1.86058326272926,-0.387314838795527,-3.05810880403729,-2.34348574351517,3.04658737558071,0.500268612631893,0.0696084325236969,2.16700814246792,-1.90635054849374,2.23066429255375,-0.970007357071944,-0.151606576315428,0.648460475846795,2.9246331268829,2009-09-25,2009
0.173489987938964,-1.84425624396845,-0.390770017569408,-3.06498333740079,-2.34509620934185,3.03704643520946,0.501251538817143,0.0656835501185901,2.16906164732368,-1.89854542038854,2.22889890782632,-0.974235913469215,-0.157853189666741,0.647135874073961,2.93005199060276,2009-09-28,2009
0.165328988378507,-1.84348247210745,-0.392544416486216,-3.06243101692106,-2.34387827323564,3.02989738584309,0.502000292153593,0.066553520009392,2.16877143639696,-1.90244204989691,2.22851554499982,-0.973847338047414,-0.159484825603517,0.648574454979968,2.92708863182165,2009-09-29,2009
0.166209223235482,-1.85179866915355,-0.391065088456482,-3.08375405332307,-2.34085766397757,3.03032589856183,0.512759196761099,0.0705954166284177,2.17015944195455,-1.89127203103277,2.22654231086644,-0.977159701073774,-0.152859217138399,0.645875049285032,2.93335522139526,2009-09-30,2009
0.141939770339266,-1.86781907708662,-0.389038969568049,-3.09624831853146,-2.30564084757072,3.05962424326799,0.559393308563576,0.0967039578050902,2.13659676921515,-1.85980299407414,2.24856931684089,-0.989558681015993,-0.147158222409474,0.664089995488079,2.94379342183716,2009-10-01,2009
0.0842422235540809,-1.840543353562,-0.386902614971988,-3.11592794645028,-2.34385242966018,3.10528659666079,0.551141796174873,0.0948577731192692,2.14217614554396,-1.85258062346062,2.26376071910157,-1.03907180427526,-0.157696973456969,0.641420303571724,2.98921538448235,2009-10-02,2009
0.0561834250632079,-1.84247604195317,-0.387456206482311,-3.10071464696981,-2.35033371091744,3.09018489961811,0.55063183880489,0.0983531364474324,2.14583964252274,-1.86769821963486,2.26342095764286,-1.03275109192617,-0.152979909291399,0.643263584710023,2.98115009559149,2009-10-05,2009
0.077560188910674,-1.84246729278625,-0.383873026586651,-3.10371904156746,-2.34434929067551,3.09472133721501,0.558696903293008,0.089510854317869,2.14615069609934,-1.86399830092028,2.26689374201596,-1.04263133631131,-0.164966122976566,0.645712880258398,2.99324879913026,2009-10-06,2009
0.0489839658792047,-1.85474262881281,-0.418159857348265,-3.10715338590223,-2.33220294601616,3.04362875735428,0.552596570702538,0.0612342884010564,2.15839124836044,-1.86930430254728,2.25852045055113,-1.05360014659043,-0.166331349337861,0.666510453739673,2.97363766785749,2009-10-07,2009
-0.031629933347464,-1.93279347030861,-0.483357198927839,-3.14462670358489,-2.30997880413667,3.05914499098124,0.555310748983778,0.074383502803434,2.13553352294829,-1.91213926876663,2.26689551365916,-1.09242476381847,-0.206995665193983,0.641971217656463,2.97621136136622,2009-10-08,2009
-0.00610369228234336,-1.9152351070478,-0.467410042568915,-3.14951393336756,-2.32140503992522,3.0627693515598,0.566746909195982,0.0650645248812826,2.12835176156071,-1.91032896881372,2.25833840463442,-1.0882038891583,-0.195182789004371,0.644932198629419,2.98116434136199,2009-10-09,2009
0.00770228813258905,-1.91618565306109,-0.467119534196248,-3.15411365248301,-2.32202559588968,3.06616414586825,0.573050427009988,0.0569598960754676,2.12723415420455,-1.90337303323565,2.25175692464219,-1.0850592803495,-0.196178793609282,0.643570905082647,2.98831010937051,2009-10-12,2009
-0.0407747772496648,-1.9534723308552,-0.466386560940082,-3.1914673447275,-2.36308962668843,3.15137593642138,0.605115548830017,0.0775940394753964,2.14936565635617,-1.87772859154523,2.22073265205907,-0.901403290742603,0.209819794911761,0.63014575189152,3.08057730573082,2009-10-13,2009
-0.108360969369324,-2.02597720515813,-0.49250932662933,-3.24183768395743,-2.45913170668575,3.16769862798411,0.599591102065554,0.123428541701635,2.12630940811376,-1.87633530243513,2.29273045280558,-0.934956137361161,0.177452319946324,0.595569251150625,3.13385576042821,2009-10-14,2009
-0.180426488380507,-2.12285376616486,-0.530378352492062,-3.31119057891817,-2.44330113985053,3.27337349647542,0.762515675030618,0.102654954171328,2.15520451801152,-1.85398879783206,2.22019825895142,-0.972465336683706,0.197753031105995,0.650451005807762,3.26088684176603,2009-10-15,2009
